,Any,Serveis,Literal,Codi
676,2012,0.0,"Vilella Alta, la",431732
677,2012,0.0,Vilaverd,431726
678,2012,1.1314,Vila-seca,431711
679,2012,0.0,Vila-rodona,431704
680,2012,0.0,Vilaplana,431690
681,2012,0.0,Vilanova de Prades,431687
682,2012,0.0,Vilanova d'Escornalbou,431671
683,2012,0.0,Vilallonga del Camp,431665
684,2012,0.0,Vilabella,431652
685,2012,0.0,Vespella de Gaià,431649
686,2012,0.0,Salomó,431359
687,2012,0.0,Vimbodí i Poblet,431763
688,2012,0.0,"Nou de Gaià, la",430976
689,2012,0.0,Sant Jaume dels Domenys,431378
690,2012,0.0,"Pla de Santa Maria, el",431080
691,2012,0.0,Pira,431074
692,2012,0.0,"Pinell de Brai, el",431068
693,2012,0.0,"Piles, les",431055
694,2012,0.0,"Perelló, el",431042
695,2012,0.0,Perafort,431037
696,2012,0.0,Paüls,431021
697,2012,0.0,Passanant i Belltall,431016
698,2012,0.2111,"Pallaresos, els",431009
699,2012,0.0,"Pobla de Massaluca, la",431107
700,2012,0.0,Nulles,430982
701,2012,2.2479,"Pobla de Montornès, la",431114
702,2012,0.0438,"Morera de Montsant, la",430960
703,2012,0.2008,"Morell, el",430957
704,2012,0.0,Móra la Nova,430944
705,2012,0.0,Móra d'Ebre,430939
706,2012,17.9544,Mont-roig del Camp,430923
707,2012,0.0,Mont-ral,430918
708,2012,1.4815,"Montmell, el",430901
709,2012,0.0,Montferri,430897
710,2012,2.5777,Montbrió del Camp,430884
711,2012,0.0,Montblanc,430862
712,2012,0.0,"Molar, el",430859
713,2012,0.0,"Palma d'Ebre, la",430995
714,2012,9.7647,Reus,431233
715,2012,0.0,Vilamòs,252477
716,2012,0.0,"Rourell, el",431346
717,2012,0.0,Roquetes,431331
718,2012,0.0,Rodonyà,431325
719,2012,6.0134,Roda de Berà,431310
720,2012,0.0,Rocafort de Queralt,431303
721,2012,0.0,Riudoms,431299
722,2012,0.0,Riudecols,431286
723,2012,0.0,Riudecanyes,431270
724,2012,0.0,"Riera de Gaià, la",431264
725,2012,0.0,"Pobla de Mafumet, la",431093
726,2012,0.0,"Riba, la",431248
727,2012,0.0,Sant Carles de la Ràpita,431362
728,2012,0.0,Renau,431227
729,2012,0.0,Rasquera,431212
730,2012,0.0,Querol,431205
731,2012,0.0,Puigpelat,431191
732,2012,0.0,Pratdip,431188
733,2012,0.0,Prat de Comte,431172
734,2012,1.1968,Prades,431166
735,2012,0.0,Pradell de la Teixeta,431153
736,2012,0.0,Porrera,431140
737,2012,0.0,"Pont d'Armentera, el",431135
738,2012,0.0,Poboleda,431129
739,2012,0.0,Riba-roja d'Ebre,431251
740,2012,0.0,Ciutadilla,250740
741,2012,0.0,Farrera,250899
742,2012,0.0,Estamariu,250886
743,2012,0.0,Esterri de Cardós,250870
744,2012,0.4881,Esterri d'Àneu,250864
745,2012,0.0,Estaràs,250851
746,2012,0.0,Espot,250827
747,2012,0.0,"Espluga Calba, l'",250812
748,2012,0.384,Cubells,250791
749,2012,0.0,Corbins,250788
750,2012,0.1898,Coll de Nargó,250772
751,2012,0.0,Vilanova de l'Aguda,252496
752,2012,1.4333,Clariana de Cardener,250753
753,2012,0.0,Foradada,250946
754,2012,0.0,Cervià de les Garrigues,250735
755,2012,2.9565,Cervera,250729
756,2012,0.0,Cava,250714
757,2012,0.0,Castellserà,250707
758,2012,0.0,Castelló de Farfanya,250693
759,2012,0.0,Castellnou de Seana,250680
760,2012,0.0,Castelldans,250674
761,2012,0.0,Castellar de la Ribera,250642
762,2012,0.0,Canejan,250637
763,2012,0.0,Camarasa,250621
764,2012,0.0,"Cogul, el",250766
765,2012,0.0,Guimerà,251095
766,2012,0.0,Lladorre,251235
767,2012,0.0,Linyola,251229
768,2012,0.0,Les,251214
769,2012,11.3946,Lleida,251207
770,2012,0.0,Juneda,251193
771,2012,0.0,Juncosa,251180
772,2012,0.0,Isona i Conca Dellà,251155
773,2012,0.0,Ivorra,251142
774,2012,0.0,Ivars d'Urgell,251137
775,2012,0.0,Ivars de Noguera,251121
776,2012,0.0,"Floresta, la",250925
777,2012,0.0,Guissona,251109
778,2012,0.0,Fondarella,250931
779,2012,0.1041,Granyena de les Garrigues,251057
780,2012,0.0,Granyena de Segarra,251044
781,2012,2.5781,Granyanella,251039
782,2012,0.0,"Granja d'Escarp, la",251023
783,2012,0.0,"Granadella, la",251018
784,2012,0.0,Gósol,251001
785,2012,0.0,Golmés,250997
786,2012,0.0,Gavet de la Conca,250984
787,2012,0.0,Fulleda,250978
788,2012,0.0,"Fuliola, la",250962
789,2012,0.0,Bossòst,250595
790,2012,0.2195,Guixers,251116
791,2012,0.1736,Algerri,250156
792,2012,0.0,Cabó,250616
793,2012,0.0,Arbeca,250292
794,2012,0.0,Anglesola,250273
795,2012,0.8144,Naut Aran,250254
796,2012,0.0,Alt Àneu,250241
797,2012,10.7073,Alpicat,250236
798,2012,0.0,Alòs de Balaguer,250220
799,2012,0.0,Almenar,250215
800,2012,0.0,Almatret,250208
801,2012,0.0,Almacelles,250194
802,2012,0.0,Arres,250313
803,2012,0.0,Alguaire,250169
804,2012,0.0,Arsèguel,250328
805,2012,1.837,Alfés,250143
806,2012,0.0,Alfarràs,250138
807,2012,0.0,Alcoletge,250122
808,2012,1.6491,Alcarràs,250117
809,2012,0.0,Alcanó,250100
810,2012,0.0,"Albi, l'",250096
811,2012,0.0,Albesa,250083
812,2012,0.0,Albatàrrec,250077
813,2012,0.0,"Albagés, l'",250061
814,2012,0.0663,Alàs i Cerc,250058
815,2012,0.0,"Alamús, els",250045
816,2012,0.0,Alins,250175
817,2012,0.0,Belianes,250463
818,2012,0.0,Llavorsí,251266
819,2012,0.0,"Borges Blanques, les",250582
820,2012,0.0,"Bòrdes, Es",250576
821,2012,0.0,Bovera,250560
822,2012,0.0,Biosca,250557
823,2012,0.4167,Benavent de Segrià,250539
824,2012,0.0,Bellvís,250523
825,2012,0.0,Bellver de Cerdanya,250518
826,2012,0.3356,Bellpuig,250501
827,2012,0.0,Bellmunt d'Urgell,250498
828,2012,0.3659,"Pont de Bar, el",250306
829,2012,0.0,Bellcaire d'Urgell,250479
830,2012,0.3012,Cabanabona,250609
831,2012,0.0,Bassella,250447
832,2012,0.0,"Baronia de Rialb, la",250426
833,2012,0.0,Barbens,250411
834,2012,0.0,Balaguer,250404
835,2012,0.0,Baix Pallars,250390
836,2012,0.0,Aitona,250387
837,2012,0.0,"Avellanes i Santa Linya, les",250371
838,2012,0.0,Aspa,250365
839,2012,0.0,"Sentiu de Sió, la",250352
840,2012,0.0,Artesa de Segre,250349
841,2012,0.0,Artesa de Lleida,250334
842,2012,0.3561,Bell-lloc d'Urgell,250485
843,2012,0.0,Sarroca de Bellera,252017
844,2012,0.0,Rialp,251832
845,2012,0.0,Sunyer,252120
846,2012,3.9904,Sudanell,252115
847,2012,0.0,Soses,252108
848,2012,0.0,Sort,252094
849,2012,0.0,Soriguera,252081
850,2012,0.074,Solsona,252075
851,2012,0.0,"Soleràs, el",252069
852,2012,0.0,Sidamon,252056
853,2012,0.0,Seròs,252043
854,2012,0.0,Talavera,252167
855,2012,0.0,Senterada,252022
856,2012,0.0,Tàrrega,252173
857,2012,0.0,Sarroca de Lleida,252000
858,2012,0.0,Sant Guim de la Plana,251977
859,2012,0.0,Sant Esteve de la Sarga,251961
860,2012,0.4221,Sant Ramon,251945
861,2012,0.0,Sant Llorenç de Morunys,251930
862,2012,0.0,Sant Guim de Freixenet,251924
863,2012,0.0,Sanaüja,251919
864,2012,0.0,Salàs de Pallars,251902
865,2012,0.0,Rosselló,251898
866,2012,0.0,Riner,251863
867,2012,0.0,Lladurs,251240
868,2012,1.7521,"Seu d'Urgell, la",252038
869,2012,0.0,Torregrossa,252304
870,2012,0.0,Agramunt,250030
871,2012,0.1099,Vilaller,252458
872,2012,0.1534,Vilagrassa,252445
873,2012,0.0,Vielha e Mijaran,252430
874,2012,0.0,Verdú,252424
875,2012,0.0,Vallfogona de Balaguer,252402
876,2012,0.6895,"Valls de Valira, les",252398
877,2012,0.0,Vallbona de les Monges,252385
878,2012,0.0,Tremp,252347
879,2012,0.5029,Torre-serona,252332
880,2012,0.0,Talarn,252154
881,2012,0.0,Torrelameu,252311
882,2012,9.9081,Puigverd de Lleida,251826
883,2012,0.0,Torrefarrera,252287
884,2012,0.7413,"Torre de Cabdella, la",252271
885,2012,0.0,Torrebesses,252265
886,2012,0.0,Tornabous,252252
887,2012,0.0,"Torms, els",252249
888,2012,0.0,Torà,252234
889,2012,0.0,Tiurana,252228
890,2012,0.5066,Tírvia,252213
891,2012,0.0,Térmens,252206
892,2012,0.0,Tarroja de Segarra,252192
893,2012,0.0,Tarrés,252189
894,2012,0.0,Torres de Segre,252326
895,2012,3.2216,Mollerussa,251370
896,2012,0.0678,Ribera d'Urgellet,251850
897,2012,0.0,Oliola,251500
898,2012,0.0,Oliana,251497
899,2012,0.2526,Odèn,251484
900,2012,0.4467,Navès,251462
901,2012,0.0,Nalec,251459
902,2012,0.0,Montornès de Segarra,251431
903,2012,0.0,Montoliu de Lleida,251425
904,2012,0.0,Montoliu de Segarra,251410
905,2012,2.6182,Montferrer i Castellbò,251403
906,2012,0.1864,"Oluges, les",251522
907,2012,0.0,Montgai,251386
908,2012,0.1042,"Omellons, els",251538
909,2012,0.0,"Molsosa, la",251364
910,2012,0.0,Miralcamp,251351
911,2012,0.5185,Menàrguens,251348
912,2012,0.0,Maials,251333
913,2012,0.0,Massoteres,251327
914,2012,0.0,Massalcoreig,251312
915,2012,0.2562,Maldà,251305
916,2012,0.0,Llobera,251291
917,2012,0.0,Llimiana,251288
918,2012,0.0,Lles de Cerdanya,251272
919,2012,0.0,Vilanova de Bellpuig,252483
920,2012,0.0904,Montellà i Martinet,251399
921,2012,0.0,"Poal, el",251689
922,2012,0.0,Puigverd d'Agramunt,251811
923,2012,0.0,Puiggròs,251804
924,2012,0.5151,Prullans,251790
925,2012,0.0,Preixens,251771
926,2012,0.0,Preixana,251765
927,2012,0.0,Prats i Sansor,251752
928,2012,0.0,"Portella, la",251749
929,2012,0.9582,"Pont de Suert, el",251734
930,2012,0.0,Ponts,251728
931,2012,0.0,"Pobla de Segur, la",251713
932,2012,1.0633,Olius,251517
933,2012,0.0,"Pobla de Cérvoles, la",251692
934,2012,0.0,Llardecans,251253
935,2012,0.0573,Pinós,251673
936,2012,0.0,Pinell de Solsonès,251667
937,2012,1.5698,Peramola,251654
938,2012,1.111,Penelles,251641
939,2012,1.3393,"Coma i la Pedra, la",251636
940,2012,0.0,Conca de Dalt,251615
941,2012,0.0,"Palau d'Anglesola, el",251581
942,2012,0.0,Ossó de Sió,251575
943,2012,0.0,Os de Balaguer,251569
944,2012,0.0,Organyà,251556
945,2012,0.0,"Omells de na Gaia, els",251543
946,2012,0.0,Bellaguarda,251706
947,2013,0.0,Capmany,170427
948,2013,0.0496,Queralbs,170433
949,2013,1.0979,Cassà de la Selva,170448
950,2013,0.0,Castellfollit de la Roca,170464
951,2013,50.6656,Castelló d'Empúries,170470
952,2013,54.6961,Castell-Platja d'Aro,170486
953,2013,0.0,Cantallops,170412
954,2013,3.1308,Cervià de Ter,170502
955,2013,0.1395,Campelles,170372
956,2013,0.4104,Celrà,170499
957,2013,0.0,Canet d'Adri,170405
958,2013,0.0,Cistella,170519
959,2013,3.5467,Campllong,170388
960,2013,0.0,Fontcoberta,170715
961,2013,0.0,Campdevànol,170366
962,2013,0.0,Camós,170353
963,2013,47.8241,Calonge de Segarra,170340
964,2013,7.9362,Caldes de Malavella,170335
965,2013,0.0,Cadaqués,170329
966,2013,0.0,Cabanelles,170314
967,2013,0.0,Cabanes,170307
968,2013,0.0,Camprodon,170391
969,2013,0.0704,Espinelves,170638
970,2013,0.0,Siurana,170524
971,2013,0.0,Colera,170545
972,2013,0.0,Colomers,170558
973,2013,0.0,Cornellà del Terri,170561
974,2013,0.4659,Arbúcies,170097
975,2013,0.0,Corçà,170577
976,2013,0.0,Boadella i les Escaules,170293
977,2013,0.0,Crespià,170583
978,2013,0.0,Darnius,170600
979,2013,0.0,Fortià,170741
980,2013,7.6691,"Escala, l'",170622
981,2013,1.4471,Vallromanes,082969
982,2013,0.7839,Espolla,170643
983,2013,0.0,Esponellà,170656
984,2013,6.3121,Figueres,170669
985,2013,0.0,Flaçà,170675
986,2013,0.0,Foixà,170681
987,2013,0.33,Fontanals de Cerdanya,170694
988,2013,0.0,Fontanilles,170708
989,2013,1.1808,Fornells de la Selva,170736
990,2013,0.0,Garrigàs,170754
991,2013,0.0,Das,170617
992,2013,0.0,Vilalba Sasserra,083067
993,2013,0.0,Albanyà,170031
994,2013,0.0,Aiguaviva,170025
995,2013,0.0,Agullana,170010
996,2013,0.7632,"Palma de Cervelló, la",089058
997,2013,2.1324,Badia del Vallès,089045
998,2013,0.0,Sant Julià de Cerdanyola,089030
999,2013,0.0,Vilanova del Vallès,089024
1000,2013,0.0,Rupit i Pruit,089019
1001,2013,0.0,"Armentera, l'",170118
1002,2013,4.6229,Vilanova i la Geltrú,083073
1003,2013,3.3935,Alp,170062
1004,2013,6.5182,Vilafranca del Penedès,083054
1005,2013,0.0533,Vilobí del Penedès,083041
1006,2013,0.0,Vilanova de Sau,083036
1007,2013,0.0,Vilanova del Camí,083020
1008,2013,10.4768,Viladecans,083015
1009,2013,4.8125,Viladecavalls,083008
1010,2013,0.0,Vilada,082994
1011,2013,26.2503,Vic,082981
1012,2013,0.0,Veciana,082975
1013,2013,0.0,Viver i Serrateix,083089
1014,2013,2.5989,Banyoles,170157
1015,2013,0.5665,Breda,170274
1016,2013,0.0,Borrassà,170268
1017,2013,0.0,Bordils,170255
1018,2013,0.2331,Bolvir,170242
1019,2013,48.434,Blanes,170237
1020,2013,0.0,"Bisbal d'Empordà, la",170221
1021,2013,0.0,Beuda,170216
1022,2013,1.6477,Bescanó,170209
1023,2013,0.0,Besalú,170195
1024,2013,0.0,Albons,170046
1025,2013,0.0,Bàscara,170160
1026,2013,0.0,"Far d'Empordà, el",170059
1027,2013,0.0,"Vajol, la",170144
1028,2013,15.5283,Begur,170139
1029,2013,0.0,Avinyonet de Puigventós,170123
1030,2013,0.0,Garriguella,170773
1031,2013,0.0,Argelaguer,170101
1032,2013,0.0,Ger,170789
1033,2013,0.5237,Anglès,170084
1034,2013,0.0,Amer,170078
1035,2013,0.0,Brunyola,170280
1036,2013,0.0,Bellcaire d'Empordà,170182
1037,2013,0.0,Sant Ferriol,171621
1038,2013,0.0,Sant Pau de Segúries,171772
1039,2013,0.0,Sant Mori,171766
1040,2013,0.0,Sant Miquel de Fluvià,171753
1041,2013,0.0,Sant Miquel de Campmajor,171740
1042,2013,0.5293,Sant Martí Vell,171735
1043,2013,1.7955,Sant Martí de Llémena,171729
1044,2013,0.0,Sant Llorenç de la Muga,171714
1045,2013,0.5541,Vallfogona de Ripollès,171707
1046,2013,10.254,Sant Julià de Ramis,171693
1047,2013,0.0495,Sant Joan de Mollet,171680
1048,2013,0.9322,Sant Joan de les Abadesses,171674
1049,2013,0.0,Sant Jordi Desvalls,171668
1050,2013,1.7503,Sant Jaume de Llierca,171655
1051,2013,1.5254,Ripoll,171479
1052,2013,0.0,Salt,171557
1053,2013,0.0,Garrigoles,170767
1054,2013,0.0,Riudaura,171498
1055,2013,0.2634,Riudellots de la Selva,171501
1056,2013,0.0,Riumors,171518
1057,2013,3.9898,Roses,171523
1058,2013,0.0,Sant Hilari Sacalm,171642
1059,2013,0.0,Sales de Llierca,171544
1060,2013,0.0,Sant Gregori,171637
1061,2013,0.0,Sant Andreu Salou,171576
1062,2013,0.0,Sant Climent Sescebes,171582
1063,2013,0.0387,Sant Feliu de Buixalleu,171595
1064,2013,10.4405,Sant Feliu de Guíxols,171609
1065,2013,1.1125,Sant Feliu de Pallerols,171616
1066,2013,44.8108,Santa Cristina d'Aro,171812
1067,2013,0.0,Rupià,171539
1068,2013,0.5974,Ullà,172044
1069,2013,12.4162,Sant Pere Pescador,171788
1070,2013,0.0,Torroella de Fluvià,171984
1071,2013,30.6306,Torroella de Montgrí,171997
1072,2013,0.0,Tortellà,172001
1073,2013,0.0,Toses,172018
1074,2013,0.0,Terrades,171962
1075,2013,0.0,Ultramort,172039
1076,2013,1.6724,"Tallada d'Empordà, la",171959
1077,2013,0.0,Ullastret,172057
1078,2013,0.0,Urús,172060
1079,2013,1.5364,"Vall d'en Bas, la",172076
1080,2013,0.0,"Vall de Bianya, la",172082
1081,2013,0.0,Vall-llobrega,172095
1082,2013,0.0,Ventalló,172109
1083,2013,44.7187,Tossa de Mar,172023
1084,2013,0.028,"Selva de Mar, la",171886
1085,2013,0.0,Riells i Viabrea,171463
1086,2013,0.0,Santa Llogaia d'Àlguema,171827
1087,2013,0.0,Sant Aniol de Finestres,171833
1088,2013,0.8346,Santa Pau,171848
1089,2013,0.6906,Sant Joan les Fonts,171851
1090,2013,0.0,Torrent,171978
1091,2013,0.0,"Saus, Camallera i Llampaies",171870
1092,2013,2.1606,Santa Coloma de Farners,171805
1093,2013,0.0,"Cellera de Ter, la",171899
1094,2013,0.0,Serinyà,171903
1095,2013,0.0,Serra de Daró,171910
1096,2013,0.6099,Setcases,171925
1097,2013,1.9244,Sils,171931
1098,2013,0.0,Susqueda,171946
1099,2013,2.6772,Sarrià de Ter,171864
1100,2013,4.1533,Llançà,170926
1101,2013,0.0,Montagut i Oix,171096
1102,2013,0.0,Molló,171077
1103,2013,0.0,Mollet de Peralada,171061
1104,2013,0.2242,Mieres,171058
1105,2013,8.1708,Maçanet de la Selva,171030
1106,2013,0.0,Maçanet de Cabrenys,171024
1107,2013,0.0,Massanes,171019
1108,2013,0.0,Masarac,171002
1109,2013,0.0,Meranges,170998
1110,2013,0.0,Maià de Montcal,170985
1111,2013,0.0,Madremanya,170979
1112,2013,0.0,"Llosses, les",170963
1113,2013,45.0588,Lloret de Mar,170950
1114,2013,2.1452,Riudarenes,171485
1115,2013,14.9119,"Jonquera, la",170865
1116,2013,35.065,Girona,170792
1117,2013,0.0,Gombrèn,170806
1118,2013,0.0,Gualta,170813
1119,2013,0.0,Guils de Cerdanya,170828
1120,2013,0.229,Hostalric,170834
1121,2013,0.6084,Llívia,170947
1122,2013,0.0,Jafre,170852
1123,2013,2.392,Llers,170932
1124,2013,0.0,Juià,170871
1125,2013,0.0,Lladó,170887
1126,2013,0.042,Llagostera,170890
1127,2013,0.0,Llambilles,170904
1128,2013,0.3897,Llanars,170911
1129,2013,0.0,Ogassa,171122
1130,2013,0.0,Isòvol,170849
1131,2013,0.0,"Preses, les",171390
1132,2013,3.1071,Mont-ras,171100
1133,2013,0.0,"Planes d'Hostoles, les",171334
1134,2013,0.2509,Planoles,171349
1135,2013,1.7146,Pont de Molins,171352
1136,2013,0.0,Pontós,171365
1137,2013,0.0,"Pera, la",171306
1138,2013,0.1373,Portbou,171387
1139,2013,0.0,Pedret i Marzà,171292
1140,2013,0.0,"Port de la Selva, el",171404
1141,2013,3.1472,Puigcerdà,171411
1142,2013,0.0,Quart,171426
1143,2013,0.3211,Rabós,171432
1144,2013,0.0,Regencós,171447
1145,2013,0.962,Ribes de Freser,171450
1146,2013,3.129,Porqueres,171371
1147,2013,3.183,Palau-saverdera,171208
1148,2013,0.0,Tagamanent,082763
1149,2013,6.3987,Olot,171143
1150,2013,0.0,Ordis,171156
1151,2013,0.47,Osor,171169
1152,2013,6.9808,Palafrugell,171175
1153,2013,2.5017,Peralada,171328
1154,2013,0.0,Palau de Santa Eulàlia,171194
1155,2013,0.0,Navata,171117
1156,2013,0.0,Palau-sator,171215
1157,2013,0.3077,Palol de Revardit,171236
1158,2013,7.48,Pals,171241
1159,2013,0.0,Pardines,171254
1160,2013,0.1766,Parlavà,171267
1161,2013,0.0,Pau,171289
1162,2013,2.5292,Palamós,171181
1163,2013,2.7694,Òdena,081430
1164,2013,0.0,Montesquiu,081311
1165,2013,0.0,Palafolls,081555
1166,2013,0.0,Pacs del Penedès,081542
1167,2013,0.0,Òrrius,081537
1168,2013,0.0,Orpí,081521
1169,2013,0.0,Oristà,081516
1170,2013,0.9736,Orís,081509
1171,2013,0.7071,Olost,081496
1172,2013,0.0,Olivella,081483
1173,2013,2.1654,Olesa de Montserrat,081477
1174,2013,0.0,Olesa de Bonesvalls,081461
1175,2013,0.6606,Pallejà,081574
1176,2013,0.0,Olvan,081445
1177,2013,0.0,"Papiol, el",081580
1178,2013,0.0,"Nou de Berguedà, la",081424
1179,2013,0.0,Navàs,081419
1180,2013,0.0,Navarcles,081402
1181,2013,0.3934,Mura,081398
1182,2013,8.3169,Moià,081385
1183,2013,0.0,Montseny,081379
1184,2013,0.0,Montornès del Vallès,081363
1185,2013,2.9598,Montmeló,081350
1186,2013,0.0,Figaró-Montmany,081347
1187,2013,1.1568,Montmaneu,081332
1188,2013,0.0,Taradell,082785
1189,2013,0.0,Olèrdola,081458
1190,2013,0.0,"Prats de Rei, els",081705
1191,2013,1.7293,Rubí,081846
1192,2013,0.0,Roda de Ter,081831
1193,2013,0.0,"Pont de Vilomara i Rocafort, el",081825
1194,2013,2.271,"Roca del Vallès, la",081810
1195,2013,0.3113,Ripollet,081803
1196,2013,0.0,Rellinars,081799
1197,2013,0.0,Rajadell,081786
1198,2013,0.0,"Quar, la",081770
1199,2013,0.0,Pujalt,081764
1200,2013,0.0,Puig-reig,081751
1201,2013,0.0,Puigdàlber,081748
1202,2013,0.0,Palau-solità i Plegamans,081568
1203,2013,0.9979,Prats de Lluçanès,081712
1204,2013,0.0,Montclar,081304
1205,2013,28.4215,"Prat de Llobregat, el",081691
1206,2013,0.0,Pontons,081688
1207,2013,2.2948,Polinyà,081672
1208,2013,0.6004,"Pobla de Lillet, la",081666
1209,2013,0.0,"Pobla de Claramunt, la",081653
1210,2013,0.0,"Pla del Penedès, el",081640
1211,2013,4.9058,Pineda de Mar,081635
1212,2013,0.0,"Hostalets de Pierola, els",081629
1213,2013,0.0,Piera,081614
1214,2013,0.0,Perafita,081607
1215,2013,0.0,Parets del Vallès,081593
1216,2013,1.0532,Premià de Mar,081727
1217,2013,4.8022,Gavà,080898
1218,2013,0.0,Montmajor,081326
1219,2013,15.3311,"Hospitalet de Llobregat, l'",081017
1220,2013,1.9305,Gurb,081000
1221,2013,0.0,Guardiola de Berguedà,080996
1222,2013,0.0,Sant Salvador de Guardiola,080983
1223,2013,0.0,Gualba,080977
1224,2013,1.1188,Granollers,080961
1225,2013,0.0,Granera,080958
1226,2013,0.0,"Granada, la",080945
1227,2013,0.0,Gisclareny,080930
1228,2013,0.525,Gironella,080924
1229,2013,0.0,Jorba,081038
1230,2013,0.0,Gaià,080902
1231,2013,0.0,"Llacuna, la",081043
1232,2013,3.8708,"Garriga, la",080885
1233,2013,0.0,Gallifa,080879
1234,2013,1.8837,"Franqueses del Vallès, les",080863
1235,2013,3.5847,Font-rubí,080850
1236,2013,0.436,Fonollosa,080847
1237,2013,0.0,Folgueroles,080832
1238,2013,0.0,Fogars de la Selva,080826
1239,2013,0.6877,Fogars de Montclús,080811
1240,2013,0.0,Fígols,080804
1241,2013,0.0,"Estany, l'",080790
1242,2013,0.6437,"Espunyola, l'",080787
1243,2013,0.0,Gelida,080919
1244,2013,0.0,"Masies de Roda, les",081167
1245,2013,0.0,Muntanyola,081290
1246,2013,0.0,Monistrol de Calders,081287
1247,2013,0.9341,Monistrol de Montserrat,081271
1248,2013,0.532,Montgat,081265
1249,2013,0.0376,Montcada i Reixac,081252
1250,2013,13.1266,Mollet del Vallès,081249
1251,2013,2.2236,Molins de Rei,081234
1252,2013,0.4989,Mediona,081228
1253,2013,0.0,Mataró,081213
1254,2013,0.6509,Matadepera,081206
1255,2013,0.0,Masquefa,081192
1256,2013,8.7221,Igualada,081022
1257,2013,0.0,"Masies de Voltregà, les",081173
1258,2013,0.0,Sagàs,081884
1259,2013,0.0,Martorelles,081154
1260,2013,1.7318,Martorell,081141
1261,2013,13.0565,Manresa,081136
1262,2013,1.2924,Manlleu,081120
1263,2013,0.0,Malla,081115
1264,2013,8.4761,Malgrat de Mar,081108
1265,2013,0.0,Lluçà,081094
1266,2013,0.0,Lliçà de Vall,081081
1267,2013,3.4945,Lliçà d'Amunt,081075
1268,2013,0.0,Llinars del Vallès,081069
1269,2013,0.0,"Llagosta, la",081056
1270,2013,3.3589,"Masnou, el",081189
1271,2013,0.0,"Esquirol, l'",082541
1272,2013,0.0,Rubió,081859
1273,2013,1.2863,Cerdanyola del Vallès,082665
1274,2013,0.0,Sant Vicenç de Torelló,082652
1275,2013,8.7369,Sant Vicenç de Montalt,082649
1276,2013,0.0,Sant Vicenç dels Horts,082634
1277,2013,0.0,Sant Vicenç de Castellet,082628
1278,2013,5.0485,Santa Susanna,082613
1279,2013,30.4794,Santa Perpètua de Mogoda,082606
1280,2013,1.4018,Santa Maria de Palautordera,082592
1281,2013,0.0755,Santa Maria d'Oló,082589
1282,2013,0.0,Santa Maria de Miralles,082573
1283,2013,0.0,Cercs,082687
1284,2013,0.0,Santa Maria de Merlès,082554
1285,2013,0.0,Seva,082690
1286,2013,0.0,Santa Maria de Besora,082536
1287,2013,12.5598,Barberà del Vallès,082520
