,Any,Serveis,Literal,Codi,Solar,Zones verdes,Equipament,Connectivitat,Densitat comercial,Riscos
1375,2013,1.2078,Sant Joan de Vilatorrada,082188,56.5897,13.4734,13.049,28.2887,,
1376,2013,8.2937,Sant Joan Despí,082172,187.2598,47.1061,15.619,88.1455,,
1377,2013,0.0,Sant Jaume de Frontanyà,082166,1.4382,0.5602,38.4487,0.7732,,
1378,2013,0.0,Sant Sadurní d'Osormort,082418,1.6896,0.6841,22.5509,0.8069,,
1379,2013,0.0,Sant Mateu de Bages,082299,5.7134,0.8436,26.2629,2.1431999999999998,,
1380,2013,0.0,Tarrés,252189,3.6257,0.6674,152.8926,1.3223,,
1381,2013,0.0,Isona i Conca Dellà,251155,24.0049,2.9307,41.7698,15.9331,,
1382,2013,0.0,Sort,252094,29.8544,9.0696,18.1698,12.4552,,
1383,2013,0.0,Soses,252108,19.1051,2.9164,8.6787,14.5757,,
1384,2013,3.9904,Sudanell,252115,10.8804,0.9829,23.7104,7.1404,,
1385,2013,0.0,Sunyer,252120,6.3134,0.9607,80.248,2.9596,,
1386,2013,0.0,Talarn,252154,116.9421,0.0657,2613.8684,2.8535,,
1387,2013,0.074,Solsona,252075,88.7861,22.5087,17.4384,47.517700000000005,,
1388,2013,0.0,Tàrrega,252173,161.9358,30.859,25.3769,86.06020000000001,,
1389,2013,0.0,"Soleràs, el",252069,1.8326,0.0,4.6683,1.6604,,
1390,2013,0.0,Tarroja de Segarra,252192,2.6932,0.0295,30.0568,2.0928,,
1391,2013,0.0,Térmens,252206,15.2768,1.073,7.6629,13.0644,,
1392,2013,0.5066,Tírvia,252213,5.6046,1.3915,70.4984,3.0465,,
1393,2013,0.0,Tiurana,252228,2.8389,1.5337,76.1869,0.5931,,
1394,2013,0.0,Torà,252234,19.5013,2.2823,13.1048,15.2353,,
1395,2013,0.0,"Torms, els",252249,3.3549,0.2838,78.9999,1.8245,,
1396,2013,0.0,Talavera,252167,7.1065,1.2135,25.6302,4.1157,,
1397,2013,0.0,Sant Guim de la Plana,251977,2.9395,0.4332,35.1162,1.8546,,
1398,2013,0.0,Riner,251863,2.8657,0.2783,23.0767,1.9054,,
1399,2013,0.0,Rosselló,251898,24.4624,5.4157,10.5545,15.1317,,
1400,2013,0.0,Salàs de Pallars,251902,4.2909,0.1369,12.3654,3.6978,,
1401,2013,0.0,Sanaüja,251919,11.5659,1.7636,41.9839,6.1152999999999995,,
1402,2013,0.0,Sant Guim de Freixenet,251924,23.9709,2.8675,32.3395,18.6816,,
1403,2013,0.0,Sant Llorenç de Morunys,251930,19.1172,3.1838,31.5725,12.438600000000001,,
1404,2013,0.0,Soriguera,252081,9.1265,0.4016,26.8353,7.1809,,
1405,2013,0.0,Sant Esteve de la Sarga,251961,3.4531,0.1085,18.5386,2.8898,,
1406,2013,0.7413,"Torre de Cabdella, la",252271,21.162,3.347,25.6951,14.318,,
1407,2013,0.0,Sarroca de Lleida,252000,3.4435,0.3482,19.9406,2.2913,,
1408,2013,0.0,Sarroca de Bellera,252017,5.1223,0.1909,82.9222,3.8472,,
1409,2013,0.0,Senterada,252022,3.2977,0.3254,66.0829,1.8223,,
1410,2013,1.7521,"Seu d'Urgell, la",252038,66.9438,10.1951,12.9961,40.1446,,
1411,2013,0.0,Seròs,252043,11.5265,0.0849,17.6536,8.066,,
1412,2013,0.0,Sidamon,252056,21.1622,4.6374,59.8874,11.2727,,
1413,2013,0.4221,Sant Ramon,251945,8.784,1.2181,41.3893,5.3184000000000005,,
1414,2013,0.0,Castell de Mur,259046,4.8313,0.9137,28.5997,3.0396,,
1415,2013,0.0,Vilanova de Segrià,252516,7.5863,0.0,22.5657,5.5102,,
1416,2013,0.4372,Vila-sana,252521,18.1094,2.9727,22.9153,13.4661,,
1417,2013,0.0,"Vilosell, el",252537,4.3763,0.8128,47.6362,2.5583,,
1418,2013,0.0672,Vilanova de la Barca,252542,17.1869,1.6771,35.4754,11.716,,
1419,2013,0.0,Vinaixa,252555,9.5782,0.4492,58.8303,5.793200000000001,,
1420,2013,0.0,Vall de Cardós,259010,9.7401,2.4333,22.8913,6.3946000000000005,,
1421,2013,0.0,Tornabous,252252,18.7238,1.9512,38.7019,13.11,,
1422,2013,0.3653,"Guingueta d'Àneu, la",259031,6.7262,0.3355,26.2362,5.2044,,
1423,2013,0.0,Vilanova de Bellpuig,252483,13.897,3.0315,7.9875,9.9357,,
1424,2013,0.0,Ribera d'Ondara,259059,10.7115,0.3401,70.3108,7.1526,,
1425,2013,0.0,"Valls d'Aguilar, les",259062,6.5572,0.4754,19.1,5.0104,,
1426,2013,0.0,Torrefeta i Florejacs,259078,11.523,1.5077,19.4228,8.8005,,
1427,2013,0.0,Fígols i Alinyà,259084,5.2014,0.2849,17.7865,3.7651,,
1428,2013,0.0,"Vansa i Fórnols, la",259097,5.1384,0.148,26.0463,3.8651999999999997,,
1429,2013,0.0,Josa i Tuixén,259101,3.5867,0.7102,47.3184,2.1894,,
1430,2013,0.137,Sant Martí de Riucorb,259025,7.2412,0.1249,16.9711,5.8376,,
1431,2013,0.6895,"Valls de Valira, les",252398,11.5524,0.6714,21.4762,8.7477,,
1432,2013,9.9155,Puigverd de Lleida,251826,13.8168,1.5182,6.5911,11.4511,,
1433,2013,0.0,Torrefarrera,252287,20.9136,2.0872,7.0559,15.7219,,
1434,2013,0.0,Torregrossa,252304,23.236,1.772,19.639,17.0766,,
1435,2013,0.0,Torrelameu,252311,6.8157,1.1692,5.1214,5.1327,,
1436,2013,0.0,Torres de Segre,252326,36.0061,8.9359,9.7705,23.3298,,
1437,2013,0.5029,Torre-serona,252332,9.2534,1.3965,49.7863,6.0199,,
1438,2013,0.1457,Vilanova de Meià,252509,7.0827,0.2531,33.2636,5.3576,,
1439,2013,0.0,Vallbona de les Monges,252385,6.2003,0.0,103.7405,3.5031,,
1440,2013,0.0,Vilanova de l'Aguda,252496,1.9729,0.2608,8.4345,1.5054,,
1441,2013,0.0,Vallfogona de Balaguer,252402,26.9778,3.6641,16.2864,20.2568,,
1442,2013,0.0,Verdú,252424,10.4056,1.2993,29.8307,5.8777,,
1443,2013,0.0,Vielha e Mijaran,252430,34.243,3.961,8.5495,22.7195,,
1444,2013,0.1534,Vilagrassa,252445,12.0623,3.2925,32.0792,6.4281,,
1445,2013,0.1099,Vilaller,252458,17.8399,7.9132,32.2595,6.6875,,
1446,2013,0.0,Vilamòs,252477,1.152,0.0,9.9783,0.9743999999999999,,
1447,2013,0.0,Torrebesses,252265,3.5791,0.2971,21.6655,2.5448,,
1448,2013,0.4741,Tremp,252347,71.5516,16.5849,27.1474,39.663,,
1449,2013,3.2414,Mollerussa,251370,100.4741,19.2074,12.7102,61.9773,,
1450,2013,0.0,Llobera,251291,1.7699,0.2419,33.3837,0.7173,,
1451,2013,0.2562,Maldà,251305,4.1414,0.4284,41.6956,2.5373,,
1452,2013,0.0,Massalcoreig,251312,4.5925,0.0862,14.1481,3.2974,,
1453,2013,0.0,Massoteres,251327,4.5957,1.5951,18.3046,2.6153,,
1454,2013,0.0,Maials,251333,12.5545,1.6487,34.9661,7.5526,,
1455,2013,0.5185,Menàrguens,251348,12.2733,1.3963,19.2203,7.8429,,
1456,2013,0.0,Nalec,251459,2.5025,0.1463,40.1691,1.664,,
1457,2013,0.0,"Molsosa, la",251364,0.8925,0.1362,2.0485,0.735,,
1458,2013,0.0,Llavorsí,251266,6.7158,0.5515,38.8293,4.7221,,
1459,2013,0.0,Montgai,251386,14.1628,2.1293,57.366,8.0859,,
1460,2013,0.0904,Montellà i Martinet,251399,12.9384,2.7154,33.8745,7.7014,,
1461,2013,2.6182,Montferrer i Castellbò,251403,44.0326,12.7808,29.5724,25.7195,,
1462,2013,0.0,Montoliu de Segarra,251410,5.145,0.237,52.0487,3.5702,,
1463,2013,0.0,Montoliu de Lleida,251425,10.9284,2.269,44.6534,6.2953,,
1464,2013,0.0678,Ribera d'Urgellet,251850,11.9931,1.1168,8.4954,9.5024,,
1465,2013,0.0,Miralcamp,251351,24.1867,5.8277,36.6749,12.730599999999999,,
1466,2013,0.0,Juneda,251193,28.4502,3.6761,11.4764,21.2898,,
1467,2013,0.0,Ivorra,251142,1.8062,0.0,43.8183,1.1345,,
1468,2013,0.0,Ivars d'Urgell,251137,26.3359,3.3376,44.8984,15.5991,,
1469,2013,0.0,Ivars de Noguera,251121,5.3042,0.5874,26.5159,3.7489999999999997,,
1470,2013,0.2195,Guixers,251116,1.6504,0.3277,6.2313,0.7757000000000001,,
1471,2013,0.0,Guissona,251109,34.6946,7.4146,6.7036,22.1186,,
1472,2013,0.0,Guimerà,251095,7.2479,0.9208,13.1354,5.928100000000001,,
1473,2013,0.0,Llimiana,251288,6.2372,2.4031,80.2738,2.2194000000000003,,
1474,2013,0.0,Juncosa,251180,5.0593,0.1512,39.247,2.5534,,
1475,2013,0.0,Lles de Cerdanya,251272,5.5295,0.3243,23.8028,4.4021,,
1476,2013,11.3946,Lleida,251207,867.1861,276.3558,14.2724,392.64709999999997,,
1477,2013,0.0,Les,251214,9.0231,0.4937,17.8672,5.6338,,
1478,2013,0.0,Linyola,251229,26.0843,2.8448,3.6969,22.2583,,
1479,2013,0.0,Lladorre,251235,8.2645,2.2188,44.5783,4.4536,,
1480,2013,0.0,Lladurs,251240,0.0,0.0,0.0,0.0,,
1481,2013,0.0,Llardecans,251253,8.6218,1.7814,47.1662,4.4908,,
1482,2013,0.4467,Navès,251462,4.3479,1.0191,18.0562,2.8466,,
1483,2013,0.1041,Granyena de les Garrigues,251057,2.7968,0.2164,34.2682,1.6296,,
1484,2013,0.0,Vidrà,172121,9.5257,5.0748,85.4025,2.9118,,
1485,2013,0.0,"Pobla de Cérvoles, la",251692,3.9456,1.2798,10.2046,2.4269,,
1486,2013,0.0,Bellaguarda,251706,4.0538,0.461,22.1872,2.7588,,
1487,2013,0.0,"Pobla de Segur, la",251713,19.395,1.9961,9.0933,11.5413,,
1488,2013,0.0,Ponts,251728,25.2408,2.8173,14.0215,18.651699999999998,,
1489,2013,0.9582,"Pont de Suert, el",251734,44.6394,13.0768,26.9921,18.4055,,
1490,2013,0.0,"Portella, la",251749,7.9623,0.922,11.5603,6.015000000000001,,
1491,2013,0.0,Montornès de Segarra,251431,5.1524,1.0498,69.5681,2.115,,
1492,2013,0.0,Prats i Sansor,251752,36.1143,14.4701,174.9679,15.878,,
1493,2013,0.0,Pinell de Solsonès,251667,0.9986,0.0186,14.6085,0.6667,,
1494,2013,0.0,Preixana,251765,4.5516,0.394,19.4117,3.1287000000000003,,
1495,2013,0.0,Preixens,251771,7.9143,0.8812,37.6791,5.282299999999999,,
1496,2013,0.5151,Prullans,251790,6.6579,1.1168,23.4209,4.8399,,
1497,2013,0.0,Puiggròs,251804,3.9642,0.5588,23.6557,2.6224,,
1498,2013,0.0,Puigverd d'Agramunt,251811,3.1341,0.5543,22.2497,1.7713,,
1499,2013,0.0,Riu de Cerdanya,259139,2.0636,0.3291,27.7185,1.3634,,
1500,2013,0.0,Vilopriu,172327,5.3408,2.1641,10.4661,2.9273,,
1501,2013,0.0,Os de Balaguer,251569,15.2661,7.1118,15.6136,6.431699999999999,,
1502,2013,0.2526,Odèn,251484,2.6822,0.1834,23.4303,1.4764,,
1503,2013,0.0,Oliana,251497,27.3068,2.7479,25.4734,17.9775,,
1504,2013,0.0,Oliola,251500,6.6619,1.2441,67.0336,3.6195000000000004,,
1505,2013,1.0633,Olius,251517,21.1218,3.914,73.9624,10.4176,,
1506,2013,0.1864,"Oluges, les",251522,3.2671,0.7491,16.0619,2.1624,,
1507,2013,0.1042,"Omellons, els",251538,5.8866,1.4859,59.2371,2.9981999999999998,,
1508,2013,0.0,"Poal, el",251689,11.2263,0.4531,36.1079,8.4276,,
1509,2013,0.0,Organyà,251556,11.815,0.9343,54.8181,6.0842,,
1510,2013,0.0573,Pinós,251673,4.5604,1.2759,41.189,2.0119,,
1511,2013,0.0,Ossó de Sió,251575,4.0675,0.0582,28.6142,3.3936,,
1512,2013,0.0,"Palau d'Anglesola, el",251581,27.1887,3.6309,18.5636,19.432299999999998,,
1513,2013,0.0,Conca de Dalt,251615,13.2326,4.1451,24.3912,7.493,,
1514,2013,1.3393,"Coma i la Pedra, la",251636,35.9836,14.7419,73.8224,18.5655,,
1515,2013,1.111,Penelles,251641,5.4881,1.3998,20.7249,3.0293,,
1516,2013,1.5698,Peramola,251654,3.6621,0.2217,20.9103,2.4398999999999997,,
1517,2013,0.0,Rialp,251832,4.8718,0.312,36.5095,2.1136999999999997,,
1518,2013,0.0,"Omells de na Gaia, els",251543,2.8337,0.1468,21.2887,1.8414,,
1519,2013,0.0,Almenar,250215,28.7049,4.4561,17.5138,17.9182,,
1520,2013,0.0,Arres,250313,1.1963,0.0141,10.7893,1.1164,,
1521,2013,0.3659,"Pont de Bar, el",250306,4.9688,0.7715,19.1928,3.2656,,
1522,2013,0.0,Arbeca,250292,30.0572,2.1856,20.5553,22.1695,,
1523,2013,0.0,Anglesola,250273,16.7594,1.9725,20.846,11.8128,,
1524,2013,0.8144,Naut Aran,250254,42.0366,10.6155,23.7685,26.0049,,
1525,2013,0.0,Alt Àneu,250241,9.3681,1.5943,16.0531,7.103,,
1526,2013,0.0,Alfarràs,250138,25.1018,2.0228,14.75,17.793599999999998,,
1527,2013,0.0,Alòs de Balaguer,250220,2.3739,0.2493,25.9943,1.552,,
1528,2013,0.0,Artesa de Segre,250349,51.5014,9.057,29.7251,29.554000000000002,,
1529,2013,0.0,Almatret,250208,7.1989,0.5726,46.9131,3.5802,,
1530,2013,0.0,Almacelles,250194,43.2028,5.0382,13.7496,30.6357,,
1531,2013,0.0,Alins,250175,7.9261,0.9542,31.6175,5.6297999999999995,,
1532,2013,0.0,Alguaire,250169,25.2756,1.9318,17.8475,17.346899999999998,,
1533,2013,0.1736,Algerri,250156,5.718,0.3021,9.4938,4.825900000000001,,
1534,2013,1.972,Bellpuig,250501,66.8179,13.8526,22.1392,42.6799,,
1535,2013,10.7991,Alpicat,250236,73.1384,17.6588,25.9592,39.211,,
1536,2013,0.0,Barbens,250411,10.8253,1.6624,18.4082,7.5614,,
1537,2013,0.0,"Plans de Sió, els",259118,14.115,2.2219,25.3075,9.9724,,
1538,2013,0.3561,Bell-lloc d'Urgell,250485,25.3728,3.8614,12.5271,21.055300000000003,,
1539,2013,0.0,Bellcaire d'Urgell,250479,15.8592,1.0659,27.4598,11.182400000000001,,
1540,2013,0.0,Belianes,250463,7.2784,0.8706,27.9646,4.7896,,
1541,2013,0.0,Bausen,250450,1.1917,0.0,17.3193,1.1016,,
1542,2013,0.0,Bassella,250447,3.3095,0.1279,12.7357,2.3643,,
1543,2013,0.0,Arsèguel,250328,1.3377,0.3234,7.7347,0.9493,,
1544,2013,0.0,"Baronia de Rialb, la",250426,5.8511,1.2043,36.3286,3.7132,,
1545,2013,0.0,Artesa de Lleida,250334,17.6647,1.3332,25.3553,11.8495,,
1546,2013,0.0,Balaguer,250404,133.6743,34.4946,20.5572,64.7581,,
1547,2013,0.0,Baix Pallars,250390,6.1326,0.6766,11.7435,4.7352,,
1548,2013,0.0,Aitona,250387,15.2965,0.8704,16.9828,10.3383,,
1549,2013,0.0,"Avellanes i Santa Linya, les",250371,8.2945,1.2035,22.6948,5.9813,,
1550,2013,0.0,Aspa,250365,2.4978,0.0923,29.7181,1.6926,,
1551,2013,0.0,"Sentiu de Sió, la",250352,14.6794,3.8196,67.8185,7.4008,,
1552,2013,0.0,Alcoletge,250122,45.0467,10.6062,26.248,25.725499999999997,,
1553,2013,0.0,"Vall de Boí, la",250432,25.5118,5.2294,60.4325,13.851300000000002,,
1554,2013,0.0,Viladrau,172207,36.0087,8.1731,85.9717,18.3161,,
1555,2013,0.0,Vilanant,172288,3.1431,0.1738,24.5094,2.0281,,
1556,2013,0.0,Vilamaniscle,172272,4.8094,1.1725,73.8468,2.3857,,
1557,2013,11.7388,Vilamalla,172266,69.6789,19.5915,178.5819,31.7001,,
1558,2013,0.0,Vilamacolum,172253,3.8236,0.3246,19.1979,2.9254,,
1559,2013,0.0,Vilallonga de Ter,172240,10.0675,1.3773,34.0244,7.0576,,
1560,2013,0.0,Vilajuïga,172235,15.4086,2.8084,37.6849,7.9334,,
1561,2013,1.837,Alfés,250143,8.3591,1.8073,33.6439,4.3245000000000005,,
1562,2013,0.7002,Vilafant,172214,40.491,6.2737,12.5069,25.648899999999998,,
1563,2013,0.0,Vilobí d'Onyar,172333,22.7265,5.6079,15.3011,12.363100000000001,,
1564,2013,0.0,Vilademuls,172180,5.2316,0.8641,10.044,3.5488999999999997,,
1565,2013,2.861,Viladamat,172174,8.6926,0.0383,42.1241,6.7461,,
1566,2013,0.0,Viladasens,172168,1.8733,0.1267,12.7454,1.4687,,
1567,2013,0.0,Vilablareix,172155,26.573,4.6921,12.5338,16.656,,
1568,2013,0.0,Vilabertran,172142,7.9243,1.1685,34.409,3.564,,
1569,2013,10.2239,Vidreres,172137,149.5887,68.965,31.0463,56.053700000000006,,
1570,2013,0.0,Vilaür,172229,7.7863,2.7537,134.9164,2.9913,,
1571,2013,0.0,Agramunt,250030,48.1397,12.118,12.6021,27.243699999999997,,
1572,2013,1.6491,Alcarràs,250117,89.4529,17.7513,11.1879,60.8301,,
1573,2013,0.0,Alcanó,250100,2.3903,0.0865,8.4705,1.9949999999999999,,
1574,2013,0.0,"Albi, l'",250096,13.9899,2.6977,26.2309,8.0672,,
1575,2013,0.0,Albesa,250083,13.1272,1.6037,2.7802,10.5642,,
1576,2013,0.0,Albatàrrec,250077,15.6164,2.6719,17.616,9.262799999999999,,
1577,2013,0.0,"Albagés, l'",250061,7.441,1.0507,43.3274,3.9642999999999997,,
1578,2013,0.0,Vila-sacra,172305,12.3245,0.5876,20.4374,10.2309,,
1579,2013,0.0,"Alamús, els",250045,9.8531,1.3793,15.8147,7.2844999999999995,,
1580,2013,1.2687,Esplugues de Llobregat,080771,189.2287,40.2056,9.465,93.0053,,
1581,2013,0.3984,Àger,250024,21.3404,7.6346,36.4344,11.5007,,
1582,2013,0.0,Abella de la Conca,250019,1.3808,0.1053,10.5631,0.9672,,
1583,2013,0.1704,Sant Julià del Llor i Bonmatí,179032,12.7667,2.3617,23.9679,7.1808,,
1584,2013,0.7164,Forallac,179026,18.7476,4.5206,17.7398,10.604800000000001,,
1585,2013,0.0,Bellvei,430249,42.8631,13.4142,34.7731,21.423299999999998,,
1586,2013,0.0,Bellver de Cerdanya,250518,40.3444,6.1452,17.3954,28.0389,,
1587,2013,0.0663,Alàs i Cerc,250058,5.2036,0.1537,13.7215,4.3019,,
1588,2013,0.0,"Granja d'Escarp, la",251023,9.2213,1.737,32.165,4.0661000000000005,,
1589,2013,0.0,Foradada,250946,5.3448,1.1213,56.5816,3.1767000000000003,,
1590,2013,0.0,Ascó,430192,29.6367,4.4171,48.8889,15.197099999999999,,
1591,2013,0.0,Banyeres del Penedès,430206,34.1175,8.1113,13.5537,21.8804,,
1592,2013,0.0,Barberà de la Conca,430213,9.6035,2.193,31.9716,5.3355,,
1593,2013,0.0,Batea,430228,20.0076,4.0882,16.4162,12.4877,,
1594,2013,0.0,Bellmunt del Priorat,430234,3.471,0.1981,48.6281,1.7378,,
1595,2013,0.0,"Argentera, l'",430173,2.9601,0.6591,34.3438,1.751,,
1596,2013,2.5781,Granyanella,251039,5.7715,2.2147,14.0229,3.3476999999999997,,
1597,2013,0.4945,"Arboç, l'",430167,67.9175,22.6974,15.4968,34.5747,,
1598,2013,0.0,"Granadella, la",251018,11.5665,0.3529,49.8709,7.1878,,
1599,2013,0.1487,Gósol,251001,9.6256,2.8305,36.2699,6.002,,
1600,2013,0.0,Golmés,250997,39.8596,5.6231,31.4208,28.9454,,
1601,2013,0.0,Gavet de la Conca,250984,5.338,0.2589,14.447,4.3206999999999995,,
1602,2013,0.0,Fulleda,250978,2.7681,0.8845,82.8871,0.9537,,
1603,2013,0.0,Bellmunt d'Urgell,250498,4.997,0.194,50.4948,3.5501,,
1604,2013,0.0,Granyena de Segarra,251044,4.4114,1.5255,72.1895,1.9689999999999999,,
1605,2013,0.0,Alforja,430094,8.6989,2.4357,8.374,4.6533999999999995,,
1606,2013,0.0,Aiguamúrcia,430017,55.2847,30.909,78.1704,17.1402,,
1607,2013,0.4168,Albinyana,430022,32.4338,8.7853,13.4685,18.299599999999998,,
1608,2013,0.0,"Albiol, l'",430038,0.9691,0.3166,3.6907,0.47950000000000004,,
1609,2013,10.6608,Alcanar,430043,174.9863,23.6049,12.5253,100.4005,,
1610,2013,0.0,Alcover,430056,30.5272,2.7139,16.2418,18.970599999999997,,
1611,2013,0.0,Aldover,430069,4.7313,0.4252,4.66,4.0653,,
1612,2013,0.0,Arnes,430189,5.3242,0.2674,31.8263,3.4694000000000003,,
1613,2013,0.0,Alfara de Carles,430081,3.7484,0.536,9.9018,2.8222,,
1614,2013,0.0,Fondarella,250931,13.3259,0.8514,34.1337,10.348299999999998,,
1615,2013,0.0,Alió,430108,6.9737,1.2164,32.4057,4.393,,
1616,2013,0.0,Almoster,430115,26.4389,8.6249,32.5297,12.8783,,
1617,2013,2.3793,Altafulla,430120,70.6743,21.292,27.3538,38.6923,,
1618,2013,12.3161,"Ametlla de Mar, l'",430136,192.6611,69.8763,57.8768,74.7308,,
1619,2013,3.4772,Amposta,430141,178.0583,41.2437,15.4122,96.42609999999999,,
1620,2013,0.0,Arbolí,430154,0.9092,0.0294,10.6985,0.7459,,
1621,2013,0.0,"Aleixar, l'",430075,2.8103,0.0533,11.1973,1.7671999999999999,,
1622,2013,0.0,Bossòst,250595,12.6386,2.4073,10.83,7.8506,,
1623,2013,0.0,"Fuliola, la",250962,19.357,1.2462,22.9456,15.0571,,
1624,2013,0.0,Castellnou de Seana,250680,10.1691,0.9759,21.9,7.4234,,
1625,2013,0.0,Castelldans,250674,17.6987,4.3222,5.3435,12.4192,,
1626,2013,0.0,Castellar de la Ribera,250642,0.0,0.0,0.0,0.0,,
1627,2013,0.0,Canejan,250637,1.2345,0.0,25.4412,0.9750000000000001,,
1628,2013,0.0,Camarasa,250621,17.3082,4.4609,48.7994,8.2003,,
1629,2013,0.0,Castellserà,250707,13.3491,0.6297,21.9156,10.1171,,
1630,2013,0.3012,Cabanabona,250609,2.8283,0.3539,25.5843,2.1292,,
1631,2013,0.0,Cava,250714,2.1683,0.2059,16.8147,1.8064,,
1632,2013,0.0,"Borges Blanques, les",250582,46.8845,6.1109,21.3858,29.218000000000004,,
1633,2013,0.0,"Bòrdes, Es",250576,3.7585,0.0445,18.664,3.2636000000000003,,
1634,2013,0.0,Bovera,250560,3.2474,0.086,27.5554,2.1663,,
1635,2013,0.0,Biosca,250557,4.4733,1.3502,22.8916,2.3337,,
1636,2013,0.4167,Benavent de Segrià,250539,11.0594,0.7646,16.5591,7.7417,,
1637,2013,0.0,Bellvís,250523,15.6709,1.6266,11.0805,11.417,,
1638,2013,0.0,Cabó,250616,3.1398,0.1032,13.1917,2.2034000000000002,,
1639,2013,0.384,Cubells,250791,12.1112,1.8938,34.7989,8.4208,,
1640,2013,0.0,"Floresta, la",250925,4.4246,0.8254,58.3659,2.3749000000000002,,
1641,2013,0.0,Farrera,250899,2.9847,0.1445,12.2489,2.4414,,
1642,2013,0.0,Estamariu,250886,1.1095,0.0,16.2351,0.9035,,
1643,2013,0.0,Esterri de Cardós,250870,1.5086,0.0299,38.6981,1.1995,,
1644,2013,0.4881,Esterri d'Àneu,250864,19.9975,4.132,42.2569,10.1903,,
1645,2013,0.0,Estaràs,250851,5.38,1.0806,61.2173,3.3322,,
1646,2013,0.0,Castelló de Farfanya,250693,4.6715,0.1998,20.433,3.2588,,
1647,2013,0.0,"Espluga Calba, l'",250812,5.0613,0.1257,41.5023,3.2569999999999997,,
1648,2013,0.0,Gimenells i el Pla de la Font,259123,28.5466,5.0235,68.3101,15.7289,,
1649,2013,0.0,Corbins,250788,11.156,0.8575,12.5705,8.5373,,
1650,2013,0.1898,Coll de Nargó,250772,10.8578,1.2204,36.8523,6.5417,,
1651,2013,0.0,"Cogul, el",250766,2.506,0.1571,27.2167,1.8186,,
1652,2013,1.4333,Clariana de Cardener,250753,0.7337,0.0,31.2455,0.2931,,
1653,2013,0.0,Ciutadilla,250740,2.6845,0.1139,27.2305,1.7509000000000001,,
1654,2013,0.0,Cervià de les Garrigues,250735,8.2231,0.5916,34.1299,5.153700000000001,,
1655,2013,3.3562,Cervera,250729,62.4388,8.3923,14.2722,43.845200000000006,,
1656,2013,0.0,Espot,250827,7.252,0.693,21.6,4.6633000000000004,,
1657,2013,0.0478,"Lloar, el",430727,1.6295,0.2229,30.523,0.9848,,
1658,2013,0.0,"Milà, el",430831,1.9824,0.4535,26.533,1.0772,,
1659,2013,0.0,Maspujols,430810,9.2256,3.3563,25.1615,3.6692,,
1660,2013,0.0,"Masó, la",430803,1.3833,0.1398,11.9869,0.8946999999999999,,
1661,2013,0.0,Masllorenç,430799,20.7478,7.1416,45.8392,10.9194,,
1662,2013,0.0,Masdenverge,430786,10.9564,0.8619,8.8892,9.0811,,
1663,2013,0.0,Mas de Barberans,430770,4.6966,0.0528,6.871,3.2748,,
1664,2013,0.0,"Masroig, el",430825,5.1988,0.4908,25.94,3.0814,,
1665,2013,0.0,Marçà,430764,8.9886,2.7058,53.4474,2.9904,,
1666,2013,0.0,Margalef,430751,1.9813,0.0665,55.3106,1.1753,,
1667,2013,0.0,Gratallops,430691,3.3528,0.2887,41.1974,2.0341,,
1668,2013,0.0,Llorac,430733,3.9796,1.1654,18.5444,2.4843,,
1669,2013,0.0,"Garidells, els",430666,4.881,1.0675,33.1844,3.1929000000000003,,
1670,2013,0.0,Horta de Sant Joan,430712,14.8825,1.9919,17.8162,10.6475,,
1671,2013,1.2478,"Guiamets, els",430705,4.7021,1.3969,47.0055,1.8629000000000002,,
1672,2013,0.0,Móra la Nova,430944,24.6203,5.2371,13.0646,15.1019,,
1673,2013,0.0,Godall,430688,7.1414,0.8367,21.4708,4.6251,,
1674,2013,0.8012,Ginestar,430672,7.4703,0.5031,25.2156,4.6609,,
1675,2013,0.9977,Llorenç del Penedès,430748,39.7616,5.0997,43.9679,23.5026,,
1676,2013,0.0438,"Morera de Montsant, la",430960,2.7988,0.3071,47.3062,1.3037,,
1677,2013,0.0,"Perelló, el",431042,32.0947,9.1353,30.0603,14.7788,,
1678,2013,0.0,Perafort,431037,31.4713,5.7539,79.2701,13.1388,,
1679,2013,0.0,Paüls,431021,5.1693,0.6496,15.7469,3.5844000000000005,,
1680,2013,4.6495,"Catllar, el",430430,105.2056,34.549,33.0994,56.4066,,
1681,2013,0.0,Garcia,430653,8.5014,2.5954,29.1723,4.2491,,
1682,2013,0.0,Passanant i Belltall,431016,5.164,0.5926,96.6018,3.0351999999999997,,
1683,2013,0.2111,"Pallaresos, els",431009,61.7312,20.9021,23.951,29.5013,,
1684,2013,0.0,"Palma d'Ebre, la",430995,5.1405,0.6021,28.2899,3.3968,,
1685,2013,17.9544,Mont-roig del Camp,430923,227.0032,49.5979,14.443,157.9404,,
1686,2013,0.0,"Nou de Gaià, la",430976,8.107,1.7721,19.2579,5.2516,,
1687,2013,0.0,Miravet,430846,6.8903,0.4303,22.1211,4.6021,,
1688,2013,0.2008,"Morell, el",430957,28.7903,3.5901,18.4086,18.2804,,
1689,2013,0.0,Móra d'Ebre,430939,55.1586,13.8805,23.354,28.181199999999997,,
1690,2013,0.0,Mont-ral,430918,8.0486,1.8631,66.6633,5.0508,,
1691,2013,1.4815,"Montmell, el",430901,147.5019,75.5791,69.5118,59.0742,,
1692,2013,0.0,Montferri,430897,3.6702,0.7786,25.6578,1.9281000000000001,,
