,Codi,Literal,Any,Total,Homes,Dones,0-14 Anys,15-64 Anys,64 o més,Índex d'envelliment,Índex de sobreenvelliment,Saldo migratori total,Immigracions,Emigracions
9836,251235,Lladorre,2010,2915350,127825,177525,1217,7875,2525,,,11,1312,500
9837,251240,Lladurs,2010,1912054,86833,115221,811,6852,3321,,,8,1200,400
9838,081056,"Llagosta, la",2010,225794522004,11664830888,109146221116,11661091,48304622,8881116,,,-51,53276147,63911156
9839,170890,Llagostera,2010,130252901323,6542830591,6482460732,654648,28302460,591732,,,106,39548104,3225564
9840,170904,Llambilles,2010,129457104,6224749,6721055,6267,247210,4955,,,20,3502,1340
9841,170911,Llanars,2010,62393116,3720852,2518564,3725,208185,5264,,,-9,4111,4444
9842,170926,Llançà,2010,72034741020,3521803456,3681671564,352368,18031671,456564,,,-90,1914168,20338149
9843,251253,Llardecans,2010,46297178,2316580,2313298,2323,165132,8098,,,-1,710,810
9844,251266,Llavorsí,2010,4225979,2013445,2212534,2022,134125,4534,,,-3,1915,2611
9845,251207,Lleida,2010,210579524121089,10730489858575,103274625612514,1073010327,4898546256,857512514,98.0,14.0,595,311116562468,332017681552
9846,170932,Llers,2010,172779221,86408103,86371118,8686,408371,103118,,,23,7459,5960
9847,251272,Lles de Cerdanya,2010,2318065,1611235,76830,167,11268,3530,,,0,1600,1600
9848,081075,Lliçà d'Amunt,2010,279397901773,14185032860,13754758913,14181375,50324758,860913,,,58,6296138,5277667
9849,081081,Lliçà de Vall,2010,11234419823,5882248413,5352171410,588535,22482171,413410,,,29,2682614,249219
9850,251288,Llimiana,2010,1810847,125826,65021,126,5850,2621,,,10,1612,720
9851,081069,Llinars del Vallès,2010,151863301322,7873190559,7313140763,787731,31903140,559763,,,90,4996481,4016588
9852,170947,Llívia,2010,2131189206,12165097,92539109,12192,650539,97109,,,54,1201030,88108
9853,430727,"Lloar, el",2010,147535,94121,53414,95,4134,2114,,,-2,300,302
9854,251291,Llobera,2010,2513252,157324,105928,1510,7359,2428,,,7,1100,301
9855,430733,Llorac,2010,126827,83614,43213,84,3632,1413,,,7,2001,1310
9856,430748,Llorenç del Penedès,2010,3991458394,212739159,187719235,212187,739719,159235,,,18,115820,981413
9857,170950,Lloret de Mar,2010,6005297454044,3170159631835,2835137822209,31702835,1596313782,18352209,,,268,12244121585,13795361038
9858,170963,"Llosses, les",2010,2216039,99522,136517,913,9565,2217,,,-2,1310,1330
9859,081094,Lluçà,2010,3917749,199823,207926,1920,9879,2326,,,-5,1010,1303
9860,171024,Maçanet de Cabrenys,2010,77442209,32230107,45212102,3245,230212,107102,,,14,29215,2732
9861,171030,Maçanet de la Selva,2010,12224839959,5932567459,6292272500,593629,25672272,459500,,,71,3514665,331537
9862,170979,Madremanya,2010,4015852,227028,188824,2218,7088,2824,,,10,1408,1200
9863,170985,Maià de Montcal,2010,7426792,4013847,3412945,4034,138129,4745,,,0,1224,1350
9864,251333,Maials,2010,114600292,51343128,63257164,5163,343257,128164,,,-21,14517,32619
9865,251305,Maldà,2010,2615280,178237,97043,179,8270,3743,,,-2,800,1000
9866,081108,Malgrat de Mar,2010,2766126613169,143164951362,133561661807,14311335,64956166,13621807,,,-167,746127156,777148271
9867,081115,Malla,2010,2818245,169120,129125,1612,9191,2025,,,7,1600,900
9868,081120,Manlleu,2010,3672135193259,189770511376,177564681883,18971775,70516468,13761883,,,-114,51781253,62096249
9869,081136,Manresa,2010,115805033914290,5984258465699,5596244938591,59845596,2584624493,56998591,122.0,16.0,43,2249428915,2255521773
9870,430764,Marçà,2010,104391158,5319883,5119375,5351,198193,8375,,,-6,1668,2655
9871,430751,Margalef,2010,87136,73716,13420,71,3734,1620,,,1,512,700
9872,082423,Marganell,2010,4020968,2310624,1710344,2317,106103,2444,,,-7,2102,2910
9873,081141,Martorell,2010,4823182303762,251797471623,230684832139,25172306,97478483,16232139,,,259,1031237496,1056234215
9874,081154,Martorelles,2010,6923383825,3611731368,3311652457,361331,17311652,368457,,,-19,2232119,252255
9875,430770,Mas de Barberans,2010,68394183,3621375,32181108,3632,213181,75108,,,0,549,1305
9876,171002,Masarac,2010,3817860,2210424,167436,2216,10474,2436,,,18,22110,1500
9877,430786,Masdenverge,2010,147758239,65409121,82349118,6582,409349,121118,,,-1,4447,5213
9878,081167,"Masies de Roda, les",2010,97536125,4927253,4826472,4948,272264,5372,,,1,4742,4057
9879,081173,"Masies de Voltregà, les",2010,5782170478,2951101209,2831069269,295283,11011069,209269,,,-63,8357,141143
9880,430799,Masllorenç,2010,73334119,4018454,3315065,4033,184150,5465,,,5,3734,3423
9881,081189,"Masnou, el",2010,3393155403603,175976361435,163479042168,17591634,76367904,14352168,,,-27,929128175,900143216
9882,430803,"Masó, la",2010,3718578,159442,229136,1522,9491,4236,,,-8,500,1300
9883,430810,Maspujols,2010,130460120,6124759,6921361,6169,247213,5961,,,21,4532,2810
9884,081192,Masquefa,2010,16955633967,8502884465,8452749502,850845,28842749,465502,,,-29,3893239,3835254
9885,430825,"Masroig, el",2010,67336155,4018172,2715583,4027,181155,7283,,,6,1669,2113
9886,251312,Massalcoreig,2010,60380150,3021064,3017086,3030,210170,6486,,,-3,6910,1792
9887,171019,Massanes,2010,106517103,5228148,5423655,5254,281236,4855,,,-21,3871,5764
9888,251327,Massoteres,2010,4213436,237219,196217,2319,7262,1917,,,-12,1500,2502
9889,081206,Matadepera,2010,178857471071,9712867481,8172880590,971817,28672880,481590,,,-65,3182526,3763028
9890,081213,Mataró,2010,195788501718310,10116437757637,94624124210673,101169462,4377541242,763710673,94.0,13.0,284,30388971634,31268831276
9891,081228,Mediona,2010,4041512447,210799205,194713242,210194,799713,205242,,,3,1581013,125746
9892,251348,Menàrguens,2010,84552231,40320107,44232124,4044,320232,107124,,,40,49197,2258
9893,170998,Meranges,2010,105623,72914,3279,73,2927,149,,,-2,900,1010
9894,171058,Mieres,2010,4821171,2211732,269439,2226,11794,3239,,,7,2410,1800
9895,430831,"Milà, el",2010,2410650,135124,115526,1311,5155,2426,,,4,1300,810
9896,251351,Miralcamp,2010,198960266,105492122,93468144,10593,492468,122144,,,1,56712,521210
9897,430846,Miravet,2010,91508199,5128482,40224117,5140,284224,82117,,,-23,2038,24723
9898,081385,Moià,2010,10193791903,5241966396,4951825507,524495,19661825,396507,,,24,2112848,2002241
9899,430859,"Molar, el",2010,2917791,1910244,107547,1910,10275,4447,,,6,1814,1403
9900,081234,Molins de Rei,2010,4139166103487,212082541457,201983562030,21202019,82548356,14572030,,,-18,755103135,714108189
9901,251370,Mollerussa,2010,2655102971781,13565539750,129947581031,13561299,55394758,7501031,,,-76,419115216,551174101
9902,171061,Mollet de Peralada,2010,209654,105323,104331,1010,5343,2331,,,7,1111,402
9903,081249,Mollet del Vallès,2010,8964368736622,4559188822895,4405179913727,45594405,1888217991,28953727,74.0,11.0,-379,1634361606,1863381736
9904,171077,Molló,2010,3422793,1512140,1910653,1519,121106,4053,,,8,1630,803
9905,251364,"Molsosa, la",2010,67932,24216,43716,24,4237,1616,,,-1,200,300
9906,081287,Monistrol de Calders,2010,104450136,6223061,4222075,6242,230220,6175,,,-3,2921,3401
9907,081271,Monistrol de Montserrat,2010,4062078543,2081100241,198978302,208198,1100978,241302,,,-42,1391231,1551653
9908,171096,Montagut i Oix,2010,139652198,7035687,69296111,7069,356296,87111,,,-4,4803,5311
9909,430862,Montblanc,2010,108450331265,5862608541,4982425724,586498,26082425,541724,,,24,2485360,2466130
9910,430884,Montbrió del Camp,2010,3551583360,190821162,165762198,190165,821762,162198,,,142,2661528,1351220
9911,081252,Montcada i Reixac,2010,5652233264678,2877119221963,2775114042715,28772775,1192211404,19632715,,,352,1591241451,1383187361
9912,081304,Montclar,2010,186331,122616,63715,126,2637,1615,,,2,300,100
9913,251399,Montellà i Martinet,2010,80457134,4424856,3620978,4436,248209,5678,,,22,3656,2122
9914,081311,Montesquiu,2010,122592183,7130180,51291103,7151,301291,80103,,,11,5463,4471
9915,251403,Montferrer i Castellbò,2010,150803133,7743971,7336462,7773,439364,7162,,,-6,44129,302120
9916,430897,Montferri,2010,8424364,3913135,4511229,3945,131112,3529,,,18,3570,1770
9917,251386,Montgai,2010,77424217,4122898,36196119,4136,228196,98119,,,5,1910,1320
9918,081265,Montgat,2010,171175201353,8853750582,8263770771,885826,37503770,582771,,,91,5516979,5115542
9919,081326,Montmajor,2010,52324107,3117055,2115452,3121,170154,5552,,,-6,755,2210
9920,081332,Montmaneu,2010,1611454,86529,84925,88,6549,2925,,,14,1314,400
9921,430901,"Montmell, el",2010,2261016207,120554117,10646290,120106,554462,11790,,,50,14945,92124
9922,081350,Montmeló,2010,147962351287,7653143561,7143092726,765714,31433092,561726,,,-124,2714652,3666265
9923,251425,Montoliu de Lleida,2010,59322114,3616450,2315864,3623,164158,5064,,,13,12610,1311
9924,251410,Montoliu de Segarra,2010,1612160,147231,24929,142,7249,3129,,,-1,600,610
9925,251431,Montornès de Segarra,2010,45941,13121,32820,13,3128,2120,,,-6,100,700
9926,081363,Montornès del Vallès,2010,2802110911897,14065827860,139652641037,14061396,58275264,8601037,,,127,79998154,601134189
9927,430918,Mont-ral,2010,1413424,107615,4589,104,7658,159,,,2,1113,1120
9928,171100,Mont-ras,2010,2721281268,132672129,140609139,132140,672609,129139,,,7,86319,9326
9929,430923,Mont-roig del Camp,2010,176885981827,9134526921,8554072906,913855,45264072,921906,,,268,754158306,681168101
9930,081379,Montseny,2010,2720877,1311139,149738,1314,11197,3938,,,7,2720,2110
9931,430939,Móra d'Ebre,2010,94638491000,4701963433,4761886567,470476,19631886,433567,,,-92,1774175,21839128
9932,430944,Móra la Nova,2010,4772165596,2451154258,2321011338,245232,11541011,258338,,,24,861736,88252
9933,430957,"Morell, el",2010,6072388400,3321264180,2751124220,332275,12641124,180220,,,34,2571834,2163128
9934,430960,"Morera de Montsant, la",2010,1511332,116618,44714,114,6647,1814,,,6,1218,1410
9935,081290,Muntanyola,2010,12440360,5620733,6819627,5668,207196,3327,,,-22,3400,4538
9936,081398,Mura,2010,3316337,149117,197220,1419,9172,1720,,,-2,910,1200
9937,251459,Nalec,2010,45935,22921,23014,22,2930,2114,,,2,401,120
9938,250254,Naut Aran,2010,2471277205,10867798,139600107,108139,677600,98107,,,21,584111,59246
9939,081402,Navarcles,2010,86340451056,4282033451,4352012605,428435,20332012,451605,,,19,2232319,1812045
9940,081419,Navàs,2010,94840331213,4952082502,4531951711,495453,20821951,502711,,,-27,1601018,1473137
9941,171117,Navata,2010,216729213,11436497,102365116,114102,364365,97116,,,69,81927,4143
9942,251462,Navès,2010,3817563,209027,188536,2018,9085,2736,,,-3,832,1015
9943,081424,"Nou de Berguedà, la",2010,218846,104923,113923,1011,4939,2323,,,-6,110,710
9944,430976,"Nou de Gaià, la",2010,9531897,4716143,4815754,4748,161157,4354,,,17,3028,2120
9945,430982,Nulles,2010,6030091,3315836,2714255,3327,158142,3655,,,12,3644,3011
9946,251484,Odèn,2010,1517574,910645,66929,96,10669,4529,,,8,1305,811
9947,081430,Òdena,2010,6062332504,3231185234,2831147270,323283,11851147,234270,,,12,1901210,1652312
9948,171122,Ogassa,2010,2917453,2010326,97127,209,10371,2627,,,-5,700,1110
9949,081458,Olèrdola,2010,6862420427,3631262205,3231158222,363323,12621158,205222,,,18,1931424,1831911
9950,081461,Olesa de Bonesvalls,2010,2831192227,147632110,136560117,147136,632560,110117,,,59,147159,93811
9951,081477,Olesa de Montserrat,2010,4277161573212,221183501382,206678071830,22112066,83507807,13821830,,,153,917175130,85913872
9952,251497,Oliana,2010,2171259469,107656217,110603252,107110,656603,217252,,,17,711039,761314
9953,251500,Oliola,2010,2215456,109330,126126,1012,9361,3026,,,0,401,500
9954,251517,Olius,2010,179550112,9428957,8526155,9485,289261,5755,,,23,5340,3400
9955,081483,Olivella,2010,7042418283,3521296146,3521122137,352352,12961122,146137,,,157,3413170,2333220
9956,081496,Olost,2010,147769286,76405117,71364169,7671,405364,117169,,,-7,2474,3840
9957,171143,Olot,2010,4923222916375,2584116572579,2339106343796,25842339,1165710634,25793796,,,105,809172507,980278125
9958,251522,"Oluges, les",2010,611060,36431,34629,33,6446,3129,,,-3,200,500
9959,081445,Olvan,2010,103576223,5630291,47274132,5647,302274,91132,,,13,5712,3674
9960,251538,"Omellons, els",2010,2415575,138242,117333,1311,8273,4233,,,-12,001,490
9961,251543,"Omells de na Gaia, els",2010,128745,84325,44420,84,4344,2520,,,0,500,401
9962,171156,Ordis,2010,6425467,3713133,2712334,3727,131123,3334,,,-6,1112,1640
9963,251556,Organyà,2010,97582263,48297118,49285145,4849,297285,118145,,,8,28714,2768
9964,081509,Orís,2010,4020947,1411521,269426,1426,11594,2126,,,-1,1200,1300
9965,081516,Oristà,2010,45398140,2220662,2319278,2223,206192,6278,,,-5,2300,2422
9966,081521,Orpí,2010,1912832,96918,105914,910,6959,1814,,,-5,810,1220
9967,081537,Òrrius,2010,11444496,5123545,6320951,5163,235209,4551,,,-10,3520,4232
9968,251569,Os de Balaguer,2010,157613217,72336110,85277107,7285,336277,110107,,,7,4632,3716
9969,171169,Osor,2010,46265115,2513851,2112764,2521,138127,5164,,,14,2045,1500
9970,251575,Ossó de Sió,2010,2414062,127230,126832,1212,7268,3032,,,-6,101,800
9971,081542,Pacs del Penedès,2010,147612122,7031958,7729364,7077,319293,5864,,,-7,3292,4550
9972,081555,Palafolls,2010,17136095965,8823088434,8313007531,882831,30883007,434531,,,123,5242446,3615258
9973,171175,Palafrugell,2010,3779152753568,195778971531,182273782037,19571822,78977378,15312037,,,4,626156315,670141282
9974,171181,Palamós,2010,2728122953034,140862201282,132060751752,14081320,62206075,12821752,,,-103,743108243,679120398
9975,251581,"Palau d'Anglesola, el",2010,3161391413,153732168,163659245,153163,732659,168245,,,30,88238,50840
9976,171194,Palau de Santa Eulàlia,2010,117717,84310,3347,83,4334,107,,,-1,400,410
9977,171215,Palau-sator,2010,3518570,1610136,198434,1619,10184,3634,,,7,1305,1010
9978,171208,Palau-saverdera,2010,233920322,113464160,120456162,113120,464456,160162,,,12,127730,70478
9979,081568,Palau-solità i Plegamans,2010,259699591635,13045104744,12924855891,13041292,51044855,744891,,,145,6833758,5014884
9980,431009,"Pallaresos, els",2010,9922850284,5061485135,4861365149,506486,14851365,135149,,,88,267139,1791210
9981,081574,Pallejà,2010,215677691338,11583973566,9983796772,1158998,39733796,566772,,,-39,4184966,38955128
9982,430995,"Palma d'Ebre, la",2010,48236141,2012062,2811679,2028,120116,6279,,,-3,1267,2800
9983,089058,"Palma de Cervelló, la",2010,5032185347,2511105150,2521080197,251252,11051080,150197,,,-11,1271726,160174
9984,171236,Palol de Revardit,2010,8930687,4416340,4514347,4445,163143,4047,,,-15,602,2201
9985,171241,Pals,2010,3661785594,198911285,168874309,198168,911874,285309,,,-12,1051240,1381516
9986,081580,"Papiol, el",2010,6672735535,3171401234,3501334301,317350,14011334,234301,,,-18,1532617,1632031
9987,171254,Pardines,2010,268850,175126,93724,179,5137,2624,,,-2,1100,1300
9988,081593,Parets del Vallès,2010,3165125212119,16636464929,150260571190,16631502,64646057,9291190,,,246,82797116,6298976
9989,171267,Parlavà,2010,4228278,2514834,1713444,2517,148134,3444,,,-17,1200,2522
9990,431016,Passanant i Belltall,2010,710453,36524,43929,34,6539,2429,,,11,1702,800
9991,171289,Pau,2010,87368108,4818352,3918556,4839,183185,5256,,,19,3229,1626
9992,431021,Paüls,2010,57373168,2219679,3517789,2235,196177,7989,,,6,1910,1103
9993,171292,Pedret i Marzà,2010,2811035,185916,105119,1810,5951,1619,,,0,801,126
9994,251641,Penelles,2010,48312142,2918970,1912372,2919,189123,7072,,,1,17118,2870
9995,171306,"Pera, la",2010,64281101,3415142,3013059,3430,151130,4259,,,-10,2202,3130
9996,081607,Perafita,2010,44246106,2113148,2311558,2123,131115,4858,,,4,2800,1338
9997,431037,Perafort,2010,222865131,12544460,9742171,12597,444421,6071,,,-8,6127,7341
9998,171328,Peralada,2010,2901216320,147637144,143579176,147143,637579,144176,,,27,921113,7892
9999,251654,Peramola,2010,42239106,2612948,1611058,2616,129110,4858,,,4,2811,2114
10000,431042,"Perelló, el",2010,4202166717,2201192359,200974358,220200,1192974,359358,,,40,73564,711021
10001,081614,Piera,2010,266997512156,13895092978,128046591178,13891280,50924659,9781178,,,244,8579669,64411222
10002,431055,"Piles, les",2010,2415440,108322,147118,1014,8371,2218,,,-5,1000,1203
10003,081635,Pineda de Mar,2010,3895178664132,202792371848,186886292284,20271868,92378629,18482284,,,9,1127143337,1105211282
10004,431068,"Pinell de Brai, el",2010,126698311,64380137,62318174,6462,380318,137174,,,2,13212,1357
10005,251667,Pinell de Solsonès,2010,2613059,137627,135432,1313,7654,2732,,,2,500,201
10006,251673,Pinós,2010,3920373,2111437,188936,2118,11489,3736,,,-6,601,1300
10007,431074,Pira,2010,103298101,5116047,5213854,5152,160138,4754,,,5,1804,1160
10008,431080,"Pla de Santa Maria, el",2010,3711584416,197850203,174734213,197174,850734,203213,,,16,1201417,981720
10009,081640,"Pla del Penedès, el",2010,177716210,9237195,85345115,9285,371345,95115,,,31,9125,5467
10010,171334,"Planes d'Hostoles, les",2010,2041041482,113545224,91496258,11391,545496,224258,,,-1,4799,6321
10011,171349,Planoles,2010,2619171,1511231,117940,1511,11279,3140,,,24,3227,1610
10012,259118,"Plans de Sió, els",2010,61328182,3718382,24145100,3724,183145,82100,,,0,1913,2210
10013,251689,"Poal, el",2010,70387165,3521474,3517391,3535,214173,7491,,,24,2069,1100
10014,251692,"Pobla de Cérvoles, la",2010,3114366,158133,166233,1516,8162,3333,,,5,1141,803
10015,081653,"Pobla de Claramunt, la",2010,4121517366,211806161,201711205,211201,806711,161205,,,-30,104511,120426
10016,081666,"Pobla de Lillet, la",2010,92825386,49445154,43380232,4943,445380,154232,,,19,4924,3024
10017,431093,"Pobla de Mafumet, la",2010,4691966193,231102489,238942104,231238,1024942,89104,,,147,2892321,1472613
10018,431107,"Pobla de Massaluca, la",2010,32228131,1812659,1410272,1814,126102,5972,,,2,1836,1906
10019,431114,"Pobla de Montornès, la",2010,4831955450,2551065212,228890238,255228,1065890,212238,,,3,2111810,1943111
10020,251713,"Pobla de Segur, la",2010,4232044799,2111068340,212976459,211212,1068976,340459,,,11,1452950,1243059
10021,431129,Poboleda,2010,3525889,2114743,1411146,2114,147111,4346,,,1,1522,1404
10022,081672,Polinyà,2010,15525653593,7892935265,7632718328,789763,29352718,265328,,,98,4152346,335438
10023,431135,"Pont d'Armentera, el",2010,69369159,4020078,2916981,4029,200169,7881,,,-6,2003,2405
10024,250306,"Pont de Bar, el",2010,2611850,166629,105221,1610,6652,2921,,,-4,712,1301
10025,171352,Pont de Molins,2010,6234987,3118447,3116540,3131,184165,4740,,,7,2966,3310
10026,251734,"Pont de Suert, el",2010,3301699477,166928206,164771271,166164,928771,206271,,,-7,793221,102370
10027,081825,"Pont de Vilomara i Rocafort, el",2010,6342576550,3411353249,2931223301,341293,13531223,249301,,,-30,15987,1301262
10028,431418,Pontils,2010,29930,25218,04712,20,5247,1812,,,1,1801,1800
10029,081688,Pontons,2010,7437986,4720838,2717148,4727,208171,3848,,,38,8516,4725
