,Any,Zones verdes,Literal,Codi
6850,2019,25.1839,Santa Coloma de Cervelló,082444
6851,2019,68.4848,Santa Coloma de Gramenet,082457
6852,2019,3.2253,Santa Eugènia de Berga,082460
6853,2019,1.617,Santa Eulàlia de Riuprimer,082476
6854,2019,25.6273,Santa Eulàlia de Ronçana,082482
6855,2019,12.9194,Premià de Mar,081727
6856,2019,14.4407,Sant Vicenç de Castellet,082628
6857,2019,0.6819,Santa Maria de Besora,082536
6858,2019,64.4094,Vacarisses,082917
6859,2019,25.1309,Santa Maria de Palautordera,082592
6860,2019,4.3622,Santa Maria d'Oló,082589
6861,2019,0.0,Santa Maria de Miralles,082573
6862,2019,0.9532,Santa Maria de Martorelles,082567
6863,2019,3.1175,Prats de Lluçanès,081712
6864,2019,3.9346,"Esquirol, l'",082541
6865,2019,0.5477,"Prats de Rei, els",081705
6866,2019,44.3974,Barberà del Vallès,082520
6867,2019,46.8766,Santa Margarida i els Monjos,082515
6868,2019,6.0388,Santa Margarida de Montbui,082508
6869,2019,0.9288,Santa Fe del Penedès,082495
6870,2019,2.7479,Oliana,251497
6871,2019,16.119,Santa Susanna,082613
6872,2019,0.0,Santa Maria de Merlès,082554
6873,2019,1.0498,Montornès de Segarra,251431
6874,2019,0.1535,Alàs i Cerc,250058
6875,2019,1.6624,Barbens,250411
6876,2019,1.2043,"Baronia de Rialb, la",250426
6877,2019,5.2317,"Vall de Boí, la",250432
6878,2019,0.1279,Bassella,250447
6879,2019,1.6398,Belianes,250463
6880,2019,4.8936,Bell-lloc d'Urgell,250485
6881,2019,0.1834,Bellmunt d'Urgell,250498
6882,2019,13.8472,Bellpuig,250501
6883,2019,6.145,Bellver de Cerdanya,250518
6884,2019,1.6267,Bellvís,250523
6885,2019,0.7646,Benavent de Segrià,250539
6886,2019,1.3502,Biosca,250557
6887,2019,0.6761,Baix Pallars,250390
6888,2019,19.1809,Mollerussa,251370
6889,2019,0.4284,Maldà,251305
6890,2019,0.0862,Massalcoreig,251312
6891,2019,1.5951,Massoteres,251327
6892,2019,1.6487,Maials,251333
6893,2019,1.3963,Menàrguens,251348
6894,2019,1.0191,Navès,251462
6895,2019,0.0,"Molsosa, la",251364
6896,2019,0.1463,Nalec,251459
6897,2019,2.1194,Montgai,251386
6898,2019,2.7155,Montellà i Martinet,251399
6899,2019,12.7808,Montferrer i Castellbò,251403
6900,2019,0.9127,Montoliu de Segarra,251410
6901,2019,2.269,Montoliu de Lleida,251425
6902,2019,0.8934,Aitona,250387
6903,2019,5.8277,Miralcamp,251351
6904,2019,0.2493,Alòs de Balaguer,250220
6905,2019,1.0514,"Albagés, l'",250061
6906,2019,2.6719,Albatàrrec,250077
6907,2019,1.8131,Albesa,250083
6908,2019,2.6977,"Albi, l'",250096
6909,2019,0.0865,Alcanó,250100
6910,2019,20.6652,Alcarràs,250117
6911,2019,10.6062,Alcoletge,250122
6912,2019,2.0228,Alfarràs,250138
6913,2019,1.8073,Alfés,250143
6914,2019,0.302,Algerri,250156
6915,2019,3.2958,Alguaire,250169
6916,2019,0.9542,Alins,250175
6917,2019,5.0383,Almacelles,250194
6918,2019,42.7915,Balaguer,250404
6919,2019,0.7791,"Pont de Bar, el",250306
6920,2019,1.0163,"Avellanes i Santa Linya, les",250371
6921,2019,0.0923,Aspa,250365
6922,2019,3.8196,"Sentiu de Sió, la",250352
6923,2019,9.0571,Artesa de Segre,250349
6924,2019,2.0331,Artesa de Lleida,250334
6925,2019,1.3068,Almatret,250208
6926,2019,0.0141,Arres,250313
6927,2019,16.8318,Almenar,250215
6928,2019,2.1856,Arbeca,250292
6929,2019,1.9725,Anglesola,250273
6930,2019,12.1817,Naut Aran,250254
6931,2019,1.5925,Alt Àneu,250241
6932,2019,17.6588,Alpicat,250236
6933,2019,0.3243,Lles de Cerdanya,251272
6934,2019,0.3234,Arsèguel,250328
6935,2019,0.7486,Castellserà,250707
6936,2019,0.0,Estamariu,250886
6937,2019,0.0299,Esterri de Cardós,250870
6938,2019,4.132,Esterri d'Àneu,250864
6939,2019,1.0806,Estaràs,250851
6940,2019,0.693,Espot,250827
6941,2019,1.1625,"Espluga Calba, l'",250812
6942,2019,1.612,Cubells,250791
6943,2019,0.8575,Corbins,250788
6944,2019,1.2205,Coll de Nargó,250772
6945,2019,0.8235,"Cogul, el",250766
6946,2019,0.2097,Clariana de Cardener,250753
6947,2019,0.1392,Ciutadilla,250740
6948,2019,0.5916,Cervià de les Garrigues,250735
6949,2019,0.2419,Llobera,251291
6950,2019,0.0,Castellar de la Ribera,250642
6951,2019,0.0445,"Bòrdes, Es",250576
6952,2019,6.1109,"Borges Blanques, les",250582
6953,2019,2.866,Bossòst,250595
6954,2019,0.3539,Cabanabona,250609
6955,2019,0.1031,Cabó,250616
6956,2019,30.5503,Cervera,250729
6957,2019,0.0,Canejan,250637
6958,2019,0.2417,Cava,250714
6959,2019,4.3222,Castelldans,250674
6960,2019,81.3856,Vic,082981
6961,2019,0.9759,Castellnou de Seana,250680
6962,2019,1.7346,Montagut i Oix,171096
6963,2019,0.203,Castelló de Farfanya,250693
6964,2019,0.8514,Fondarella,250931
6965,2019,4.4609,Camarasa,250621
6966,2019,0.4937,Les,251214
6967,2019,0.1436,Farrera,250899
6968,2019,0.0,Ivorra,251142
6969,2019,2.9897,Isona i Conca Dellà,251155
6970,2019,0.086,Bovera,250560
6971,2019,0.6978,Juncosa,251180
6972,2019,0.6949,Ivars de Noguera,251121
6973,2019,250.1432,Lleida,251207
6974,2019,0.3277,Guixers,251116
6975,2019,2.8448,Linyola,251229
6976,2019,2.2188,Lladorre,251235
6977,2019,0.0,Lladurs,251240
6978,2019,1.7814,Llardecans,251253
6979,2019,0.5515,Llavorsí,251266
6980,2019,0.0,Bausen,250450
6981,2019,4.2012,Juneda,251193
6982,2019,0.3679,"Granadella, la",251018
6983,2019,2.4031,Llimiana,251288
6984,2019,1.0975,Foradada,250946
6985,2019,1.2095,"Fuliola, la",250962
6986,2019,0.8845,Fulleda,250978
6987,2019,0.258,Gavet de la Conca,250984
6988,2019,3.3376,Ivars d'Urgell,251137
6989,2019,2.8305,Gósol,251001
6990,2019,0.8254,"Floresta, la",250925
6991,2019,1.8021,"Granja d'Escarp, la",251023
6992,2019,2.0868,Granyanella,251039
6993,2019,1.5255,Granyena de Segarra,251044
6994,2019,0.2165,Granyena de les Garrigues,251057
6995,2019,0.9208,Guimerà,251095
6996,2019,12.6992,Guissona,251109
6997,2019,4.7881,Golmés,250997
6998,2019,1.237,Sant Ferriol,171621
6999,2019,69.7725,Riells i Viabrea,171463
7000,2019,14.4711,Ripoll,171479
7001,2019,75.5323,Riudarenes,171485
7002,2019,0.6618,Riudaura,171498
7003,2019,16.1899,Riudellots de la Selva,171501
7004,2019,0.2838,Riumors,171518
7005,2019,54.1352,Roses,171523
7006,2019,1.2819,Rupià,171539
7007,2019,0.6839,Sales de Llierca,171544
7008,2019,19.0826,Salt,171557
7009,2019,0.2157,Sant Andreu Salou,171576
7010,2019,0.7424,Sant Climent Sescebes,171582
7011,2019,21.8236,Sant Feliu de Buixalleu,171595
7012,2019,0.6086,Sant Mori,171766
7013,2019,0.4721,Sant Joan de Mollet,171680
7014,2019,0.1639,Sant Miquel de Fluvià,171753
7015,2019,0.1385,Sant Miquel de Campmajor,171740
7016,2019,0.3725,Sant Martí Vell,171735
7017,2019,0.672,Sant Martí de Llémena,171729
7018,2019,1.2043,Sant Llorenç de la Muga,171714
7019,2019,72.3787,Sant Feliu de Guíxols,171609
7020,2019,13.8583,Sant Julià de Ramis,171693
7021,2019,5.6959,Sant Feliu de Pallerols,171616
7022,2019,11.7784,Sant Joan de les Abadesses,171674
7023,2019,0.8768,Sant Jordi Desvalls,171668
7024,2019,3.6599,Sant Jaume de Llierca,171655
7025,2019,9.291,Sant Hilari Sacalm,171642
7026,2019,13.8797,Sant Gregori,171637
7027,2019,0.1141,Rabós,171432
7028,2019,0.9084,Vallfogona de Ripollès,171707
7029,2019,69.6958,Palafrugell,171175
7030,2019,5.4185,Ribes de Freser,171450
7031,2019,13.8356,Pals,171241
7032,2019,0.879,Palol de Revardit,171236
7033,2019,2.3797,Palau-sator,171215
7034,2019,9.2269,Palau-saverdera,171208
7035,2019,0.4565,Parlavà,171267
7036,2019,30.8767,Palamós,171181
7037,2019,4.2327,Pau,171289
7038,2019,1.0314,Osor,171169
7039,2019,2.307,Ordis,171156
7040,2019,41.413,Olot,171143
7041,2019,4.7765,Ogassa,171122
7042,2019,0.4398,Navata,171117
7043,2019,2.0587,Mont-ras,171100
7044,2019,0.1492,Palau de Santa Eulàlia,171194
7045,2019,0.9075,Pontós,171365
7046,2019,8.7684,"Port de la Selva, el",171404
7047,2019,6.085,Quart,171426
7048,2019,20.6027,Puigcerdà,171411
7049,2019,1.3793,"Alamús, els",250045
7050,2019,6.063,"Preses, les",171390
7051,2019,0.3436,Pardines,171254
7052,2019,16.8806,Porqueres,171371
7053,2019,1.7783,Regencós,171447
7054,2019,1.3616,Pont de Molins,171352
7055,2019,2.8192,Planoles,171349
7056,2019,4.427,"Planes d'Hostoles, les",171334
7057,2019,10.1417,Peralada,171328
7058,2019,0.5171,"Pera, la",171306
7059,2019,0.1317,Pedret i Marzà,171292
7060,2019,0.713,Bellcaire d'Urgell,250479
7061,2019,19.6091,Vilamalla,172266
7062,2019,3.9609,"Vall de Bianya, la",172082
7063,2019,8.7206,Vall-llobrega,172095
7064,2019,0.4005,Ventalló,172109
7065,2019,0.9719,Verges,172116
7066,2019,5.0749,Vidrà,172121
7067,2019,68.9924,Vidreres,172137
7068,2019,1.1685,Vilabertran,172142
7069,2019,4.8072,Vilablareix,172155
7070,2019,0.2364,Viladasens,172168
7071,2019,2.1975,Viladamat,172174
7072,2019,1.6661,Vilademuls,172180
7073,2019,8.4981,Viladrau,172207
7074,2019,2.8317,Vilaür,172229
7075,2019,9.4159,"Vall d'en Bas, la",172076
7076,2019,5.677,Vilobí d'Onyar,172333
7077,2019,2.5094,Portbou,171387
7078,2019,1.8875,Sant Pau de Segúries,171772
7079,2019,2.3617,Sant Julià del Llor i Bonmatí,179032
7080,2019,0.183,Abella de la Conca,250019
7081,2019,8.7277,Forallac,179026
7082,2019,1.3773,Vilallonga de Ter,172240
7083,2019,0.0273,Biure,172348
7084,2019,0.3246,Vilamacolum,172253
7085,2019,2.1641,Vilopriu,172327
7086,2019,0.6377,Odèn,251484
7087,2019,0.5876,Vila-sacra,172305
7088,2019,0.1738,Vilanant,172288
7089,2019,1.1737,Vilamaniscle,172272
7090,2019,6.2273,Vilafant,172214
7091,2019,2.8668,Santa Pau,171848
7092,2019,1.0101,Setcases,171925
7093,2019,1.4202,Serra de Daró,171910
7094,2019,1.3546,Serinyà,171903
7095,2019,67.3382,Santa Cristina d'Aro,171812
7096,2019,1.6028,"Selva de Mar, la",171886
7097,2019,32.5434,Sils,171931
7098,2019,13.9151,Sant Joan les Fonts,171851
7099,2019,2.2736,"Cellera de Ter, la",171899
7100,2019,1.0509,Sant Aniol de Finestres,171833
7101,2019,2.0088,Santa Llogaia d'Àlguema,171827
7102,2019,1.8287,Urús,172060
7103,2019,2.8084,Vilajuïga,172235
7104,2019,25.95,Santa Coloma de Farners,171805
7105,2019,9.6766,Sant Pere Pescador,171788
7106,2019,11.8573,Sarrià de Ter,171864
7107,2019,7.6347,Àger,250024
7108,2019,0.2579,Ullastret,172057
7109,2019,2.6374,Ullà,172044
7110,2019,1.0541,"Saus, Camallera i Llampaies",171870
7111,2019,0.1409,Ultramort,172039
7112,2019,0.0,Susqueda,171946
7113,2019,41.6931,Tossa de Mar,172023
7114,2019,12.0783,Agramunt,250030
7115,2019,0.6975,Toses,172018
7116,2019,31.3072,Torroella de Montgrí,171997
7117,2019,1.2194,Torroella de Fluvià,171984
7118,2019,0.4623,Torrent,171978
7119,2019,0.1954,Terrades,171962
7120,2019,4.2043,Tortellà,172001
7121,2019,2.7708,"Tallada d'Empordà, la",171959
7122,2019,32.2439,Aiguamúrcia,430017
7123,2019,0.7522,Castell de Mur,259046
7124,2019,0.7679,"Valls d'Aguilar, les",259062
7125,2019,1.5077,Torrefeta i Florejacs,259078
7126,2019,0.2836,Fígols i Alinyà,259084
7127,2019,0.1479,"Vansa i Fórnols, la",259097
7128,2019,0.3401,Ribera d'Ondara,259059
7129,2019,0.7102,Josa i Tuixén,259101
7130,2019,2.2219,"Plans de Sió, els",259118
7131,2019,0.3291,Riu de Cerdanya,259139
7132,2019,8.7854,Albinyana,430022
7133,2019,0.3166,"Albiol, l'",430038
7134,2019,0.2175,Vilanova de Meià,252509
7135,2019,23.6434,Alcanar,430043
7136,2019,23.6912,Alcover,430056
7137,2019,5.0259,Gimenells i el Pla de la Font,259123
7138,2019,0.2608,Vilanova de l'Aguda,252496
7139,2019,0.7829,"Valls de Valira, les",252398
7140,2019,3.6634,Vallfogona de Balaguer,252402
7141,2019,0.1874,Bellmunt del Priorat,430234
7142,2019,3.9611,Vielha e Mijaran,252430
7143,2019,3.2871,Vilagrassa,252445
7144,2019,7.9133,Vilaller,252458
7145,2019,3.8389,Vila-sana,252521
7146,2019,0.5932,Vilanova de Bellpuig,252483
7147,2019,0.3215,"Guingueta d'Àneu, la",259031
7148,2019,0.0,Vilanova de Segrià,252516
7149,2019,1.3113,Verdú,252424
7150,2019,0.8128,"Vilosell, el",252537
7151,2019,1.6771,Vilanova de la Barca,252542
7152,2019,0.4492,Vinaixa,252555
7153,2019,2.4333,Vall de Cardós,259010
7154,2019,0.1249,Sant Martí de Riucorb,259025
7155,2019,0.0,Vilamòs,252477
7156,2019,22.4006,Cabra del Camp,430363
7157,2019,79.741,"Bisbal del Penedès, la",430287
7158,2019,0.9105,Blancafort,430290
7159,2019,5.8474,Bonastre,430304
7160,2019,5.4242,"Borges del Camp, les",430311
7161,2019,0.8409,Bot,430326
7162,2019,1.2852,Botarell,430332
7163,2019,2.234,Barberà de la Conca,430213
7164,2019,0.5055,Cabacés,430350
7165,2019,1.6793,Benifallet,430252
7166,2019,80.8891,Calafell,430379
7167,2019,86.2386,Cambrils,430385
7168,2019,3.4756,Vallbona de les Monges,252385
7169,2019,1.7636,Sanaüja,251919
7170,2019,0.3493,Capafonts,430398
7171,2019,0.2806,Capçanes,430402
7172,2019,0.2317,Caseres,430419
7173,2019,1.8051,Bràfim,430347
7174,2019,22.6986,"Arboç, l'",430167
7175,2019,0.0533,"Aleixar, l'",430075
7176,2019,0.536,Alfara de Carles,430081
7177,2019,2.2981,Alforja,430094
7178,2019,2.1507,Alió,430108
7179,2019,9.1106,Almoster,430115
7180,2019,21.292,Altafulla,430120
7181,2019,73.5047,"Ametlla de Mar, l'",430136
7182,2019,0.06,"Bisbal de Falset, la",430271
7183,2019,0.0294,Arbolí,430154
7184,2019,0.9866,Benissanet,430265
7185,2019,0.6591,"Argentera, l'",430173
7186,2019,2.32,Arnes,430189
7187,2019,4.5045,Ascó,430192
7188,2019,16.1185,Banyeres del Penedès,430206
7189,2019,4.0882,Batea,430228
7190,2019,13.4142,Bellvei,430249
7191,2019,0.4252,Aldover,430069
7192,2019,41.2904,Amposta,430141
7193,2019,0.7187,Prullans,251790
7194,2019,0.1369,Salàs de Pallars,251902
7195,2019,1.9961,"Pobla de Segur, la",251713
7196,2019,3.0529,Ponts,251728
7197,2019,12.8209,"Pont de Suert, el",251734
7198,2019,0.9262,"Portella, la",251749
7199,2019,14.6138,Prats i Sansor,251752
7200,2019,1.2798,"Pobla de Cérvoles, la",251692
7201,2019,0.8812,Preixens,251771
7202,2019,0.5523,"Poal, el",251689
7203,2019,1.0764,Puiggròs,251804
7204,2019,0.5543,Puigverd d'Agramunt,251811
7205,2019,1.5182,Puigverd de Lleida,251826
7206,2019,0.5867,Rialp,251832
7207,2019,1.2242,Ribera d'Urgellet,251850
7208,2019,0.2815,Riner,251863
7209,2019,3.1883,Sant Llorenç de Morunys,251930
7210,2019,0.7894,Preixana,251765
7211,2019,0.0579,Ossó de Sió,251575
7212,2019,8.6599,Olius,251517
7213,2019,3.4842,Rasquera,431212
7214,2019,14.6394,Castellvell del Camp,430424
7215,2019,0.7491,"Oluges, les",251522
7216,2019,1.4859,"Omellons, els",251538
7217,2019,0.1704,"Omells de na Gaia, els",251543
7218,2019,0.5674,Bellaguarda,251706
7219,2019,7.1627,Os de Balaguer,251569
7220,2019,2.8675,Sant Guim de Freixenet,251924
7221,2019,3.6309,"Palau d'Anglesola, el",251581
7222,2019,4.1452,Conca de Dalt,251615
7223,2019,30.8197,"Coma i la Pedra, la",251636
7224,2019,1.3913,Penelles,251641
7225,2019,0.7782,Peramola,251654
7226,2019,0.0,Pinell de Solsonès,251667
7227,2019,1.2759,Pinós,251673
7228,2019,0.9389,Organyà,251556
7229,2019,2.0448,Tornabous,252252
7230,2019,5.4226,Rosselló,251898
7231,2019,0.6674,Tarrés,252189
7232,2019,0.0287,Tarroja de Segarra,252192
7233,2019,1.073,Térmens,252206
7234,2019,1.2145,Tírvia,252213
7235,2019,1.5337,Tiurana,252228
7236,2019,1.4911,Talavera,252167
7237,2019,0.2834,"Torms, els",252249
7238,2019,0.0657,Talarn,252154
7239,2019,0.2972,Torrebesses,252265
7240,2019,3.922,"Torre de Cabdella, la",252271
7241,2019,2.3237,Torrefarrera,252287
7242,2019,1.7721,Torregrossa,252304
7243,2019,3.7811,Torrelameu,252311
7244,2019,8.936,Torres de Segre,252326
7245,2019,1.3965,Torre-serona,252332
7246,2019,2.2823,Torà,252234
7247,2019,4.6374,Sidamon,252056
7248,2019,1.2181,Sant Ramon,251945
7249,2019,0.1088,Sant Esteve de la Sarga,251961
7250,2019,0.4332,Sant Guim de la Plana,251977
7251,2019,0.3481,Sarroca de Lleida,252000
7252,2019,0.2251,Sarroca de Bellera,252017
7253,2019,0.0,Senterada,252022
7254,2019,30.591,Tàrrega,252173
7255,2019,5.6828,Seròs,252043
7256,2019,16.5849,Tremp,252347
7257,2019,0.0,"Soleràs, el",252069
7258,2019,23.2703,Solsona,252075
7259,2019,0.3465,Soriguera,252081
7260,2019,9.1618,Sort,252094
7261,2019,6.3391,Soses,252108
7262,2019,0.9829,Sudanell,252115
7263,2019,0.9648,Sunyer,252120
7264,2019,11.3222,"Seu d'Urgell, la",252038
7265,2019,14.9861,"Selva del Camp, la",431457
7266,2019,7.158,Sant Jaume dels Domenys,431378
7267,2019,2.3902,Santa Bàrbara,431384
7268,2019,10.6971,Santa Coloma de Queralt,431397
7269,2019,24.5812,Santa Oliva,431401
7270,2019,0.4556,Pontils,431418
7271,2019,10.0833,Sarral,431423
7272,2019,2.3474,Puigpelat,431191
7273,2019,2.4064,"Secuita, la",431444
7274,2019,0.8816,"Rourell, el",431346
7275,2019,0.7971,Senan,431460
7276,2019,1.1222,Solivella,431476
7277,2019,204.4921,Tarragona,431482
7278,2019,1.0861,Tivenys,431495
7279,2019,1.5533,Tivissa,431508
7280,2019,0.9912,"Torre de Fontaubella, la",431515
7281,2019,0.158,Savallà del Comtat,431439
7282,2019,5.3033,Riudecanyes,431270
7283,2019,0.3152,Prat de Comte,431172
7284,2019,20.9318,Pratdip,431188
7285,2019,19.7434,Querol,431205
7286,2019,0.7586,Renau,431227
7287,2019,62.5024,Reus,431233
7288,2019,2.9369,"Riba, la",431248
7289,2019,41.7839,Sant Carles de la Ràpita,431362
7290,2019,7.5255,"Riera de Gaià, la",431264
7291,2019,2.0625,Salomó,431359
7292,2019,1.6611,Riudecols,431286
7293,2019,5.871,Riudoms,431299
7294,2019,0.4722,Rocafort de Queralt,431303
7295,2019,36.9736,Roda de Berà,431310
7296,2019,2.2316,Rodonyà,431325
7297,2019,13.7059,Roquetes,431331
7298,2019,0.7087,Torroja del Priorat,431541
7299,2019,6.8712,Riba-roja d'Ebre,431251
7300,2019,2.3515,Sant Jaume d'Enveja,439023
7301,2019,0.7582,"Torre de l'Espanyol, la",431520
7302,2019,0.0193,"Vilella Alta, la",431732
7303,2019,0.3504,"Vilella Baixa, la",431747
7304,2019,0.4031,Vilalba dels Arcs,431750
7305,2019,2.0646,Vimbodí i Poblet,431763
7306,2019,0.6992,Vinebre,431779
7307,2019,46.4133,Vila-seca,431711
7308,2019,12.3438,Deltebre,439018
7309,2019,4.7323,Vila-rodona,431704
7310,2019,13.5736,Camarles,439039
7311,2019,8.7764,"Aldea, l'",439044
7312,2019,58.1,Salou,439057
7313,2019,27.3356,"Ampolla, l'",439060
7314,2019,48.3465,"Canonja, la",439076
7315,2019,0.0,Medinyà,171045
7316,2019,1.2441,Oliola,251500
7317,2019,2.4309,Vinyols i els Arcs,431785
7318,2019,55.2747,Vandellòs i l'Hospitalet de l'Infant,431628
7319,2019,0.8563,Porrera,431140
7320,2019,114.877,Tortosa,431554
7321,2019,13.4558,Ulldecona,431567
7322,2019,0.3249,Ulldemolins,431573
7323,2019,0.4559,Vallclara,431589
7324,2019,0.3285,Vallfogona de Riucorb,431592
7325,2019,2.2524,Vilaverd,431726
7326,2019,16.1202,Valls,431613
7327,2019,24.4519,Torredembarra,431536
7328,2019,94.3048,"Vendrell, el",431634
7329,2019,7.6495,Vespella de Gaià,431649
7330,2019,1.3063,Vilabella,431652
7331,2019,2.5936,Vilallonga del Camp,431665
7332,2019,3.0698,Vilanova d'Escornalbou,431671
7333,2019,1.4195,Vilanova de Prades,431687
7334,2019,0.3714,Vilaplana,431690
7335,2019,2.404,Vallmoll,431606
7336,2019,1.3969,"Guiamets, els",430705
7337,2019,0.8619,Masdenverge,430786
7338,2019,0.6526,"Galera, la",430635
7339,2019,1.2785,Gandesa,430640
7340,2019,2.5954,Garcia,430653
7341,2019,1.0847,"Garidells, els",430666
7342,2019,0.5097,Ginestar,430672
7343,2019,0.5156,Forès,430614
7344,2019,0.2887,Gratallops,430691
7345,2019,13.8272,Flix,430607
7346,2019,1.9919,Horta de Sant Joan,430712
7347,2019,0.2714,"Lloar, el",430727
7348,2019,1.2226,Llorac,430733
7349,2019,5.1044,Llorenç del Penedès,430748
7350,2019,0.045,Margalef,430751
7351,2019,2.7058,Marçà,430764
7352,2019,8.5182,Prades,431166
7353,2019,0.8367,Godall,430688
7354,2019,1.8153,Xerta,430521
7355,2019,37.8446,"Sénia, la",430445
7356,2019,0.3563,Colldejou,430458
7357,2019,0.1138,Conesa,430461
7358,2019,48.2136,Constantí,430477
7359,2019,0.798,Corbera d'Ebre,430483
7360,2019,4.3822,Cornudella de Montsant,430496
7361,2019,0.5373,Freginals,430629
7362,2019,43.5021,Cunit,430516
7363,2019,7.1416,Masllorenç,430799
7364,2019,0.9907,Duesaigües,430537
7365,2019,5.9384,"Espluga de Francolí, l'",430542
7366,2019,8.6712,Falset,430555
7367,2019,0.7238,"Fatarella, la",430568
7368,2019,0.0936,"Febró, la",430574
7369,2019,0.1051,"Figuera, la",430580
7370,2019,0.7207,Figuerola del Camp,430593
7371,2019,13.022,Creixell,430509
7372,2019,10.009,Pira,431074
7373,2019,0.1306,Mas de Barberans,430770
7374,2019,20.8866,"Pallaresos, els",431009
7375,2019,0.5926,Passanant i Belltall,431016
7376,2019,0.6496,Paüls,431021
7377,2019,5.7426,Perafort,431037
7378,2019,9.5257,"Perelló, el",431042
7379,2019,1.329,Nulles,430982
7380,2019,0.6516,"Pinell de Brai, el",431068
7381,2019,1.7721,"Nou de Gaià, la",430976
7382,2019,4.2432,"Pla de Santa Maria, el",431080
7383,2019,2.2511,"Pobla de Mafumet, la",431093
7384,2019,1.8832,"Pobla de Massaluca, la",431107
7385,2019,15.8712,"Pobla de Montornès, la",431114
7386,2019,0.6049,Poboleda,431129
7387,2019,4.8191,"Pont d'Armentera, el",431135
7388,2019,34.1248,"Catllar, el",430430
7389,2019,0.6208,"Piles, les",431055
7390,2019,0.7786,Montferri,430897
7391,2019,0.1398,"Masó, la",430803
7392,2019,3.9945,Maspujols,430810
7393,2019,0.5993,"Masroig, el",430825
7394,2019,0.4535,"Milà, el",430831
7395,2019,0.4303,Miravet,430846
7396,2019,0.4018,"Molar, el",430859
7397,2019,0.6803,"Palma d'Ebre, la",430995
7398,2019,4.0614,Montbrió del Camp,430884
7399,2019,0.1436,Pradell de la Teixeta,431153
7400,2019,75.8967,"Montmell, el",430901
7401,2019,1.8631,Mont-ral,430918
7402,2019,54.8453,Mont-roig del Camp,430923
7403,2019,14.1323,Móra d'Ebre,430939
7404,2019,6.0095,Móra la Nova,430944
7405,2019,3.6806,"Morell, el",430957
7406,2019,0.3071,"Morera de Montsant, la",430960
7407,2019,11.4107,Montblanc,430862
7408,2019,0.2549,Castellfollit del Boix,080594
7409,2019,241.4989,Castellbisbal,080543
