,Literal,Codi,Any,Evolucio atur
6663,"Aleixar, l'",430075,2020,15.499999999999996
6664,Alella,080039,2020,42.19999999999999
6665,Alfara de Carles,430081,2020,1.400000000000002
6666,Alfarràs,250138,2020,29.30000000000001
6667,Alfés,250143,2020,2.3000000000000007
6668,Alforja,430094,2020,14.0
6669,Algerri,250156,2020,0.2999999999999989
6670,Alguaire,250169,2020,10.5
6671,Alins,250175,2020,2.3999999999999995
6672,Alió,430108,2020,3.6999999999999993
6673,Almacelles,250194,2020,23.80000000000001
6674,Almatret,250208,2020,-0.6000000000000005
6675,Almenar,250215,2020,16.5
6676,Almoster,430115,2020,7.899999999999999
6677,Alòs de Balaguer,250220,2020,2.1
6678,Alp,170062,2020,19.2
6679,Alpens,080044,2020,0.6000000000000005
6680,Alpicat,250236,2020,29.80000000000001
6681,Alt Àneu,250241,2020,3.3
6682,Altafulla,430120,2020,44.89999999999998
6683,Amer,170078,2020,18.89999999999999
6684,"Ametlla de Mar, l'",430136,2020,82.30000000000001
6685,"Ametlla del Vallès, l'",080057,2020,51.30000000000001
6686,"Ampolla, l'",439060,2020,36.6
6687,Amposta,430141,2020,270.29999999999995
6688,Anglès,170084,2020,65.19999999999999
6689,Anglesola,250273,2020,8.699999999999996
6690,Arbeca,250292,2020,7.0
6691,"Arboç, l'",430167,2020,86.69999999999999
6692,Arbolí,430154,2020,5.0
6693,Arbúcies,170097,2020,112.2
6694,Arenys de Mar,080060,2020,98.39999999999998
6695,Arenys de Munt,080076,2020,88.19999999999999
6696,Argelaguer,170101,2020,5.700000000000003
6697,Argençola,080082,2020,-0.7999999999999989
6698,"Argentera, l'",430173,2020,3.2
6699,Argentona,080095,2020,81.89999999999998
6700,"Armentera, l'",170118,2020,8.400000000000002
6701,Arnes,430189,2020,1.0
6702,Arres,250313,2020,-1.3
6703,Arsèguel,250328,2020,0.5
6704,Artés,080109,2020,34.80000000000001
6705,Artesa de Lleida,250334,2020,6.699999999999996
6706,Artesa de Segre,250349,2020,20.00000000000001
6707,Ascó,430192,2020,6.399999999999992
6708,Aspa,250365,2020,1.6999999999999995
6709,"Avellanes i Santa Linya, les",250371,2020,1.799999999999999
6710,Avià,080116,2020,13.300000000000004
6711,Avinyó,080121,2020,30.700000000000003
6712,Avinyonet de Puigventós,170123,2020,14.300000000000004
6713,Avinyonet del Penedès,080137,2020,16.10000000000001
6714,Badalona,080155,2020,2126.0999999999985
6715,Badia del Vallès,089045,2020,176.80000000000018
6716,Bagà,080168,2020,13.5
6717,Baix Pallars,250390,2020,4.1
6718,Balaguer,250404,2020,126.29999999999995
6719,Balenyà,080174,2020,23.30000000000001
6720,Balsareny,080180,2020,25.40000000000001
6721,Banyeres del Penedès,430206,2020,51.5
6722,Banyoles,170157,2020,180.0999999999999
6723,Barbens,250411,2020,17.499999999999996
6724,Barberà de la Conca,430213,2020,5.5
6725,Barberà del Vallès,082520,2020,259.20000000000005
6726,Barcelona,080193,2020,18034.0
6727,"Baronia de Rialb, la",250426,2020,0.2999999999999998
6728,Bàscara,170160,2020,12.800000000000004
6729,Bassella,250447,2020,2.3
6730,Batea,430228,2020,3.1000000000000014
6731,Bausen,250450,2020,1.7000000000000002
6732,Begues,080207,2020,65.20000000000002
6733,Begur,170139,2020,15.699999999999989
6734,Belianes,250463,2020,0.8000000000000007
6735,Bellaguarda,251706,2020,1.4
6736,Bellcaire d'Empordà,170182,2020,-0.6000000000000014
6737,Bellcaire d'Urgell,250479,2020,15.3
6738,Bell-lloc d'Urgell,250485,2020,15.5
6739,Bellmunt d'Urgell,250498,2020,1.3000000000000005
6740,Bellmunt del Priorat,430234,2020,-0.1000000000000014
6741,Bellprat,080214,2020,2.1
6742,Bellpuig,250501,2020,45.19999999999999
6743,Bellvei,430249,2020,27.40000000000001
6744,Bellver de Cerdanya,250518,2020,24.000000000000007
6745,Bellvís,250523,2020,15.5
6746,Benavent de Segrià,250539,2020,3.5
6747,Benifallet,430252,2020,-0.3999999999999986
6748,Benissanet,430265,2020,5.299999999999997
6749,Berga,080229,2020,145.29999999999995
6750,Besalú,170195,2020,7.699999999999989
6751,Bescanó,170209,2020,32.69999999999999
6752,Beuda,170216,2020,4.1
6753,Bigues i Riells del Fai,080235,2020,80.39999999999998
6754,Biosca,250557,2020,0.2000000000000001
6755,"Bisbal d'Empordà, la",170221,2020,116.5
6756,"Bisbal de Falset, la",430271,2020,1.299999999999999
6757,"Bisbal del Penedès, la",430287,2020,58.0
6758,Biure,172348,2020,-2.6000000000000014
6759,Blancafort,430290,2020,4.699999999999999
6760,Blanes,170237,2020,746.5999999999999
6761,Boadella i les Escaules,170293,2020,2.8000000000000007
6762,Bolvir,170242,2020,0.4000000000000003
6763,Bonastre,430304,2020,11.4
6764,"Bòrdes, Es",250576,2020,6.200000000000001
6765,Bordils,170255,2020,12.199999999999989
6766,"Borges Blanques, les",250582,2020,39.80000000000001
6767,"Borges del Camp, les",430311,2020,23.60000000000001
6768,Borrassà,170268,2020,4.0
6769,Borredà,080240,2020,5.400000000000002
6770,Bossòst,250595,2020,15.400000000000002
6771,Bot,430326,2020,-0.3999999999999986
6772,Botarell,430332,2020,19.5
6773,Bovera,250560,2020,2.5
6774,Bràfim,430347,2020,6.5
6775,Breda,170274,2020,20.599999999999994
6776,"Bruc, el",080253,2020,1.6000000000000083
6777,"Brull, el",080266,2020,7.7
6778,Brunyola i Sant Martí Sapresa,170280,2020,2.8999999999999995
6779,Cabacés,430350,2020,0.6999999999999993
6780,Cabanabona,250609,2020,0.4000000000000001
6781,Cabanelles,170314,2020,3.4000000000000004
6782,Cabanes,170307,2020,2.700000000000003
6783,"Cabanyes, les",080272,2020,4.599999999999998
6784,Cabó,250616,2020,1.5999999999999996
6785,Cabra del Camp,430363,2020,11.900000000000006
6786,Cabrera d'Anoia,080288,2020,7.900000000000006
6787,Cabrera de Mar,080291,2020,27.700000000000017
6788,Cabrils,080305,2020,45.900000000000006
6789,Cadaqués,170329,2020,16.799999999999997
6790,Calaf,080312,2020,46.400000000000006
6791,Calafell,430379,2020,356.8000000000002
6792,Calders,080348,2020,11.099999999999998
6793,Caldes d'Estrac,080327,2020,17.700000000000017
6794,Caldes de Malavella,170335,2020,113.09999999999997
6795,Caldes de Montbui,080333,2020,114.59999999999992
6796,Calella,080351,2020,286.79999999999995
6797,Calldetenes,080370,2020,4.200000000000003
6798,Callús,080386,2020,24.8
6799,Calonge de Segarra,080364,2020,-1.0999999999999996
6800,Calonge i Sant Antoni,170340,2020,108.80000000000008
6801,Camarasa,250621,2020,3.1999999999999997
6802,Camarles,439039,2020,39.69999999999999
6803,Cambrils,430385,2020,601.8999999999999
6804,Camós,170353,2020,4.599999999999998
6805,Campdevànol,170366,2020,29.099999999999994
6806,Campelles,170372,2020,1.6
6807,Campins,080399,2020,7.200000000000003
6808,Campllong,170388,2020,2.200000000000001
6809,Camprodon,170391,2020,20.599999999999994
6810,Canejan,250637,2020,0.7999999999999998
6811,Canet d'Adri,170405,2020,10.400000000000002
6812,Canet de Mar,080403,2020,102.09999999999992
6813,"Canonja, la",439076,2020,86.30000000000001
6814,Canovelles,080410,2020,231.20000000000005
6815,Cànoves i Samalús,080425,2020,21.80000000000001
6816,Cantallops,170412,2020,5.8
6817,Canyelles,080431,2020,54.89999999999998
6818,Capafonts,430398,2020,0.6999999999999997
6819,Capçanes,430402,2020,2.5
6820,Capellades,080446,2020,63.0
6821,Capmany,170427,2020,-1.6999999999999993
6822,Capolat,080459,2020,0.3
6823,Cardedeu,080462,2020,129.79999999999995
6824,Cardona,080478,2020,22.5
6825,Carme,080484,2020,17.400000000000006
6826,Caseres,430419,2020,4.4
6827,Cassà de la Selva,170448,2020,111.7
6828,Casserres,080497,2020,25.40000000000001
6829,Castell de l'Areny,080575,2020,0.3
6830,Castell de Mur,259046,2020,-1.3999999999999997
6831,Castellar de la Ribera,250642,2020,0.4
6832,Castellar de n'Hug,080522,2020,4.9
6833,Castellar del Riu,080500,2020,0.7999999999999998
6834,Castellar del Vallès,080517,2020,202.79999999999995
6835,Castellbell i el Vilar,080538,2020,44.900000000000006
6836,Castellbisbal,080543,2020,94.69999999999992
6837,Castellcir,080556,2020,12.000000000000004
6838,Castelldans,250674,2020,4.5
6839,Castelldefels,080569,2020,649.2999999999997
6840,Castellet i la Gornal,080581,2020,36.000000000000014
6841,Castellfollit de la Roca,170464,2020,10.1
6842,Castellfollit de Riubregós,080608,2020,0.7999999999999998
6843,Castellfollit del Boix,080594,2020,7.399999999999999
6844,Castellgalí,080615,2020,8.5
6845,Castellnou de Bages,080620,2020,12.199999999999996
6846,Castellnou de Seana,250680,2020,7.800000000000001
6847,Castelló d'Empúries,170470,2020,127.39999999999998
6848,Castelló de Farfanya,250693,2020,10.7
6849,Castellolí,080636,2020,0.5
6850,Castell-Platja d'Aro,170486,2020,118.59999999999997
6851,Castellserà,250707,2020,12.5
6852,Castellterçol,080641,2020,7.400000000000006
6853,Castellvell del Camp,430424,2020,18.8
6854,Castellví de la Marca,080654,2020,6.100000000000001
6855,Castellví de Rosanes,080667,2020,17.5
6856,"Catllar, el",430430,2020,38.1
6857,Cava,250714,2020,1.1
6858,"Cellera de Ter, la",171899,2020,9.599999999999994
6859,Celrà,170499,2020,37.39999999999998
6860,Centelles,080673,2020,50.400000000000034
6861,Cercs,082687,2020,11.700000000000005
6862,Cerdanyola del Vallès,082665,2020,553.9000000000001
6863,Cervelló,080689,2020,82.59999999999997
6864,Cervera,250729,2020,74.0
6865,Cervià de les Garrigues,250735,2020,-0.2999999999999971
6866,Cervià de Ter,170502,2020,0.5
6867,Cistella,170519,2020,1.200000000000001
6868,Ciutadilla,250740,2020,-0.1000000000000005
6869,Clariana de Cardener,250753,2020,3.6
6870,"Cogul, el",250766,2020,2.0
6871,Colera,170545,2020,3.3000000000000007
6872,Coll de Nargó,250772,2020,1.5
6873,Collbató,080692,2020,43.20000000000002
6874,Colldejou,430458,2020,2.6000000000000014
6875,Collsuspina,080706,2020,5.9
6876,Colomers,170558,2020,0.6000000000000005
6877,"Coma i la Pedra, la",251636,2020,3.8000000000000007
6878,Conca de Dalt,251615,2020,5.199999999999999
6879,Conesa,430461,2020,-0.6000000000000001
6880,Constantí,430477,2020,134.10000000000002
6881,Copons,080713,2020,0.0999999999999996
6882,Corbera d'Ebre,430483,2020,15.199999999999996
6883,Corbera de Llobregat,080728,2020,84.40000000000009
6884,Corbins,250788,2020,14.099999999999998
6885,Corçà,170577,2020,11.1
6886,Cornellà de Llobregat,080734,2020,964.1999999999998
6887,Cornellà del Terri,170561,2020,21.000000000000007
6888,Cornudella de Montsant,430496,2020,20.3
6889,Creixell,430509,2020,42.10000000000002
6890,Crespià,170583,2020,1.1000000000000003
6891,"Cruïlles, Monells i Sant Sadurní de l'Heura",179011,2020,12.399999999999991
6892,Cubelles,080749,2020,122.90000000000008
6893,Cubells,250791,2020,1.0999999999999996
6894,Cunit,430516,2020,212.20000000000005
6895,Darnius,170600,2020,-2.900000000000002
6896,Das,170617,2020,2.9000000000000004
6897,Deltebre,439018,2020,136.0
6898,Dosrius,080752,2020,54.69999999999999
6899,Duesaigües,430537,2020,3.299999999999999
6900,"Escala, l'",170622,2020,89.59999999999997
6901,Esparreguera,080765,2020,219.6000000000001
6902,Espinelves,170638,2020,2.0
6903,"Espluga Calba, l'",250812,2020,3.200000000000001
6904,"Espluga de Francolí, l'",430542,2020,40.19999999999999
6905,Esplugues de Llobregat,080771,2020,456.9000000000001
6906,Espolla,170643,2020,-0.8000000000000007
6907,Esponellà,170656,2020,3.6
6908,Espot,250827,2020,4.000000000000001
6909,"Espunyola, l'",080787,2020,-2.6000000000000005
6910,"Esquirol, l'",082541,2020,5.599999999999994
6911,Estamariu,250886,2020,0.9000000000000001
6912,"Estany, l'",080790,2020,9.5
6913,Estaràs,250851,2020,2.1000000000000005
6914,Esterri d'Àneu,250864,2020,10.2
6915,Esterri de Cardós,250870,2020,1.7999999999999998
6916,Falset,430555,2020,11.799999999999985
6917,"Far d'Empordà, el",170059,2020,4.199999999999999
6918,Farrera,250899,2020,1.7999999999999998
6919,"Fatarella, la",430568,2020,2.6000000000000014
6920,"Febró, la",430574,2020,1.3
6921,Figaró-Montmany,081347,2020,19.599999999999994
6922,Fígols,080804,2020,-0.3
6923,Fígols i Alinyà,259084,2020,1.5
6924,"Figuera, la",430580,2020,-1.7000000000000002
6925,Figueres,170669,2020,644.9000000000001
6926,Figuerola del Camp,430593,2020,4.400000000000002
6927,Flaçà,170675,2020,6.5
6928,Flix,430607,2020,-6.500000000000014
6929,"Floresta, la",250925,2020,3.5000000000000004
6930,Fogars de la Selva,080826,2020,17.80000000000001
6931,Fogars de Montclús,080811,2020,0.3000000000000007
6932,Foixà,170681,2020,-2.6000000000000005
6933,Folgueroles,080832,2020,7.900000000000006
6934,Fondarella,250931,2020,-2.8000000000000007
6935,Fonollosa,080847,2020,11.700000000000005
6936,Fontanals de Cerdanya,170694,2020,7.1
6937,Fontanilles,170708,2020,2.1000000000000005
6938,Fontcoberta,170715,2020,2.5
6939,Font-rubí,080850,2020,1.5
6940,Foradada,250946,2020,0.0
6941,Forallac,179026,2020,28.5
6942,Forès,430614,2020,-0.1999999999999999
6943,Fornells de la Selva,170736,2020,11.200000000000005
6944,Fortià,170741,2020,5.799999999999997
6945,"Franqueses del Vallès, les",080863,2020,177.5
6946,Freginals,430629,2020,-1.5
6947,"Fuliola, la",250962,2020,9.300000000000011
6948,Fulleda,250978,2020,1.2999999999999998
6949,Gaià,080902,2020,1.1000000000000014
6950,"Galera, la",430635,2020,3.6000000000000014
6951,Gallifa,080879,2020,4.1000000000000005
6952,Gandesa,430640,2020,13.099999999999994
6953,Garcia,430653,2020,4.400000000000002
6954,"Garidells, els",430666,2020,2.4000000000000004
6955,"Garriga, la",080885,2020,116.80000000000008
6956,Garrigàs,170754,2020,5.800000000000001
6957,Garrigoles,170767,2020,0.5999999999999996
6958,Garriguella,170773,2020,3.5
6959,Gavà,080898,2020,368.2000000000003
6960,Gavet de la Conca,250984,2020,0.8999999999999995
6961,Gelida,080919,2020,78.89999999999998
6962,Ger,170789,2020,3.8
6963,Gimenells i el Pla de la Font,259123,2020,-0.4000000000000021
6964,Ginestar,430672,2020,1.1999999999999993
6965,Girona,170792,2020,1175.1000000000004
6966,Gironella,080924,2020,15.5
6967,Gisclareny,080930,2020,1.0999999999999996
6968,Godall,430688,2020,5.800000000000001
6969,Golmés,250997,2020,11.299999999999995
6970,Gombrèn,170806,2020,2.5
6971,Gósol,251001,2020,0.7999999999999998
6972,"Granada, la",080945,2020,13.5
6973,"Granadella, la",251018,2020,2.3999999999999986
6974,Granera,080958,2020,0.3999999999999999
6975,"Granja d'Escarp, la",251023,2020,11.799999999999995
6976,Granollers,080961,2020,669.8000000000002
6977,Granyanella,251039,2020,2.799999999999999
6978,Granyena de les Garrigues,251057,2020,0.6999999999999993
6979,Granyena de Segarra,251044,2020,1.0
6980,Gratallops,430691,2020,0.8999999999999986
6981,Gualba,080977,2020,25.599999999999994
6982,Gualta,170813,2020,3.5
6983,Guardiola de Berguedà,080996,2020,3.3000000000000043
6984,"Guiamets, els",430705,2020,1.1000000000000014
6985,Guils de Cerdanya,170828,2020,6.3
6986,Guimerà,251095,2020,3.0
6987,"Guingueta d'Àneu, la",259031,2020,6.000000000000001
6988,Guissona,251109,2020,28.69999999999999
6989,Guixers,251116,2020,1.3
6990,Gurb,081000,2020,8.199999999999996
6991,Horta de Sant Joan,430712,2020,15.199999999999996
6992,"Hospitalet de Llobregat, l'",081017,2020,3499.999999999998
6993,"Hostalets de Pierola, els",081629,2020,25.30000000000001
6994,Hostalric,170834,2020,51.89999999999998
6995,Igualada,081022,2020,454.5
6996,Isona i Conca Dellà,251155,2020,5.200000000000003
6997,Isòvol,170849,2020,4.699999999999999
6998,Ivars d'Urgell,251137,2020,10.599999999999994
6999,Ivars de Noguera,251121,2020,3.200000000000001
7000,Ivorra,251142,2020,1.2
7001,Jafre,170852,2020,5.199999999999999
7002,"Jonquera, la",170865,2020,53.1
7003,Jorba,081038,2020,12.8
7004,Josa i Tuixén,259101,2020,1.0
7005,Juià,170871,2020,-2.4000000000000004
7006,Juncosa,251180,2020,0.3999999999999986
7007,Juneda,251193,2020,16.299999999999997
7008,Les,251214,2020,16.999999999999996
7009,Linyola,251229,2020,20.40000000000001
7010,"Llacuna, la",081043,2020,11.199999999999996
7011,Lladó,170887,2020,13.2
7012,Lladorre,251235,2020,2.5
7013,Lladurs,251240,2020,0.7
7014,"Llagosta, la",081056,2020,137.30000000000007
7015,Llagostera,170890,2020,90.0
7016,Llambilles,170904,2020,1.200000000000001
7017,Llanars,170911,2020,2.6000000000000014
7018,Llançà,170926,2020,41.79999999999998
7019,Llardecans,251253,2020,-7.0
7020,Llavorsí,251266,2020,7.599999999999998
7021,Lleida,251207,2020,1545.5
7022,Llers,170932,2020,12.199999999999996
7023,Lles de Cerdanya,251272,2020,-3.6
7024,Lliçà d'Amunt,081075,2020,143.69999999999993
7025,Lliçà de Vall,081081,2020,38.0
7026,Llimiana,251288,2020,1.2999999999999998
7027,Llinars del Vallès,081069,2020,74.80000000000001
7028,Llívia,170947,2020,11.1
7029,"Lloar, el",430727,2020,-0.3999999999999999
7030,Llobera,251291,2020,-0.0999999999999996
7031,Llorac,430733,2020,1.5999999999999996
7032,Llorenç del Penedès,430748,2020,20.39999999999999
7033,Lloret de Mar,170950,2020,808.0999999999999
7034,"Llosses, les",170963,2020,-1.0
7035,Lluçà,081094,2020,-2.0
7036,Maçanet de Cabrenys,171024,2020,2.8000000000000007
7037,Maçanet de la Selva,171030,2020,109.59999999999997
7038,Madremanya,170979,2020,1.5999999999999996
7039,Maià de Montcal,170985,2020,4.299999999999999
7040,Maials,251333,2020,4.099999999999998
7041,Maldà,251305,2020,-0.1999999999999993
7042,Malgrat de Mar,081108,2020,316.6
7043,Malla,081115,2020,2.0
7044,Manlleu,081120,2020,214.70000000000005
7045,Manresa,081136,2020,799.3999999999996
7046,Marçà,430764,2020,8.500000000000004
7047,Margalef,430751,2020,3.1
7048,Marganell,082423,2020,4.0
7049,Martorell,081141,2020,344.5
7050,Martorelles,081154,2020,30.5
7051,Mas de Barberans,430770,2020,10.499999999999998
7052,Masarac,171002,2020,5.4
7053,Masdenverge,430786,2020,15.6
7054,"Masies de Roda, les",081167,2020,15.199999999999996
7055,"Masies de Voltregà, les",081173,2020,21.8
7056,Masllorenç,430799,2020,0.2000000000000028
7057,"Masnou, el",081189,2020,219.29999999999995
7058,"Masó, la",430803,2020,4.5
7059,Maspujols,430810,2020,1.2000000000000028
7060,Masquefa,081192,2020,128.70000000000005
7061,"Masroig, el",430825,2020,7.800000000000001
7062,Massalcoreig,251312,2020,1.8999999999999984
7063,Massanes,171019,2020,10.200000000000005
7064,Massoteres,251327,2020,3.6
7065,Matadepera,081206,2020,34.900000000000006
7066,Mataró,081213,2020,1232.0
7067,Mediona,081228,2020,22.099999999999994
7068,Menàrguens,251348,2020,1.0
7069,Meranges,170998,2020,0.5
7070,Mieres,171058,2020,4.800000000000001
7071,"Milà, el",430831,2020,0.1000000000000014
7072,Miralcamp,251351,2020,4.800000000000004
7073,Miravet,430846,2020,3.8000000000000007
7074,Moià,081385,2020,46.1
7075,"Molar, el",430859,2020,2.6999999999999997
7076,Molins de Rei,081234,2020,204.9999999999999
7077,Mollerussa,251370,2020,145.5
7078,Mollet de Peralada,171061,2020,0.6999999999999993
7079,Mollet del Vallès,081249,2020,522.6000000000004
7080,Molló,171077,2020,1.9000000000000004
7081,"Molsosa, la",251364,2020,1.4999999999999998
7082,Monistrol de Calders,081287,2020,8.899999999999999
7083,Monistrol de Montserrat,081271,2020,36.20000000000002
7084,Montagut i Oix,171096,2020,21.0
7085,Montblanc,430862,2020,93.60000000000002
7086,Montbrió del Camp,430884,2020,35.69999999999999
7087,Montcada i Reixac,081252,2020,467.8000000000002
7088,Montclar,081304,2020,1.6
7089,Montellà i Martinet,251399,2020,2.599999999999998
7090,Montesquiu,081311,2020,9.9
7091,Montferrer i Castellbò,251403,2020,12.9
7092,Montferri,430897,2020,0.0
7093,Montgai,251386,2020,0.1999999999999993
7094,Montgat,081265,2020,92.20000000000005
7095,Montmajor,081326,2020,1.3000000000000007
7096,Montmaneu,081332,2020,-0.7000000000000002
7097,"Montmell, el",430901,2020,39.1
7098,Montmeló,081350,2020,89.30000000000007
7099,Montoliu de Lleida,251425,2020,2.1999999999999997
