,Any,Solar,Literal,Codi
7909,2020,47.3515,Agramunt,250030
7910,2020,4.29,Vallfogona de Ripollès,171707
7911,2020,91.9366,Alcarràs,250117
7912,2020,2.2891,Alcanó,250100
7913,2020,13.9899,"Albi, l'",250096
7914,2020,13.4195,Albesa,250083
7915,2020,15.6164,Albatàrrec,250077
7916,2020,6.84,"Albagés, l'",250061
7917,2020,3.1431,Vilanant,172288
7918,2020,9.8531,"Alamús, els",250045
7919,2020,14.0363,"Vall de Bianya, la",172082
7920,2020,21.3406,Àger,250024
7921,2020,1.6005,Abella de la Conca,250019
7922,2020,12.7668,Sant Julià del Llor i Bonmatí,179032
7923,2020,32.1131,Forallac,179026
7924,2020,3.3864,Biure,172348
7925,2020,24.171,Vilobí d'Onyar,172333
7926,2020,5.2249,Alàs i Cerc,250058
7927,2020,32.5826,Sant Pere Pescador,171788
7928,2020,7.3206,"Selva de Mar, la",171886
7929,2020,10.3061,"Saus, Camallera i Llampaies",171870
7930,2020,58.1455,Sarrià de Ter,171864
7931,2020,45.1553,Sant Joan les Fonts,171851
7932,2020,17.2332,Santa Pau,171848
7933,2020,4.3641,Sant Aniol de Finestres,171833
7934,2020,13.4929,Santa Llogaia d'Àlguema,171827
7935,2020,6.2781,Ventalló,172109
7936,2020,103.1513,Santa Coloma de Farners,171805
7937,2020,6.7789,Serra de Daró,171910
7938,2020,10.0017,Sant Pau de Segúries,171772
7939,2020,2.3781,Sant Mori,171766
7940,2020,7.2986,Sant Miquel de Fluvià,171753
7941,2020,1.9453,Sant Miquel de Campmajor,171740
7942,2020,3.0645,Sant Martí Vell,171735
7943,2020,7.4829,Sant Martí de Llémena,171729
7944,2020,8.6897,Sant Llorenç de la Muga,171714
7945,2020,161.6554,Santa Cristina d'Aro,171812
7946,2020,142.8009,Torroella de Montgrí,171997
7947,2020,8.3591,Alfés,250143
7948,2020,41.3759,"Vall d'en Bas, la",172076
7949,2020,6.453,Urús,172060
7950,2020,2.961,Ullastret,172057
7951,2020,14.9214,Ullà,172044
7952,2020,3.2794,Ultramort,172039
7953,2020,101.0296,Tossa de Mar,172023
7954,2020,14.2145,"Cellera de Ter, la",171899
7955,2020,12.2394,Tortellà,172001
7956,2020,8.7668,Serinyà,171903
7957,2020,10.2073,Torroella de Fluvià,171984
7958,2020,2.9162,Torrent,171978
7959,2020,2.2414,Terrades,171962
7960,2020,15.5182,"Tallada d'Empordà, la",171959
7961,2020,0.0,Susqueda,171946
7962,2020,111.7326,Sils,171931
7963,2020,3.8143,Setcases,171925
7964,2020,23.017,Vall-llobrega,172095
7965,2020,4.8954,Toses,172018
7966,2020,17.6987,Castelldans,250674
7967,2020,45.0468,Alcoletge,250122
7968,2020,1.3851,Clariana de Cardener,250753
7969,2020,2.7799,Ciutadilla,250740
7970,2020,8.2232,Cervià de les Garrigues,250735
7971,2020,130.1972,Cervera,250729
7972,2020,2.3985,Cava,250714
7973,2020,13.5053,Castellserà,250707
7974,2020,10.8579,Coll de Nargó,250772
7975,2020,10.1691,Castellnou de Seana,250680
7976,2020,11.156,Corbins,250788
7977,2020,0.0,Castellar de la Ribera,250642
7978,2020,1.2345,Canejan,250637
7979,2020,17.2121,Camarasa,250621
7980,2020,3.0257,Cabó,250616
7981,2020,2.8283,Cabanabona,250609
7982,2020,13.548,Bossòst,250595
7983,2020,66.5199,"Borges Blanques, les",250582
7984,2020,4.655,Castelló de Farfanya,250693
7985,2020,7.6629,"Prats de Rei, els",081705
7986,2020,11.9048,"Granadella, la",251018
7987,2020,9.6257,Gósol,251001
7988,2020,38.9696,Golmés,250997
7989,2020,5.3364,Gavet de la Conca,250984
7990,2020,2.7682,Fulleda,250978
7991,2020,19.2985,"Fuliola, la",250962
7992,2020,5.3507,Foradada,250946
7993,2020,3.2484,"Cogul, el",250766
7994,2020,4.4246,"Floresta, la",250925
7995,2020,4.4733,Biosca,250557
7996,2020,1.0047,Estamariu,250886
7997,2020,10.8154,Albons,170046
7998,2020,19.9976,Esterri d'Àneu,250864
7999,2020,5.3765,Estaràs,250851
8000,2020,7.2846,Espot,250827
8001,2020,6.7239,"Espluga Calba, l'",250812
8002,2020,10.6189,Cubells,250791
8003,2020,13.3259,Fondarella,250931
8004,2020,74.2549,Alpicat,250236
8005,2020,51.4574,Artesa de Segre,250349
8006,2020,19.5407,Artesa de Lleida,250334
8007,2020,1.3377,Arsèguel,250328
8008,2020,1.1963,Arres,250313
8009,2020,4.9699,"Pont de Bar, el",250306
8010,2020,30.0621,Arbeca,250292
8011,2020,16.7594,Anglesola,250273
8012,2020,3.7752,"Bòrdes, Es",250576
8013,2020,9.3947,Alt Àneu,250241
8014,2020,8.2153,"Avellanes i Santa Linya, les",250371
8015,2020,2.3739,Alòs de Balaguer,250220
8016,2020,48.8362,Almenar,250215
8017,2020,6.1886,Almatret,250208
8018,2020,43.2029,Almacelles,250194
8019,2020,7.9261,Alins,250175
8020,2020,30.1772,Alguaire,250169
8021,2020,5.9223,Algerri,250156
8022,2020,45.8115,Naut Aran,250254
8023,2020,1.1917,Bausen,250450
8024,2020,1.4905,Esterri de Cardós,250870
8025,2020,10.8023,Benavent de Segrià,250539
8026,2020,15.2712,Bellvís,250523
8027,2020,39.404,Bellver de Cerdanya,250518
8028,2020,66.7348,Bellpuig,250501
8029,2020,4.5713,Bellmunt d'Urgell,250498
8030,2020,27.8697,Bell-lloc d'Urgell,250485
8031,2020,14.6795,"Sentiu de Sió, la",250352
8032,2020,10.1106,Belianes,250463
8033,2020,2.5025,Aspa,250365
8034,2020,3.3093,Bassella,250447
8035,2020,25.6368,"Vall de Boí, la",250432
8036,2020,5.7752,"Baronia de Rialb, la",250426
8037,2020,10.8111,Barbens,250411
8038,2020,144.9393,Balaguer,250404
8039,2020,6.2807,Baix Pallars,250390
8040,2020,15.4872,Aitona,250387
8041,2020,3.4195,Bovera,250560
8042,2020,14.8012,Bellcaire d'Urgell,250479
8043,2020,11.5984,Colera,170545
8044,2020,5.1921,Jafre,170852
8045,2020,4.6578,Espinelves,170638
8046,2020,187.2457,"Escala, l'",170622
8047,2020,16.7689,Das,170617
8048,2020,5.8514,Darnius,170600
8049,2020,3.3798,Crespià,170583
8050,2020,7.907,Corçà,170577
8051,2020,3.7334,Esponellà,170656
8052,2020,2.359,Colomers,170558
8053,2020,197.2057,Figueres,170669
8054,2020,4.4164,Siurana,170524
8055,2020,6.1718,Cistella,170519
8056,2020,16.4821,Cervià de Ter,170502
8057,2020,39.0944,Celrà,170499
8058,2020,311.5154,Castell-Platja d'Aro,170486
8059,2020,229.5919,Castelló d'Empúries,170470
8060,2020,6.8447,Castellfollit de la Roca,170464
8061,2020,28.3563,Cornellà del Terri,170561
8062,2020,4.3192,Garrigàs,170754
8063,2020,6.6339,Isòvol,170849
8064,2020,58.2958,Hostalric,170834
8065,2020,19.7634,Guils de Cerdanya,170828
8066,2020,3.1196,Gualta,170813
8067,2020,4.6826,Gombrèn,170806
8068,2020,780.744,Girona,170792
8069,2020,14.9122,Ger,170789
8070,2020,5.93,Espolla,170643
8071,2020,2.1978,Garrigoles,170767
8072,2020,10.4903,Capmany,170427
8073,2020,8.301,Fortià,170741
8074,2020,29.98,Fornells de la Selva,170736
8075,2020,12.8088,Fontcoberta,170715
8076,2020,4.6742,Fontanilles,170708
8077,2020,24.4969,Fontanals de Cerdanya,170694
8078,2020,8.9645,Foixà,170681
8079,2020,15.4375,Flaçà,170675
8080,2020,19.7919,Garriguella,170773
8081,2020,26.505,Avinyonet de Puigventós,170123
8082,2020,72.2929,"Bisbal d'Empordà, la",170221
8083,2020,1.733,Beuda,170216
8084,2020,100.0413,Bescanó,170209
8085,2020,37.5687,Besalú,170195
8086,2020,10.1501,Bellcaire d'Empordà,170182
8087,2020,18.7424,Bàscara,170160
8088,2020,105.4799,Banyoles,170157
8089,2020,63.6262,Cassà de la Selva,170448
8090,2020,202.6925,Begur,170139
8091,2020,21.1508,Bordils,170255
8092,2020,5.2704,Argelaguer,170101
8093,2020,49.33,Anglès,170084
8094,2020,29.0147,Amer,170078
8095,2020,79.7175,Alp,170062
8096,2020,4.6987,"Far d'Empordà, el",170059
8097,2020,101.0237,Sant Julià de Ramis,171693
8098,2020,3.0964,Farrera,250899
8099,2020,4.1127,"Vajol, la",170144
8100,2020,331.4168,Caldes de Malavella,170335
8101,2020,12.3417,"Armentera, l'",170118
8102,2020,7.451,Cantallops,170412
8103,2020,3.8872,Canet d'Adri,170405
8104,2020,61.6775,Camprodon,170391
8105,2020,17.0612,Campllong,170388
8106,2020,9.0245,Campelles,170372
8107,2020,33.0434,Campdevànol,170366
8108,2020,185.3669,Blanes,170237
8109,2020,270.9696,Calonge de Segarra,170340
8110,2020,31.733,Bolvir,170242
8111,2020,45.4322,Cadaqués,170329
8112,2020,2.0301,Cabanelles,170314
8113,2020,4.3198,Cabanes,170307
8114,2020,6.167,Boadella i les Escaules,170293
8115,2020,3.7952,Brunyola,170280
8116,2020,27.5707,Breda,170274
8117,2020,9.4097,Borrassà,170268
8118,2020,3.9054,Queralbs,170433
8119,2020,8.9075,Camós,170353
8120,2020,23.7355,"Preses, les",171390
8121,2020,4.9082,"Pera, la",171306
8122,2020,119.8959,Ripoll,171479
8123,2020,148.8364,Riells i Viabrea,171463
8124,2020,22.172,Ribes de Freser,171450
8125,2020,4.7101,Regencós,171447
8126,2020,1.5164,Rabós,171432
8127,2020,25.3679,Quart,171426
8128,2020,4.2082,Riudaura,171498
8129,2020,39.1785,"Port de la Selva, el",171404
8130,2020,49.0758,Riudellots de la Selva,171501
8131,2020,12.9226,Portbou,171387
8132,2020,66.7056,Porqueres,171371
8133,2020,3.6885,Pontós,171365
8134,2020,8.3359,Pont de Molins,171352
8135,2020,12.1555,Planoles,171349
8136,2020,23.6242,"Planes d'Hostoles, les",171334
8137,2020,41.8254,Peralada,171328
8138,2020,86.4094,Puigcerdà,171411
8139,2020,67.2215,Sant Feliu de Buixalleu,171595
8140,2020,5.426,Sant Joan de Mollet,171680
8141,2020,34.6478,Sant Joan de les Abadesses,171674
8142,2020,54.0387,Arbúcies,170097
8143,2020,78.1251,"Jonquera, la",170865
8144,2020,10.5999,Sant Jordi Desvalls,171668
8145,2020,46.5975,Sant Hilari Sacalm,171642
8146,2020,3.9077,Sant Ferriol,171621
8147,2020,138.6182,Riudarenes,171485
8148,2020,194.5161,Sant Feliu de Guíxols,171609
8149,2020,55.8721,Sant Gregori,171637
8150,2020,7.8986,Sant Climent Sescebes,171582
8151,2020,1.3808,Sant Andreu Salou,171576
8152,2020,94.3149,Salt,171557
8153,2020,3.8726,Sales de Llierca,171544
8154,2020,4.1558,Rupià,171539
8155,2020,218.8142,Roses,171523
8156,2020,2.9296,Riumors,171518
8157,2020,22.356,Sant Feliu de Pallerols,171616
8158,2020,19.6365,Llívia,170947
8159,2020,188.2942,Maçanet de la Selva,171030
8160,2020,20.806,Maçanet de Cabrenys,171024
8161,2020,11.7032,Massanes,171019
8162,2020,4.1241,Masarac,171002
8163,2020,2.5987,Meranges,170998
8164,2020,12.4406,Maià de Montcal,170985
8165,2020,3.8935,Madremanya,170979
8166,2020,5.4398,Mieres,171058
8167,2020,353.6754,Lloret de Mar,170950
8168,2020,114.6656,Llançà,170926
8169,2020,19.3283,Llers,170932
8170,2020,3.5608,Juià,170871
8171,2020,8.0831,Lladó,170887
8172,2020,86.4955,Llagostera,170890
8173,2020,14.9387,Llanars,170911
8174,2020,2.0645,Pedret i Marzà,171292
8175,2020,15.3043,Sant Jaume de Llierca,171655
8176,2020,10.1045,Llambilles,170904
8177,2020,1.5448,"Llosses, les",170963
8178,2020,7.6589,Palau-sator,171215
8179,2020,8.4051,Parlavà,171267
8180,2020,2.3131,Mollet de Peralada,171061
8181,2020,1.6117,Pardines,171254
8182,2020,3.4545,Palol de Revardit,171236
8183,2020,30.6853,Palau-saverdera,171208
8184,2020,1.6222,Palau de Santa Eulàlia,171194
8185,2020,126.9759,Palamós,171181
8186,2020,235.8945,Palafrugell,171175
8187,2020,11.8909,Navata,171117
8188,2020,124.0348,Pals,171241
8189,2020,10.6008,Pau,171289
8190,2020,7.5737,Montagut i Oix,171096
8191,2020,14.6363,Mont-ras,171100
8192,2020,10.355,Molló,171077
8193,2020,10.0216,Ogassa,171122
8194,2020,259.4267,Olot,171143
8195,2020,8.3314,Ordis,171156
8196,2020,6.2717,Osor,171169
8197,2020,32.4338,Albinyana,430022
8198,2020,6.3861,"Guingueta d'Àneu, la",259031
8199,2020,5.5799,Castell de Mur,259046
8200,2020,10.7111,Ribera d'Ondara,259059
8201,2020,6.9572,"Valls d'Aguilar, les",259062
8202,2020,11.523,Torrefeta i Florejacs,259078
8203,2020,5.0321,Fígols i Alinyà,259084
8204,2020,5.3438,"Vansa i Fórnols, la",259097
8205,2020,3.5867,Josa i Tuixén,259101
8206,2020,14.115,"Plans de Sió, els",259118
8207,2020,28.3876,Gimenells i el Pla de la Font,259123
8208,2020,204.3519,"Ametlla de Mar, l'",430136
8209,2020,56.0739,Aiguamúrcia,430017
8210,2020,9.5782,Vinaixa,252555
8211,2020,0.9691,"Albiol, l'",430038
8212,2020,175.2012,Alcanar,430043
8213,2020,70.9621,Alcover,430056
8214,2020,4.7314,Aldover,430069
8215,2020,2.8103,"Aleixar, l'",430075
8216,2020,3.7201,Alfara de Carles,430081
8217,2020,14.3864,Alforja,430094
8218,2020,10.6595,Alió,430108
8219,2020,28.2153,Almoster,430115
8220,2020,26.4604,Gandesa,430640
8221,2020,2.0636,Riu de Cerdanya,259139
8222,2020,34.4226,Vielha e Mijaran,252430
8223,2020,3.5812,Torrebesses,252265
8224,2020,21.1938,"Torre de Cabdella, la",252271
8225,2020,21.1453,Torrefarrera,252287
8226,2020,23.2361,Torregrossa,252304
8227,2020,12.7648,Torrelameu,252311
8228,2020,36.9371,Torres de Segre,252326
8229,2020,9.2534,Torre-serona,252332
8230,2020,71.538,Tremp,252347
8231,2020,12.8633,Vallbona de les Monges,252385
8232,2020,8.8684,"Valls de Valira, les",252398
8233,2020,7.8328,Sant Martí de Riucorb,259025
8234,2020,10.5179,Verdú,252424
8235,2020,9.7734,Vall de Cardós,259010
8236,2020,11.8925,Vilagrassa,252445
8237,2020,17.8347,Vilaller,252458
8238,2020,1.152,Vilamòs,252477
8239,2020,12.9523,Vilanova de Bellpuig,252483
8240,2020,1.9729,Vilanova de l'Aguda,252496
8241,2020,7.5793,Vilanova de Meià,252509
8242,2020,7.5768,Vilanova de Segrià,252516
8243,2020,21.8661,Vila-sana,252521
8244,2020,4.3763,"Vilosell, el",252537
8245,2020,17.1933,Vilanova de la Barca,252542
8246,2020,176.8975,Amposta,430141
8247,2020,27.0733,Vallfogona de Balaguer,252402
8248,2020,3.9358,Duesaigües,430537
8249,2020,4.9236,Caseres,430419
8250,2020,48.3883,Castellvell del Camp,430424
8251,2020,104.4132,"Catllar, el",430430
8252,2020,107.7134,"Sénia, la",430445
8253,2020,2.7412,Colldejou,430458
8254,2020,2.385,Conesa,430461
8255,2020,151.1347,Constantí,430477
8256,2020,12.5677,Corbera d'Ebre,430483
8257,2020,15.732,Cornudella de Montsant,430496
8258,2020,59.4465,Creixell,430509
8259,2020,71.714,Altafulla,430120
8260,2020,10.9545,Xerta,430521
8261,2020,357.436,Cambrils,430385
8262,2020,30.6747,"Espluga de Francolí, l'",430542
8263,2020,32.9009,Falset,430555
8264,2020,9.6675,"Fatarella, la",430568
8265,2020,0.9546,"Febró, la",430574
8266,2020,2.1679,"Figuera, la",430580
8267,2020,5.3438,Figuerola del Camp,430593
8268,2020,54.6131,Flix,430607
8269,2020,2.9501,Forès,430614
8270,2020,5.0972,Freginals,430629
8271,2020,5.6436,Granyanella,251039
8272,2020,174.7616,Cunit,430516
8273,2020,1.8482,"Bisbal de Falset, la",430271
8274,2020,0.9073,Arbolí,430154
8275,2020,68.18,"Arboç, l'",430167
8276,2020,2.9601,"Argentera, l'",430173
8277,2020,12.6104,Arnes,430189
8278,2020,29.5708,Ascó,430192
8279,2020,63.5542,Banyeres del Penedès,430206
8280,2020,9.6014,Barberà de la Conca,430213
8281,2020,20.017,Batea,430228
8282,2020,3.5247,Bellmunt del Priorat,430234
8283,2020,42.8632,Bellvei,430249
8284,2020,2.7622,Capçanes,430402
8285,2020,10.5298,Benissanet,430265
8286,2020,2.9687,Capafonts,430398
8287,2020,152.1201,"Bisbal del Penedès, la",430287
8288,2020,5.5049,Blancafort,430290
8289,2020,16.6182,Bonastre,430304
8290,2020,19.435,"Borges del Camp, les",430311
8291,2020,7.4513,Bot,430326
8292,2020,10.5699,Botarell,430332
8293,2020,10.2615,Bràfim,430347
8294,2020,3.9719,Cabacés,430350
8295,2020,49.8078,Cabra del Camp,430363
8296,2020,356.8548,Calafell,430379
8297,2020,19.5014,Torà,252234
8298,2020,7.5255,Benifallet,430252
8299,2020,27.3069,Oliana,251497
8300,2020,24.1868,Miralcamp,251351
8301,2020,0.8924,"Molsosa, la",251364
8302,2020,102.5644,Mollerussa,251370
8303,2020,14.1755,Montgai,251386
8304,2020,12.9349,Montellà i Martinet,251399
8305,2020,44.0327,Montferrer i Castellbò,251403
8306,2020,7.1316,Montoliu de Segarra,251410
8307,2020,10.9305,Montoliu de Lleida,251425
8308,2020,5.1525,Montornès de Segarra,251431
8309,2020,2.4841,Nalec,251459
8310,2020,19.5832,Tornabous,252252
8311,2020,3.1704,Odèn,251484
8312,2020,4.5957,Massoteres,251327
8313,2020,6.6095,Oliola,251500
8314,2020,34.511,Olius,251517
8315,2020,3.2671,"Oluges, les",251522
8316,2020,5.8866,"Omellons, els",251538
8317,2020,2.2687,"Omells de na Gaia, els",251543
8318,2020,12.0295,Organyà,251556
8319,2020,15.5586,Os de Balaguer,251569
8320,2020,4.0695,Ossó de Sió,251575
8321,2020,27.1888,"Palau d'Anglesola, el",251581
8322,2020,13.2628,Conca de Dalt,251615
8323,2020,4.3479,Navès,251462
8324,2020,9.0214,Les,251214
8325,2020,4.4114,Granyena de Segarra,251044
8326,2020,2.8085,Granyena de les Garrigues,251057
8327,2020,7.248,Guimerà,251095
8328,2020,53.2058,Guissona,251109
8329,2020,1.668,Guixers,251116
8330,2020,5.2063,Ivars de Noguera,251121
8331,2020,26.336,Ivars d'Urgell,251137
8332,2020,1.8207,Ivorra,251142
8333,2020,24.014,Isona i Conca Dellà,251155
8334,2020,5.6523,Juncosa,251180
8335,2020,12.2734,Menàrguens,251348
8336,2020,817.7906,Lleida,251207
8337,2020,12.5545,Maials,251333
8338,2020,26.0953,Linyola,251229
8339,2020,8.2645,Lladorre,251235
8340,2020,0.0,Lladurs,251240
8341,2020,8.6219,Llardecans,251253
8342,2020,6.7158,Llavorsí,251266
8343,2020,5.5296,Lles de Cerdanya,251272
8344,2020,6.2638,Llimiana,251288
8345,2020,1.7699,Llobera,251291
8346,2020,4.1414,Maldà,251305
8347,2020,4.5918,Massalcoreig,251312
8348,2020,4.5095,Peramola,251654
8349,2020,34.585,Juneda,251193
8350,2020,23.3588,Soses,252108
8351,2020,54.448,"Coma i la Pedra, la",251636
8352,2020,2.9395,Sant Guim de la Plana,251977
8353,2020,3.444,Sarroca de Lleida,252000
8354,2020,5.278,Sarroca de Bellera,252017
8355,2020,2.1411,Senterada,252022
8356,2020,70.0332,"Seu d'Urgell, la",252038
8357,2020,19.4967,Seròs,252043
8358,2020,19.1243,Sidamon,252056
8359,2020,3.2967,"Soleràs, el",252069
8360,2020,89.826,Solsona,252075
8361,2020,8.7812,Sant Ramon,251945
8362,2020,30.1181,Sort,252094
8363,2020,19.101,Sant Llorenç de Morunys,251930
8364,2020,10.8804,Sudanell,252115
8365,2020,6.3096,Sunyer,252120
8366,2020,119.5453,Talarn,252154
8367,2020,7.3506,Talavera,252167
8368,2020,161.0648,Tàrrega,252173
8369,2020,3.6257,Tarrés,252189
8370,2020,3.3647,Tarroja de Segarra,252192
8371,2020,15.2768,Térmens,252206
8372,2020,5.4009,Tírvia,252213
8373,2020,2.8389,Tiurana,252228
8374,2020,8.4845,Garcia,430653
8375,2020,7.649,Soriguera,252081
8376,2020,7.8762,Preixens,251771
8377,2020,3.3466,"Torms, els",252249
8378,2020,0.991,Pinell de Solsonès,251667
8379,2020,4.5604,Pinós,251673
8380,2020,11.4635,"Poal, el",251689
8381,2020,3.9456,"Pobla de Cérvoles, la",251692
8382,2020,4.0646,Bellaguarda,251706
8383,2020,22.098,"Pobla de Segur, la",251713
8384,2020,28.8237,Ponts,251728
8385,2020,43.9931,"Pont de Suert, el",251734
8386,2020,8.0083,"Portella, la",251749
8387,2020,3.4463,Sant Esteve de la Sarga,251961
8388,2020,5.4828,Preixana,251765
8389,2020,5.4793,Penelles,251641
8390,2020,6.4317,Prullans,251790
8391,2020,4.5436,Puiggròs,251804
8392,2020,3.1344,Puigverd d'Agramunt,251811
8393,2020,13.8168,Puigverd de Lleida,251826
8394,2020,5.1724,Rialp,251832
8395,2020,11.9877,Ribera d'Urgellet,251850
8396,2020,2.8689,Riner,251863
8397,2020,24.5153,Rosselló,251898
8398,2020,4.291,Salàs de Pallars,251902
8399,2020,11.566,Sanaüja,251919
8400,2020,23.971,Sant Guim de Freixenet,251924
8401,2020,36.4503,Prats i Sansor,251752
8402,2020,3.8162,Pontils,431418
8403,2020,21.6398,Riudecanyes,431270
8404,2020,2.428,Torroja del Priorat,431541
8405,2020,120.9943,Torredembarra,431536
8406,2020,6.1803,"Torre de l'Espanyol, la",431520
8407,2020,3.4093,"Torre de Fontaubella, la",431515
8408,2020,18.7914,Tivissa,431508
8409,2020,8.3583,Tivenys,431495
8410,2020,1451.418,Tarragona,431482
8411,2020,8.7655,Solivella,431476
8412,2020,1.8657,Senan,431460
8413,2020,52.3241,"Selva del Camp, la",431457
8414,2020,19.9395,"Secuita, la",431444
8415,2020,63.6764,Ulldecona,431567
8416,2020,29.3402,Sarral,431423
8417,2020,5.1759,Ulldemolins,431573
8418,2020,88.0505,Santa Oliva,431401
8419,2020,49.6597,Santa Coloma de Queralt,431397
8420,2020,44.182,Santa Bàrbara,431384
8421,2020,39.0843,Sant Jaume dels Domenys,431378
8422,2020,145.695,Sant Carles de la Ràpita,431362
8423,2020,9.0186,Salomó,431359
8424,2020,3.3632,"Rourell, el",431346
8425,2020,91.1979,Roquetes,431331
8426,2020,11.537,Rodonyà,431325
8427,2020,144.1584,Roda de Berà,431310
8428,2020,4.4568,Rocafort de Queralt,431303
8429,2020,26.9875,Riudoms,431299
8430,2020,12.314,Riudecols,431286
8431,2020,3.2794,Savallà del Comtat,431439
8432,2020,8.0414,Vilaverd,431726
8433,2020,0.0,Medinyà,171045
8434,2020,111.7394,"Canonja, la",439076
8435,2020,89.9961,"Ampolla, l'",439060
8436,2020,297.5379,Salou,439057
8437,2020,57.2132,"Aldea, l'",439044
8438,2020,44.1938,Camarles,439039
8439,2020,42.3736,Sant Jaume d'Enveja,439023
8440,2020,140.1516,Deltebre,439018
8441,2020,18.3862,Vinyols i els Arcs,431785
8442,2020,7.0113,Vinebre,431779
8443,2020,13.4195,Vimbodí i Poblet,431763
8444,2020,9.1614,Vilalba dels Arcs,431750
8445,2020,389.687,Tortosa,431554
8446,2020,1.6071,"Vilella Alta, la",431732
8447,2020,12.4899,Vilanova d'Escornalbou,431671
8448,2020,167.5182,Vila-seca,431711
8449,2020,24.2024,Vila-rodona,431704
8450,2020,7.0856,"Galera, la",430635
8451,2020,5.4697,Vilanova de Prades,431687
8452,2020,16.5754,Vilallonga del Camp,431665
