,Any,Equipament,Literal,Codi
7040,2019,10.7783,Olot,171143
7041,2019,89.5915,Ogassa,171122
7042,2019,41.3181,Navata,171117
7043,2019,6.5563,Mont-ras,171100
7044,2019,6.5994,Palau de Santa Eulàlia,171194
7045,2019,26.4634,Pontós,171365
7046,2019,41.9966,"Port de la Selva, el",171404
7047,2019,12.6038,Quart,171426
7048,2019,19.8363,Puigcerdà,171411
7049,2019,14.5212,"Alamús, els",250045
7050,2019,25.6181,"Preses, les",171390
7051,2019,10.937,Pardines,171254
7052,2019,22.803,Porqueres,171371
7053,2019,26.9813,Regencós,171447
7054,2019,37.7817,Pont de Molins,171352
7055,2019,51.031,Planoles,171349
7056,2019,29.6905,"Planes d'Hostoles, les",171334
7057,2019,48.7488,Peralada,171328
7058,2019,20.4343,"Pera, la",171306
7059,2019,11.2115,Pedret i Marzà,171292
7060,2019,23.6244,Bellcaire d'Urgell,250479
7061,2019,157.1201,Vilamalla,172266
7062,2019,15.4501,"Vall de Bianya, la",172082
7063,2019,27.7621,Vall-llobrega,172095
7064,2019,28.2124,Ventalló,172109
7065,2019,31.0322,Verges,172116
7066,2019,84.8913,Vidrà,172121
7067,2019,30.8512,Vidreres,172137
7068,2019,44.4722,Vilabertran,172142
7069,2019,10.7438,Vilablareix,172155
7070,2019,17.1869,Viladasens,172168
7071,2019,42.4493,Viladamat,172174
7072,2019,17.3876,Vilademuls,172180
7073,2019,89.4466,Viladrau,172207
7074,2019,123.5215,Vilaür,172229
7075,2019,23.0425,"Vall d'en Bas, la",172076
7076,2019,16.5984,Vilobí d'Onyar,172333
7077,2019,11.5347,Portbou,171387
7078,2019,8.5644,Sant Pau de Segúries,171772
7079,2019,23.558,Sant Julià del Llor i Bonmatí,179032
7080,2019,9.077,Abella de la Conca,250019
7081,2019,29.7336,Forallac,179026
7082,2019,38.2134,Vilallonga de Ter,172240
7083,2019,54.5686,Biure,172348
7084,2019,16.4396,Vilamacolum,172253
7085,2019,10.3625,Vilopriu,172327
7086,2019,22.4248,Odèn,251484
7087,2019,17.7752,Vila-sacra,172305
7088,2019,24.0093,Vilanant,172288
7089,2019,58.3971,Vilamaniscle,172272
7090,2019,12.7574,Vilafant,172214
7091,2019,21.1448,Santa Pau,171848
7092,2019,2.7763,Setcases,171925
7093,2019,34.3368,Serra de Daró,171910
7094,2019,8.8778,Serinyà,171903
7095,2019,37.6473,Santa Cristina d'Aro,171812
7096,2019,178.0033,"Selva de Mar, la",171886
7097,2019,18.6112,Sils,171931
7098,2019,25.2946,Sant Joan les Fonts,171851
7099,2019,16.1439,"Cellera de Ter, la",171899
7100,2019,19.6953,Sant Aniol de Finestres,171833
7101,2019,132.6881,Santa Llogaia d'Àlguema,171827
7102,2019,20.1277,Urús,172060
7103,2019,41.6446,Vilajuïga,172235
7104,2019,17.3169,Santa Coloma de Farners,171805
7105,2019,16.4196,Sant Pere Pescador,171788
7106,2019,15.8301,Sarrià de Ter,171864
7107,2019,37.4259,Àger,250024
7108,2019,4.5142,Ullastret,172057
7109,2019,11.4341,Ullà,172044
7110,2019,14.5982,"Saus, Camallera i Llampaies",171870
7111,2019,27.5701,Ultramort,172039
7112,2019,0.0,Susqueda,171946
7113,2019,12.9886,Tossa de Mar,172023
7114,2019,13.5943,Agramunt,250030
7115,2019,28.5462,Toses,172018
7116,2019,19.6714,Torroella de Montgrí,171997
7117,2019,25.3464,Torroella de Fluvià,171984
7118,2019,8.9052,Torrent,171978
7119,2019,14.992,Terrades,171962
7120,2019,42.6848,Tortellà,172001
7121,2019,54.6188,"Tallada d'Empordà, la",171959
7122,2019,79.5803,Aiguamúrcia,430017
7123,2019,28.8482,Castell de Mur,259046
7124,2019,15.1423,"Valls d'Aguilar, les",259062
7125,2019,19.9068,Torrefeta i Florejacs,259078
7126,2019,17.9905,Fígols i Alinyà,259084
7127,2019,33.3259,"Vansa i Fórnols, la",259097
7128,2019,69.4615,Ribera d'Ondara,259059
7129,2019,62.9425,Josa i Tuixén,259101
7130,2019,27.2581,"Plans de Sió, els",259118
7131,2019,34.8712,Riu de Cerdanya,259139
7132,2019,13.0045,Albinyana,430022
7133,2019,3.5689,"Albiol, l'",430038
7134,2019,50.4648,Vilanova de Meià,252509
7135,2019,13.8167,Alcanar,430043
7136,2019,25.447,Alcover,430056
7137,2019,70.1548,Gimenells i el Pla de la Font,259123
7138,2019,10.1471,Vilanova de l'Aguda,252496
7139,2019,6.2353,"Valls de Valira, les",252398
7140,2019,16.2951,Vallfogona de Balaguer,252402
7141,2019,56.1438,Bellmunt del Priorat,430234
7142,2019,8.5157,Vielha e Mijaran,252430
7143,2019,30.419,Vilagrassa,252445
7144,2019,36.3999,Vilaller,252458
7145,2019,48.2021,Vila-sana,252521
7146,2019,19.0811,Vilanova de Bellpuig,252483
7147,2019,29.0894,"Guingueta d'Àneu, la",259031
7148,2019,20.7873,Vilanova de Segrià,252516
7149,2019,33.5907,Verdú,252424
7150,2019,54.1193,"Vilosell, el",252537
7151,2019,39.0709,Vilanova de la Barca,252542
7152,2019,70.9721,Vinaixa,252555
7153,2019,24.778,Vall de Cardós,259010
7154,2019,28.2632,Sant Martí de Riucorb,259025
7155,2019,9.498,Vilamòs,252477
7156,2019,41.9601,Cabra del Camp,430363
7157,2019,41.94,"Bisbal del Penedès, la",430287
7158,2019,25.7528,Blancafort,430290
7159,2019,35.2788,Bonastre,430304
7160,2019,19.8114,"Borges del Camp, les",430311
7161,2019,38.604,Bot,430326
7162,2019,28.204,Botarell,430332
7163,2019,36.278,Barberà de la Conca,430213
7164,2019,35.0958,Cabacés,430350
7165,2019,27.9915,Benifallet,430252
7166,2019,16.2429,Calafell,430379
7167,2019,14.8348,Cambrils,430385
7168,2019,119.5906,Vallbona de les Monges,252385
7169,2019,49.055,Sanaüja,251919
7170,2019,67.2428,Capafonts,430398
7171,2019,20.7422,Capçanes,430402
7172,2019,74.2771,Caseres,430419
7173,2019,48.078,Bràfim,430347
7174,2019,15.4969,"Arboç, l'",430167
7175,2019,11.3384,"Aleixar, l'",430075
7176,2019,10.3483,Alfara de Carles,430081
7177,2019,22.3452,Alforja,430094
7178,2019,51.7075,Alió,430108
7179,2019,34.5329,Almoster,430115
7180,2019,25.3396,Altafulla,430120
7181,2019,68.6368,"Ametlla de Mar, l'",430136
7182,2019,17.1393,"Bisbal de Falset, la",430271
7183,2019,11.4274,Arbolí,430154
7184,2019,22.5706,Benissanet,430265
7185,2019,42.0989,"Argentera, l'",430173
7186,2019,54.5035,Arnes,430189
7187,2019,46.8087,Ascó,430192
7188,2019,25.743,Banyeres del Penedès,430206
7189,2019,17.1532,Batea,430228
7190,2019,34.5435,Bellvei,430249
7191,2019,5.1408,Aldover,430069
7192,2019,16.0439,Amposta,430141
7193,2019,21.8103,Prullans,251790
7194,2019,14.259,Salàs de Pallars,251902
7195,2019,11.5021,"Pobla de Segur, la",251713
7196,2019,20.3698,Ponts,251728
7197,2019,29.735,"Pont de Suert, el",251734
7198,2019,12.1798,"Portella, la",251749
7199,2019,225.1277,Prats i Sansor,251752
7200,2019,12.502,"Pobla de Cérvoles, la",251692
7201,2019,39.5661,Preixens,251771
7202,2019,38.1905,"Poal, el",251689
7203,2019,26.9199,Puiggròs,251804
7204,2019,23.4713,Puigverd d'Agramunt,251811
7205,2019,7.0046,Puigverd de Lleida,251826
7206,2019,37.0066,Rialp,251832
7207,2019,9.7479,Ribera d'Urgellet,251850
7208,2019,25.0071,Riner,251863
7209,2019,31.4916,Sant Llorenç de Morunys,251930
7210,2019,20.3763,Preixana,251765
7211,2019,30.8007,Ossó de Sió,251575
7212,2019,106.9043,Olius,251517
7213,2019,19.807,Rasquera,431212
7214,2019,10.1902,Castellvell del Camp,430424
7215,2019,15.5811,"Oluges, les",251522
7216,2019,65.6944,"Omellons, els",251538
7217,2019,23.2206,"Omells de na Gaia, els",251543
7218,2019,24.5053,Bellaguarda,251706
7219,2019,15.9435,Os de Balaguer,251569
7220,2019,35.0844,Sant Guim de Freixenet,251924
7221,2019,18.7265,"Palau d'Anglesola, el",251581
7222,2019,26.0252,Conca de Dalt,251615
7223,2019,49.3246,"Coma i la Pedra, la",251636
7224,2019,23.4302,Penelles,251641
7225,2019,22.7651,Peramola,251654
7226,2019,11.695,Pinell de Solsonès,251667
7227,2019,42.4804,Pinós,251673
7228,2019,61.181,Organyà,251556
7229,2019,51.7223,Tornabous,252252
7230,2019,10.558,Rosselló,251898
7231,2019,154.3354,Tarrés,252189
7232,2019,27.964,Tarroja de Segarra,252192
7233,2019,8.8989,Térmens,252206
7234,2019,86.1051,Tírvia,252213
7235,2019,80.3618,Tiurana,252228
7236,2019,24.3042,Talavera,252167
7237,2019,83.9319,"Torms, els",252249
7238,2019,1951.6083,Talarn,252154
7239,2019,23.0118,Torrebesses,252265
7240,2019,23.0158,"Torre de Cabdella, la",252271
7241,2019,6.398,Torrefarrera,252287
7242,2019,19.9245,Torregrossa,252304
7243,2019,38.3435,Torrelameu,252311
7244,2019,9.7514,Torres de Segre,252326
7245,2019,46.275,Torre-serona,252332
7246,2019,13.0839,Torà,252234
7247,2019,32.7101,Sidamon,252056
7248,2019,44.0587,Sant Ramon,251945
7249,2019,20.0576,Sant Esteve de la Sarga,251961
7250,2019,34.9264,Sant Guim de la Plana,251977
7251,2019,22.026,Sarroca de Lleida,252000
7252,2019,86.3065,Sarroca de Bellera,252017
7253,2019,17.3304,Senterada,252022
7254,2019,24.6467,Tàrrega,252173
7255,2019,28.171,Seròs,252043
7256,2019,29.2099,Tremp,252347
7257,2019,44.8177,"Soleràs, el",252069
7258,2019,17.9546,Solsona,252075
7259,2019,23.4703,Soriguera,252081
7260,2019,19.306,Sort,252094
7261,2019,26.4164,Soses,252108
7262,2019,24.6834,Sudanell,252115
7263,2019,67.9439,Sunyer,252120
7264,2019,13.704,"Seu d'Urgell, la",252038
7265,2019,21.4647,"Selva del Camp, la",431457
7266,2019,17.2125,Sant Jaume dels Domenys,431378
7267,2019,30.3586,Santa Bàrbara,431384
7268,2019,31.1722,Santa Coloma de Queralt,431397
7269,2019,60.5869,Santa Oliva,431401
7270,2019,62.2793,Pontils,431418
7271,2019,31.7563,Sarral,431423
7272,2019,12.0364,Puigpelat,431191
7273,2019,10.1144,"Secuita, la",431444
7274,2019,14.5663,"Rourell, el",431346
7275,2019,38.5775,Senan,431460
7276,2019,24.7327,Solivella,431476
7277,2019,23.5697,Tarragona,431482
7278,2019,26.6915,Tivenys,431495
7279,2019,56.0219,Tivissa,431508
7280,2019,42.0243,"Torre de Fontaubella, la",431515
7281,2019,106.6822,Savallà del Comtat,431439
7282,2019,23.0803,Riudecanyes,431270
7283,2019,86.5857,Prat de Comte,431172
7284,2019,78.6827,Pratdip,431188
7285,2019,55.8774,Querol,431205
7286,2019,46.2186,Renau,431227
7287,2019,7.762,Reus,431233
7288,2019,16.7782,"Riba, la",431248
7289,2019,15.9113,Sant Carles de la Ràpita,431362
7290,2019,32.9122,"Riera de Gaià, la",431264
7291,2019,16.6694,Salomó,431359
7292,2019,28.8866,Riudecols,431286
7293,2019,9.361,Riudoms,431299
7294,2019,83.4282,Rocafort de Queralt,431303
7295,2019,19.3983,Roda de Berà,431310
7296,2019,41.711,Rodonyà,431325
7297,2019,28.2729,Roquetes,431331
7298,2019,13.1161,Torroja del Priorat,431541
7299,2019,34.1327,Riba-roja d'Ebre,431251
7300,2019,28.9674,Sant Jaume d'Enveja,439023
7301,2019,29.1484,"Torre de l'Espanyol, la",431520
7302,2019,17.8288,"Vilella Alta, la",431732
7303,2019,25.0485,"Vilella Baixa, la",431747
7304,2019,39.0465,Vilalba dels Arcs,431750
7305,2019,46.3449,Vimbodí i Poblet,431763
7306,2019,62.3867,Vinebre,431779
7307,2019,15.4759,Vila-seca,431711
7308,2019,31.1175,Deltebre,439018
7309,2019,49.7359,Vila-rodona,431704
7310,2019,32.0662,Camarles,439039
7311,2019,20.7075,"Aldea, l'",439044
7312,2019,15.5842,Salou,439057
7313,2019,28.1197,"Ampolla, l'",439060
7314,2019,11.223,"Canonja, la",439076
7315,2019,0.0,Medinyà,171045
7316,2019,78.2627,Oliola,251500
7317,2019,12.4249,Vinyols i els Arcs,431785
7318,2019,37.4653,Vandellòs i l'Hospitalet de l'Infant,431628
7319,2019,34.2287,Porrera,431140
7320,2019,26.5702,Tortosa,431554
7321,2019,5.561,Ulldecona,431567
7322,2019,25.6649,Ulldemolins,431573
7323,2019,121.4635,Vallclara,431589
7324,2019,133.5262,Vallfogona de Riucorb,431592
7325,2019,31.3073,Vilaverd,431726
7326,2019,7.9546,Valls,431613
7327,2019,10.9084,Torredembarra,431536
7328,2019,11.9233,"Vendrell, el",431634
7329,2019,18.8028,Vespella de Gaià,431649
7330,2019,35.038,Vilabella,431652
7331,2019,8.4594,Vilallonga del Camp,431665
7332,2019,48.841,Vilanova d'Escornalbou,431671
7333,2019,145.1052,Vilanova de Prades,431687
7334,2019,17.497,Vilaplana,431690
7335,2019,52.5092,Vallmoll,431606
7336,2019,51.7062,"Guiamets, els",430705
7337,2019,9.4708,Masdenverge,430786
7338,2019,31.8894,"Galera, la",430635
7339,2019,23.4441,Gandesa,430640
7340,2019,30.0914,Garcia,430653
7341,2019,33.4187,"Garidells, els",430666
7342,2019,30.2901,Ginestar,430672
7343,2019,50.5078,Forès,430614
7344,2019,44.9736,Gratallops,430691
7345,2019,34.2094,Flix,430607
7346,2019,19.5219,Horta de Sant Joan,430712
7347,2019,32.3479,"Lloar, el",430727
7348,2019,22.2739,Llorac,430733
7349,2019,42.3328,Llorenç del Penedès,430748
7350,2019,19.2247,Margalef,430751
7351,2019,55.427,Marçà,430764
7352,2019,60.226,Prades,431166
7353,2019,26.6238,Godall,430688
7354,2019,34.1048,Xerta,430521
7355,2019,38.8138,"Sénia, la",430445
7356,2019,69.7747,Colldejou,430458
7357,2019,86.9971,Conesa,430461
7358,2019,30.8892,Constantí,430477
7359,2019,32.2648,Corbera d'Ebre,430483
7360,2019,35.1788,Cornudella de Montsant,430496
7361,2019,67.9266,Freginals,430629
7362,2019,17.8233,Cunit,430516
7363,2019,48.5679,Masllorenç,430799
7364,2019,60.4685,Duesaigües,430537
7365,2019,13.6432,"Espluga de Francolí, l'",430542
7366,2019,26.3321,Falset,430555
7367,2019,25.6743,"Fatarella, la",430568
7368,2019,77.4735,"Febró, la",430574
7369,2019,61.7213,"Figuera, la",430580
7370,2019,57.238,Figuerola del Camp,430593
7371,2019,15.2017,Creixell,430509
7372,2019,69.6025,Pira,431074
7373,2019,7.5724,Mas de Barberans,430770
7374,2019,22.344,"Pallaresos, els",431009
7375,2019,88.3039,Passanant i Belltall,431016
7376,2019,16.8232,Paüls,431021
7377,2019,80.339,Perafort,431037
7378,2019,25.7311,"Perelló, el",431042
7379,2019,15.907,Nulles,430982
7380,2019,25.0123,"Pinell de Brai, el",431068
7381,2019,17.8527,"Nou de Gaià, la",430976
7382,2019,30.0134,"Pla de Santa Maria, el",431080
7383,2019,15.6127,"Pobla de Mafumet, la",431093
7384,2019,67.2057,"Pobla de Massaluca, la",431107
7385,2019,57.7587,"Pobla de Montornès, la",431114
7386,2019,39.3344,Poboleda,431129
7387,2019,56.1496,"Pont d'Armentera, el",431135
7388,2019,30.9652,"Catllar, el",430430
7389,2019,68.3574,"Piles, les",431055
7390,2019,24.6634,Montferri,430897
7391,2019,12.6383,"Masó, la",430803
7392,2019,22.5336,Maspujols,430810
7393,2019,29.4403,"Masroig, el",430825
7394,2019,25.1915,"Milà, el",430831
7395,2019,24.9063,Miravet,430846
7396,2019,41.0399,"Molar, el",430859
7397,2019,35.3445,"Palma d'Ebre, la",430995
7398,2019,15.733,Montbrió del Camp,430884
7399,2019,15.4693,Pradell de la Teixeta,431153
7400,2019,68.852,"Montmell, el",430901
7401,2019,69.9555,Mont-ral,430918
7402,2019,15.769,Mont-roig del Camp,430923
7403,2019,23.3475,Móra d'Ebre,430939
7404,2019,15.271,Móra la Nova,430944
7405,2019,17.3202,"Morell, el",430957
7406,2019,49.1736,"Morera de Montsant, la",430960
7407,2019,24.9711,Montblanc,430862
7408,2019,27.0709,Castellfollit del Boix,080594
7409,2019,22.5443,Castellbisbal,080543
7410,2019,32.6296,Castellfollit de Riubregós,080608
7411,2019,75.1167,Castell de l'Areny,080575
7412,2019,20.9263,Castelldefels,080569
7413,2019,50.6742,Castellgalí,080615
7414,2019,38.8383,Castellnou de Bages,080620
7415,2019,80.4471,Castellcir,080556
7416,2019,52.1855,Castellet i la Gornal,080581
7417,2019,24.8645,Castellbell i el Vilar,080538
7418,2019,78.2284,Castellar de n'Hug,080522
7419,2019,17.8944,Castellar del Vallès,080517
7420,2019,16.9904,Casserres,080497
7421,2019,21.0485,Carme,080484
7422,2019,32.2728,Cardona,080478
7423,2019,49.8567,Castellolí,080636
7424,2019,32.2702,"Espunyola, l'",080787
7425,2019,7.5324,Cardedeu,080462
7426,2019,8.0808,Capellades,080446
7427,2019,0.0,Capolat,080459
7428,2019,0.0,Castellar del Riu,080500
7429,2019,6.5362,Cornellà de Llobregat,080734
7430,2019,14.8361,Folgueroles,080832
7431,2019,19.5221,Avià,080116
7432,2019,18.6166,Canyelles,080431
7433,2019,55.6037,Fogars de la Selva,080826
7434,2019,25.3872,Fogars de Montclús,080811
7435,2019,30.3362,Fígols,080804
7436,2019,43.7617,"Estany, l'",080790
7437,2019,10.537,Esplugues de Llobregat,080771
7438,2019,8.0486,Esparreguera,080765
7439,2019,9.5375,Cubelles,080749
7440,2019,14.9044,Castellterçol,080641
7441,2019,25.039,Corbera de Llobregat,080728
7442,2019,51.8181,Copons,080713
7443,2019,66.5041,Collsuspina,080706
7444,2019,16.9568,Collbató,080692
7445,2019,31.9251,Cervelló,080689
7446,2019,10.9399,Centelles,080673
7447,2019,37.008,Castellví de Rosanes,080667
7448,2019,22.181,Castellví de la Marca,080654
7449,2019,29.2918,Dosrius,080752
7450,2019,12.4712,Argençola,080082
7451,2019,38.6438,Avinyonet del Penedès,080137
7452,2019,5.9974,Barcelona,080193
7453,2019,30.4556,Balsareny,080180
7454,2019,11.9975,Balenyà,080174
7455,2019,22.6254,Bagà,080168
7456,2019,8.0217,Badalona,080155
7457,2019,23.4321,Aiguafreda,080142
7458,2019,44.3362,Avinyó,080121
7459,2019,22.286,Bellprat,080214
7460,2019,16.9656,Argentona,080095
7461,2019,15.2887,Berga,080229
7462,2019,11.9831,Arenys de Munt,080076
7463,2019,13.645,Arenys de Mar,080060
7464,2019,25.2412,"Ametlla del Vallès, l'",080057
7465,2019,97.4339,Alpens,080044
7466,2019,10.4747,Alella,080039
7467,2019,24.58,Aguilar de Segarra,080023
7468,2019,6.7438,Abrera,080018
7469,2019,36.0636,Fonollosa,080847
7470,2019,12.6911,Artés,080109
7471,2019,23.7884,Calaf,080312
7472,2019,4.6898,Canovelles,080410
7473,2019,5.9795,Canet de Mar,080403
7474,2019,28.9247,Campins,080399
7475,2019,7.4202,Callús,080386
7476,2019,14.8699,Calldetenes,080370
7477,2019,89.8307,Calonge,080364
7478,2019,8.9447,Calella,080351
7479,2019,35.5067,Calders,080348
7480,2019,23.0641,Begues,080207
7481,2019,7.8183,Caldes d'Estrac,080327
7482,2019,33.1539,Cànoves i Samalús,080425
7483,2019,20.6284,Cabrils,080305
7484,2019,17.175,Cabrera de Mar,080291
7485,2019,70.641,Cabrera d'Anoia,080288
7486,2019,6.651,"Cabanyes, les",080272
7487,2019,77.3294,"Brull, el",080266
7488,2019,12.6389,"Bruc, el",080253
7489,2019,44.6687,Borredà,080240
7490,2019,19.7477,Bigues i Riells,080235
7491,2019,20.7901,Caldes de Montbui,080333
7492,2019,20.234,Palau-solità i Plegamans,081568
7493,2019,12.9729,Navarcles,081402
7494,2019,15.3736,Navàs,081419
7495,2019,42.7676,"Nou de Berguedà, la",081424
7496,2019,27.4719,Òdena,081430
7497,2019,31.2194,Olvan,081445
7498,2019,49.3775,Olèrdola,081458
7499,2019,2.1325,Olesa de Bonesvalls,081461
7500,2019,7.7952,Olesa de Montserrat,081477
7501,2019,51.8818,Olivella,081483
7502,2019,36.2375,Orís,081509
7503,2019,25.2652,Orpí,081521
7504,2019,34.4216,Òrrius,081537
7505,2019,52.7637,Mura,081398
7506,2019,13.5997,Palafolls,081555
7507,2019,44.08,Olost,081496
7508,2019,24.4416,Pallejà,081574
7509,2019,12.1039,"Papiol, el",081580
7510,2019,7.5793,Parets del Vallès,081593
7511,2019,33.7002,Perafita,081607
7512,2019,32.0052,Piera,081614
7513,2019,16.3152,"Hostalets de Pierola, els",081629
7514,2019,7.5479,Pineda de Mar,081635
7515,2019,25.2526,"Pla del Penedès, el",081640
7516,2019,16.7224,"Pobla de Claramunt, la",081653
7517,2019,28.9348,"Pobla de Lillet, la",081666
7518,2019,12.1272,Polinyà,081672
7519,2019,51.7659,Pontons,081688
7520,2019,34.5,Pacs del Penedès,081542
7521,2019,12.8527,Moià,081385
7522,2019,13.2923,Montseny,081379
7523,2019,12.4038,Montornès del Vallès,081363
7524,2019,11.543,Montmeló,081350
7525,2019,19.5427,Figaró-Montmany,081347
7526,2019,79.3618,Montmaneu,081332
7527,2019,36.4773,Oristà,081516
7528,2019,5.4562,"Hospitalet de Llobregat, l'",081017
7529,2019,8.7216,Malgrat de Mar,081108
7530,2019,49.7989,Lluçà,081094
7531,2019,29.6735,Lliçà de Vall,081081
7532,2019,18.5833,Lliçà d'Amunt,081075
7533,2019,16.7128,Llinars del Vallès,081069
7534,2019,3.4983,"Llagosta, la",081056
7535,2019,29.2308,"Llacuna, la",081043
7536,2019,0.0,Gisclareny,080930
7537,2019,16.5742,Igualada,081022
7538,2019,11.2851,Manresa,081136
7539,2019,73.2179,Gurb,081000
7540,2019,40.6592,Guardiola de Berguedà,080996
7541,2019,34.6612,Sant Salvador de Guardiola,080983
7542,2019,13.7698,Gualba,080977
7543,2019,7.6265,Granollers,080961
7544,2019,58.8919,Granera,080958
7545,2019,16.6905,"Granada, la",080945
7546,2019,130.1892,Jorba,081038
7547,2019,12.6351,Molins de Rei,081234
7548,2019,40.9207,Montmajor,081326
7549,2019,19.5732,Montesquiu,081311
7550,2019,5.5821,Montclar,081304
7551,2019,144.51,Muntanyola,081290
7552,2019,12.0863,Monistrol de Calders,081287
7553,2019,47.4596,Monistrol de Montserrat,081271
7554,2019,13.6325,Montgat,081265
7555,2019,0.0,Malla,081115
7556,2019,12.9136,Mollet del Vallès,081249
7557,2019,10.2009,Manlleu,081120
7558,2019,39.8368,Mediona,081228
7559,2019,6.984,Mataró,081213
7560,2019,14.8031,Masquefa,081192
7561,2019,28.8335,"Masies de Voltregà, les",081173
7562,2019,23.238,"Masies de Roda, les",081167
7563,2019,8.8939,Martorelles,081154
7564,2019,9.79,Martorell,081141
7565,2019,7.2971,"Masnou, el",081189
7566,2019,15.0924,Montcada i Reixac,081252
7567,2019,38.9695,Matadepera,081206
7568,2019,18.2689,Gelida,080919
7569,2019,42.5317,Gaià,080902
7570,2019,9.4504,Gavà,080898
7571,2019,9.6088,"Garriga, la",080885
7572,2019,69.808,Gallifa,080879
7573,2019,16.8377,"Franqueses del Vallès, les",080863
7574,2019,22.5142,Font-rubí,080850
7575,2019,18.4419,Gironella,080924
7576,2020,6.7174,Abrera,080018
7577,2020,13.5038,Arenys de Mar,080060
7578,2020,24.704,"Ametlla del Vallès, l'",080057
7579,2020,99.3005,Alpens,080044
7580,2020,25.103,Aguilar de Segarra,080023
7581,2020,10.3164,Alella,080039
