,Municipi,Codi,Any,Total,Homes,Dones,0-14 Anys,15-64 Anys,64 o més,Índex d'envelliment,Índex de sobreenvelliment,Saldo migratori total,Immigracions,Emigracions,Aturats,Poblacio activa,Renda,Demanda,Habitatges familiars secundaris,Habitatges familiars vacants,Habitatges familiars altres,Habitatges familiars principals,De lloguer,De propietat,Serveis,Solar,Zones verdes,Equipament,Connectivitat,Densitat comercial,Hab Lloguer
18024,Almacelles,250194,2019,6791.0,0.5277573258724783,0.47224267412752174,0.14195258430275365,0.6617582093947872,0.19628920630245913,,,153.0,412.0,259.0,218.0,4412.0,14.3,5.0,171.0,497.0,,2432.0,388.0,1868.0,0.0,43.2029,5.0383,13.614,30.6358,2171.0,0.0
18025,Almatret,250208,2019,307.0,0.5602605863192183,0.43973941368078173,0.02280130293159609,0.6026058631921825,0.3745928338762215,,,-3.0,19.0,22.0,5.4,205.0,,,112.0,64.0,,152.0,,,0.0,6.1886,1.3068,52.4197,3.0731,787.0,0.0
18026,Almenar,250215,2019,3398.0,0.5270747498528546,0.47292525014714537,0.1303708063566804,0.6391995291347852,0.23042966450853444,,,-12.0,169.0,181.0,135.4,2355.0,14.1,2.0,0.0,548.0,,1284.0,129.0,1033.0,0.0,48.8362,16.8318,21.6369,24.395,2693.0,0.0
18027,Almoster,430115,2019,1351.0,0.5033308660251665,0.4966691339748335,0.13323464100666174,0.7224278312361214,0.14433752775721687,,,-6.0,43.0,49.0,46.2,938.0,19.8,,0.0,126.0,,480.0,0.0,408.0,0.0,27.7097,9.1106,34.5329,13.5391,494.0,0.0
18028,Alòs de Balaguer,250220,2019,130.0,0.5692307692307692,0.4307692307692308,0.08461538461538462,0.5384615384615384,0.3769230769230769,,,4.0,13.0,9.0,1.3,73.0,,,65.0,32.0,,64.0,,,0.0,2.3739,0.2493,26.5942,1.552,0.0,0.0
18029,Alp,170062,2019,1580.0,0.5240506329113924,0.4759493670886076,0.12025316455696203,0.7341772151898734,0.14556962025316456,,,26.0,137.0,111.0,41.2,1255.0,15.8,1.0,2620.0,220.0,,768.0,242.0,385.0,6.8013,79.7175,12.2222,61.2703,34.8293,2467.0,0.0
18030,Alpens,80044,2019,266.0,0.5413533834586466,0.45864661654135336,0.14285714285714285,0.6992481203007519,0.15789473684210525,,,-5.0,14.0,19.0,7.7,192.0,,,117.0,0.0,,122.0,,,0.0,8.7418,1.4799,97.4339,4.6702,502.0,0.0
18031,Alpicat,250236,2019,6255.0,0.5010391686650679,0.4989608313349321,0.1891286970423661,0.6725819344524381,0.13828936850519585,,,30.0,289.0,259.0,154.0,4173.0,18.3,1.0,199.0,272.0,,2129.0,123.0,1860.0,10.7992,74.2549,17.6588,27.7267,39.253,1573.0,0.0
18032,Alt Àneu,250241,2019,405.0,0.5703703703703704,0.42962962962962964,0.08395061728395062,0.6888888888888889,0.2271604938271605,,,10.0,24.0,14.0,5.8,308.0,,,461.0,58.0,,199.0,,,0.0,9.3947,1.5925,16.4892,7.131400000000001,298.0,0.0
18033,Altafulla,430120,2019,5243.0,0.48731642189586116,0.5126835781041389,0.17642571047110434,0.6471485790577913,0.17642571047110434,,,70.0,403.0,333.0,210.3,3273.0,19.4,9.0,2131.0,593.0,,1861.0,340.0,1363.0,2.3793,71.714,21.292,25.3396,39.9101,1933.0,0.0
18034,Amer,170078,2019,2298.0,0.48825065274151436,0.5117493472584856,0.13838120104438642,0.6201044386422977,0.24151436031331594,,,49.0,138.0,89.0,79.4,1425.0,17.6,,181.0,197.0,,949.0,181.0,693.0,0.0,29.0147,5.2621,34.9915,15.6848,1168.0,0.0
18035,Amposta,430141,2019,20738.0,0.5038576526183817,0.4961423473816183,0.16327514707300608,0.6486160671231556,0.18810878580383836,,,442.0,1232.0,790.0,1202.0,14285.0,13.1,61.0,328.0,2381.0,,8170.0,1139.0,6638.0,3.4652,178.1688,41.2904,16.0439,96.3712,3514.0,0.0
18036,Anglès,170084,2019,5599.0,0.4965172352205751,0.5034827647794249,0.17056617253080908,0.6420789426683337,0.1873548848008573,,,47.0,364.0,317.0,248.5,3646.0,15.0,7.0,0.0,313.0,,2152.0,372.0,1615.0,0.5237,48.9955,15.532,11.485,25.0094,1525.0,0.0
18037,Anglesola,250273,2019,1363.0,0.5003668378576669,0.4996331621423331,0.16287600880410857,0.5986793837123991,0.2384446074834923,,,9.0,80.0,71.0,53.6,829.0,14.6,,110.0,120.0,,538.0,64.0,424.0,0.0,16.7594,1.9725,21.1672,11.8128,1205.0,0.0
18038,Arbeca,250292,2019,2144.0,0.5130597014925373,0.4869402985074627,0.11567164179104478,0.6166044776119403,0.2677238805970149,,,30.0,111.0,81.0,78.1,1507.0,13.7,,150.0,233.0,,956.0,0.0,793.0,0.0,30.0573,2.1856,23.6808,22.1696,1036.0,0.0
18039,Arbolí,430154,2019,137.0,0.5766423357664233,0.4233576642335766,0.08029197080291971,0.6934306569343066,0.22627737226277372,,,-6.0,4.0,10.0,8.4,81.0,,,61.0,0.0,,49.0,,,0.0,0.9073,0.0294,11.4274,0.7117,190.0,0.0
18040,Arbúcies,170097,2019,6556.0,0.5170835875533862,0.48291641244661376,0.1725137278828554,0.647803538743136,0.17968273337400853,,,81.0,303.0,222.0,274.6,4358.0,14.4,4.0,260.0,476.0,,2503.0,754.0,1595.0,0.4659,54.0103,27.6654,3.4521,20.253,1314.0,0.0
18041,Arenys de Mar,80060,2019,15776.0,0.4870055780933063,0.5129944219066938,0.14338235294117646,0.6411004056795132,0.21551724137931033,,,303.0,1170.0,867.0,749.7,9708.0,17.6,21.0,1128.0,1352.0,,5995.0,1504.0,4109.0,8.6192,165.1567,33.008,13.645,51.6068,1593.0,0.0
18042,Arenys de Munt,80076,2019,8931.0,0.5019594670249692,0.4980405329750308,0.16257977830030232,0.6628597021610122,0.17456051953868548,,,206.0,598.0,392.0,389.7,5633.0,17.9,3.0,242.0,898.0,,3192.0,237.0,2574.0,0.0,83.1505,28.7532,11.9831,41.4916,1199.0,0.0
18043,Argelaguer,170101,2019,397.0,0.5163727959697733,0.4836272040302267,0.09571788413098237,0.6826196473551638,0.2216624685138539,,,5.0,33.0,28.0,17.9,272.0,,,47.0,33.0,,173.0,,,0.0,5.2704,0.4119,36.3874,3.4112,300.0,0.0
18044,Argençola,80082,2019,217.0,0.5069124423963134,0.4930875576036866,0.12442396313364056,0.6866359447004609,0.1889400921658986,,,3.0,13.0,10.0,8.7,173.0,,1.0,63.0,0.0,,93.0,,,0.0,2.2657,0.3879,12.4712,1.6027,0.0,0.0
18045,Argentona,80095,2019,12452.0,0.4924510118856409,0.5075489881143591,0.16519434628975266,0.6579665917121748,0.1768390619980726,,,115.0,691.0,576.0,544.4,7785.0,18.5,16.0,549.0,760.0,,4102.0,521.0,3321.0,0.0,107.3182,33.0799,16.9656,52.2088,935.0,0.0
18046,Arnes,430189,2019,455.0,0.49230769230769234,0.5076923076923077,0.0967032967032967,0.5186813186813187,0.38461538461538464,,,-9.0,17.0,26.0,10.3,257.0,,,106.0,163.0,,201.0,,,0.0,12.6038,2.32,54.5035,7.7517,682.0,0.0
18047,Arres,250313,2019,65.0,0.6461538461538462,0.35384615384615387,0.07692307692307693,0.7846153846153846,0.13846153846153847,,,-4.0,0.0,4.0,1.6,49.0,,,16.0,0.0,,37.0,,,0.0,1.1963,0.0141,10.1254,1.1164,0.0,0.0
18048,Arsèguel,250328,2019,84.0,0.5714285714285714,0.42857142857142855,0.17857142857142858,0.6428571428571429,0.17857142857142858,,,-3.0,5.0,8.0,1.3,59.0,,,62.0,25.0,,41.0,,,0.0,1.3377,0.3234,7.7347,0.9493,259.0,0.0
18049,Artés,80109,2019,5698.0,0.5033345033345034,0.49666549666549664,0.1597051597051597,0.657950157950158,0.18234468234468235,,,68.0,330.0,262.0,243.3,3680.0,16.7,12.0,0.0,497.0,,2093.0,284.0,1620.0,0.0,50.8048,13.5963,12.6911,28.9384,1372.0,0.0
18050,Artesa de Lleida,250334,2019,1504.0,0.5246010638297872,0.4753989361702128,0.1309840425531915,0.6668882978723404,0.20212765957446807,,,56.0,117.0,61.0,48.2,926.0,14.8,2.0,0.0,0.0,,547.0,91.0,407.0,0.0,19.5407,2.0331,27.7878,12.6115,2356.0,0.0
18051,Artesa de Segre,250349,2019,3432.0,0.5145687645687645,0.48543123543123545,0.14364801864801865,0.6366550116550117,0.2196969696969697,,,27.0,184.0,157.0,113.3,2391.0,14.3,,572.0,613.0,,1418.0,273.0,999.0,0.0,51.4574,9.0571,31.9332,29.5725,5238.0,0.0
18052,Ascó,430192,2019,1660.0,0.5156626506024097,0.4843373493975904,0.1180722891566265,0.6433734939759036,0.2385542168674699,,,1.0,48.0,47.0,78.7,1127.0,15.5,,0.0,270.0,,613.0,73.0,508.0,0.2738,29.5708,4.5045,46.8087,15.3243,2203.0,0.0
18053,Aspa,250365,2019,224.0,0.5044642857142857,0.4955357142857143,0.10714285714285714,0.5669642857142857,0.32589285714285715,,,-4.0,10.0,14.0,2.2,119.0,,,74.0,0.0,,89.0,,,0.0,2.5025,0.0923,27.9223,1.7018999999999995,83.0,0.0
18054,Avià,80116,2019,2226.0,0.5035938903863432,0.4964061096136568,0.15768194070080863,0.6392632524707996,0.20305480682839172,,,4.0,125.0,121.0,61.6,1440.0,17.6,,0.0,247.0,,862.0,145.0,612.0,0.0,19.5493,6.0737,19.5221,9.13,520.0,0.0
18055,Avinyó,80121,2019,2275.0,0.49538461538461537,0.5046153846153846,0.1454945054945055,0.632087912087912,0.22241758241758242,,,41.0,119.0,78.0,68.6,1441.0,16.9,10.0,0.0,210.0,,873.0,167.0,625.0,0.2258,55.4367,22.3477,44.3362,18.1783,917.0,0.0
18056,Avinyonet de Puigventós,170123,2019,1610.0,0.49440993788819876,0.5055900621118012,0.18819875776397516,0.698136645962733,0.11366459627329192,,,23.0,109.0,86.0,48.9,1025.0,16.5,,0.0,0.0,,483.0,0.0,417.0,0.0,26.505,6.7134,44.2072,12.6453,1357.0,0.0
18057,Avinyonet del Penedès,80137,2019,1701.0,0.5308641975308642,0.4691358024691358,0.13756613756613756,0.6643151087595532,0.19811875367430923,,,5.0,107.0,102.0,71.1,1093.0,16.4,1.0,192.0,98.0,,648.0,0.0,540.0,0.0,39.0286,13.8536,38.6438,18.246,878.0,0.0
18058,Badalona,80155,2019,220440.0,0.4922382507711849,0.5077617492288151,0.15533478497550354,0.6564824895663219,0.18818272545817455,118.9,14.1,2891.0,13884.0,10993.0,13600.2,147.18,16.2,708.0,2199.0,8881.0,,81793.0,12812.0,65514.0,0.535,763.0226,194.6303,8.0217,370.737,1597.0,0.0
18059,Badia del Vallès,89045,2019,13380.0,0.4908071748878924,0.5091928251121076,0.1538863976083707,0.6398355754857997,0.2062780269058296,,,38.0,649.0,611.0,1105.6,8910.0,12.9,30.0,0.0,0.0,,5277.0,0.0,5021.0,0.7856,40.1888,11.7099,8.581,16.3505,577.0,0.0
18060,Bagà,80168,2019,2138.0,0.4976613657623948,0.5023386342376053,0.11085126286248831,0.6206735266604303,0.2684752104770814,,,13.0,93.0,80.0,82.3,1560.0,17.7,,552.0,222.0,,988.0,144.0,698.0,0.0,18.9737,4.66,22.6254,9.0307,1297.0,0.0
18061,Baix Pallars,250390,2019,335.0,0.5432835820895522,0.45671641791044776,0.12238805970149254,0.6417910447761194,0.23582089552238805,,,4.0,22.0,18.0,13.6,222.0,,,181.0,37.0,,151.0,,,0.0,6.2807,0.6761,10.8971,4.9428,173.0,0.0
18062,Balaguer,250404,2019,17162.0,0.5096142640717866,0.4903857359282135,0.17218272928563105,0.6531290059433632,0.1746882647710057,,,300.0,1154.0,854.0,1157.2,11031.0,13.3,53.0,371.0,1586.0,,6304.0,1451.0,4590.0,0.0,144.9393,42.7915,19.9739,67.3277,2400.0,0.0
18063,Balenyà,80174,2019,3821.0,0.5045799528919132,0.4954200471080869,0.16095263020151793,0.6723370845328448,0.16671028526563728,,,33.0,245.0,212.0,210.1,2478.0,15.8,1.0,0.0,191.0,,1392.0,174.0,1113.0,0.0,38.9048,8.1498,11.9975,24.2808,2158.0,0.0
18064,Balsareny,80180,2019,3159.0,0.49446027223805,0.50553972776195,0.12092434314656537,0.6486229819563153,0.23045267489711935,,,46.0,153.0,107.0,135.4,2289.0,17.2,2.0,0.0,333.0,,1374.0,113.0,1132.0,0.4366,47.4258,17.0651,30.4556,19.5998,778.0,0.0
18065,Banyeres del Penedès,430206,2019,3170.0,0.5085173501577287,0.4914826498422713,0.1750788643533123,0.6577287066246057,0.167192429022082,,,24.0,249.0,225.0,180.7,1967.0,15.6,8.0,298.0,174.0,,1128.0,0.0,965.0,0.0829,62.7965,16.1185,25.743,34.1151,582.0,0.0
18066,Banyoles,170157,2019,19826.0,0.4979824472914355,0.5020175527085645,0.17900736406738627,0.6514173307777665,0.16957530515484717,,,250.0,1094.0,844.0,731.2,12355.0,16.5,54.0,362.0,2231.0,,7003.0,1102.0,5456.0,0.0,105.1454,23.4712,10.9421,56.7161,2443.0,0.0
18067,Barbens,250411,2019,878.0,0.5318906605922551,0.46810933940774485,0.11845102505694761,0.6321184510250569,0.24943052391799544,,,48.0,86.0,38.0,25.3,561.0,,1.0,0.0,56.0,,298.0,,,0.0,10.8111,1.6624,18.2405,7.5471,1314.0,0.0
18068,Barberà de la Conca,430213,2019,473.0,0.5433403805496829,0.45665961945031713,0.15644820295983086,0.5919661733615222,0.25158562367864695,,,3.0,34.0,31.0,12.8,326.0,,,199.0,48.0,,221.0,,,0.0,9.6014,2.234,36.278,5.3358,540.0,0.0
18069,Barberà del Vallès,82520,2019,33091.0,0.49258106433773535,0.5074189356622647,0.16965338007313166,0.6629597171436342,0.16738690278323412,,,257.0,1713.0,1456.0,1687.2,22341.0,17.1,88.0,0.0,906.0,,12147.0,969.0,10588.0,12.073,245.1532,44.3974,8.5711,145.9214,2817.0,0.0
18070,Barcelona,80193,2019,1636762.0,0.47387402688967606,0.5261259731103239,0.12509699027714474,0.6610264656681912,0.21387654405466403,164.9,19.5,23252.0,122009.0,98757.0,68792.5,1060.4209999999998,21.5,9422.0,38769.0,88259.0,,684078.0,205912.0,437631.0,9.1824,5718.96,1362.2646,5.9974,2136.3533,1967.0,0.0
18071,Bàscara,170160,2019,1004.0,0.5179282868525896,0.4820717131474104,0.15737051792828685,0.6245019920318725,0.21812749003984064,,,-16.0,71.0,87.0,34.8,584.0,,1.0,83.0,64.0,,362.0,,,0.0,18.7424,5.9011,36.1284,8.860199999999999,2364.0,0.0
18072,Bassella,250447,2019,224.0,0.5,0.5,0.09375,0.625,0.28125,,,-6.0,11.0,17.0,1.7,151.0,,,5.0,11.0,,91.0,,,0.0,3.3093,0.1279,14.1503,2.3651,1346.0,0.0
18073,Batea,430228,2019,1890.0,0.49947089947089945,0.5005291005291005,0.13386243386243385,0.5645502645502646,0.30158730158730157,,,28.0,64.0,36.0,47.3,1255.0,13.5,1.0,158.0,237.0,,765.0,0.0,699.0,0.0,20.0076,4.0882,17.1532,12.4749,1272.0,0.0
18074,Bausen,250450,2019,58.0,0.5172413793103449,0.4827586206896552,0.034482758620689655,0.5517241379310345,0.41379310344827586,,,2.0,7.0,5.0,1.4,29.0,,,17.0,9.0,,37.0,,,0.0,1.1917,0.0,15.5277,1.1016,1297.0,0.0
18075,Begues,80207,2019,7098.0,0.4970414201183432,0.5029585798816568,0.18568610876303185,0.6824457593688363,0.13186813186813187,,,192.0,555.0,363.0,209.6,4422.0,21.7,41.0,382.0,261.0,,2263.0,350.0,1785.0,0.0,112.6977,26.9992,23.0641,64.3724,1427.0,0.0
18076,Begur,170139,2019,3925.0,0.5003821656050955,0.4996178343949045,0.12152866242038217,0.664968152866242,0.2135031847133758,,,40.0,241.0,201.0,123.4,2760.0,16.4,2.0,3327.0,218.0,,1680.0,139.0,1435.0,15.5284,202.6342,99.7282,56.7017,79.8778,1814.0,0.0
18077,Belianes,250463,2019,525.0,0.5123809523809524,0.4876190476190476,0.10095238095238095,0.5847619047619048,0.3142857142857143,,,-2.0,18.0,20.0,15.3,310.0,,,168.0,0.0,,240.0,,,0.0,10.1106,1.6398,32.3453,6.7688,2253.0,0.0
18078,Bell-lloc d'Urgell,250485,2019,2315.0,0.4920086393088553,0.5079913606911447,0.1447084233261339,0.6431965442764579,0.2120950323974082,,,28.0,141.0,113.0,90.4,,15.6,1.0,0.0,71.0,,873.0,0.0,728.0,0.3561,27.8697,4.8936,12.6462,22.5107,858.0,0.0
18079,Bellaguarda,251706,2019,287.0,0.5296167247386759,0.47038327526132406,0.07665505226480836,0.6027874564459931,0.3205574912891986,,,3.0,7.0,4.0,1.7,190.0,,,76.0,0.0,,137.0,,,0.0,4.0646,0.5674,24.5053,2.7346,150.0,0.0
18080,Bellcaire d'Empordà,170182,2019,693.0,0.48484848484848486,0.5151515151515151,0.15584415584415584,0.6176046176046176,0.22655122655122656,,,-11.0,44.0,55.0,21.8,,,,175.0,0.0,,274.0,,,0.0,10.1501,0.7455,26.5418,7.1275,3984.0,0.0
18081,Bellcaire d'Urgell,250479,2019,1230.0,0.5097560975609756,0.4902439024390244,0.12682926829268293,0.6056910569105691,0.26747967479674795,,,-19.0,50.0,69.0,23.8,,15.2,,0.0,121.0,,549.0,64.0,439.0,0.0,14.8012,0.713,23.6244,11.1824,1657.0,0.0
18082,Bellmunt d'Urgell,250498,2019,185.0,0.4810810810810811,0.518918918918919,0.10810810810810811,0.6270270270270271,0.2648648648648649,,,1.0,3.0,2.0,3.9,,,,34.0,40.0,,68.0,,,0.0,4.5713,0.1834,54.1832,3.1678,0.0,0.0
18083,Bellmunt del Priorat,430234,2019,280.0,0.5178571428571429,0.48214285714285715,0.10357142857142858,0.6071428571428571,0.2892857142857143,,,5.0,14.0,9.0,16.8,205.0,,,99.0,111.0,,142.0,,,0.0,3.5247,0.1874,56.1438,1.7524000000000002,340.0,0.0
18084,Bellprat,80214,2019,64.0,0.640625,0.359375,0.015625,0.578125,0.40625,,,2.0,5.0,3.0,0.5,58.0,,,36.0,0.0,,36.0,,,0.0,1.0822,0.0,22.286,0.7773,2324.0,0.0
18085,Bellpuig,250501,2019,5133.0,0.5269822715760764,0.47301772842392364,0.1542957334891876,0.6660822131307228,0.1796220533800896,,,156.0,373.0,217.0,222.3,3259.0,13.6,13.0,0.0,514.0,,1760.0,341.0,1215.0,1.972,66.7348,13.8472,21.3507,42.7148,2187.0,0.0
18086,Bellvei,430249,2019,2203.0,0.5138447571493419,0.4861552428506582,0.17975487970948706,0.6463912846118929,0.17385383567862006,,,41.0,193.0,152.0,157.6,1345.0,13.2,1.0,394.0,0.0,,813.0,0.0,707.0,0.0,42.8632,13.4142,34.5435,21.4233,2782.0,0.0
18087,Bellver de Cerdanya,250518,2019,1937.0,0.5209086215797625,0.47909137842023747,0.14093959731543623,0.6360351058337635,0.22302529685080022,,,86.0,179.0,93.0,42.9,1527.0,16.8,4.0,1116.0,437.0,,1047.0,273.0,699.0,0.0,40.1183,6.145,19.6227,27.813,1912.0,0.0
18088,Bellvís,250523,2019,2255.0,0.5095343680709534,0.4904656319290466,0.1361419068736142,0.6093126385809312,0.2545454545454545,,,17.0,145.0,128.0,81.8,1514.0,13.9,,0.0,45.0,,958.0,169.0,680.0,0.0,15.2712,1.6267,9.8778,11.4171,2451.0,0.0
18089,Benavent de Segrià,250539,2019,1499.0,0.5210140093395597,0.4789859906604403,0.1561040693795864,0.6897931954636425,0.15410273515677117,,,24.0,94.0,70.0,42.3,1005.0,17.1,1.0,0.0,76.0,,512.0,0.0,429.0,0.4167,10.8023,0.7646,16.7263,7.506,1151.0,0.0
18090,Benifallet,430252,2019,739.0,0.4709066305818674,0.5290933694181326,0.07713125845737483,0.6021650879566982,0.32070365358592695,,,-1.0,27.0,28.0,28.5,448.0,,1.0,125.0,95.0,,272.0,,,0.0,7.5255,1.6793,27.9915,3.7197,672.0,0.0
18091,Benissanet,430265,2019,1161.0,0.5564168819982773,0.4435831180017227,0.11800172265288544,0.6425495262704565,0.23944875107665806,,,11.0,63.0,52.0,37.2,791.0,13.1,2.0,48.0,65.0,,463.0,66.0,347.0,0.0,10.5298,0.9866,22.5706,6.9227,390.0,0.0
18092,Berga,80229,2019,16494.0,0.49508912331757005,0.50491087668243,0.13962653085970655,0.6352006790348005,0.2251727901054929,,,386.0,1089.0,703.0,906.2,10780.0,16.8,12.0,551.0,1531.0,,7038.0,1906.0,4551.0,5.6448,95.0446,16.5763,15.2887,51.6641,3009.0,0.0
18093,Besalú,170195,2019,2492.0,0.4695024077046549,0.5304975922953451,0.16252006420545748,0.6075441412520064,0.22993579454253613,,,22.0,120.0,98.0,70.9,1515.0,17.3,,0.0,206.0,,967.0,177.0,680.0,0.0,37.5687,11.7981,18.2969,21.0588,3024.0,0.0
18094,Bescanó,170209,2019,4960.0,0.5050403225806451,0.4949596774193548,0.1941532258064516,0.6502016129032258,0.15564516129032258,,,27.0,219.0,192.0,153.3,3011.0,17.9,2.0,0.0,196.0,,1652.0,130.0,1387.0,1.6477,100.0413,38.631,30.6244,45.7395,1904.0,0.0
18095,Beuda,170216,2019,190.0,0.5263157894736842,0.47368421052631576,0.19473684210526315,0.6736842105263158,0.13157894736842105,,,-3.0,14.0,17.0,6.0,106.0,,,14.0,10.0,,58.0,,,0.0,1.733,0.8979,10.5312,0.5940000000000001,0.0,0.0
18096,Bigues i Riells,80235,2019,,,,,,,,,,,,,,,1.0,,,,,,,5.8419,191.9867,71.7233,19.7477,96.6122,623.0,0.0
18097,Biosca,250557,2019,176.0,0.5340909090909091,0.4659090909090909,0.05113636363636364,0.6022727272727273,0.3465909090909091,,,2.0,12.0,10.0,2.8,133.0,,,0.0,44.0,,89.0,,,0.0,4.4733,1.3502,26.2733,2.3337,155.0,0.0
18098,Biure,172348,2019,232.0,0.5086206896551724,0.49137931034482757,0.09913793103448276,0.6120689655172413,0.28879310344827586,,,12.0,25.0,13.0,12.3,162.0,,,36.0,0.0,,102.0,,,0.0,3.3973,0.0273,54.5686,1.6798000000000002,2029.0,0.0
18099,Blancafort,430290,2019,389.0,0.5089974293059126,0.4910025706940874,0.11568123393316196,0.6169665809768637,0.26735218508997427,,,3.0,21.0,18.0,8.0,263.0,,,94.0,70.0,,170.0,,,0.0,5.5049,0.9105,25.7528,3.5656,288.0,0.0
18100,Blanes,170237,2019,39028.0,0.49595162447473606,0.5040483755252639,0.14328174643845445,0.666700830173209,0.19001742338833658,,,879.0,2780.0,1901.0,2555.6,26396.0,14.6,114.0,7062.0,2238.0,,15957.0,3401.0,11575.0,4.4022,186.7141,48.1503,13.004,81.007,2321.0,0.0
18101,Boadella i les Escaules,170293,2019,252.0,0.5158730158730159,0.48412698412698413,0.11904761904761904,0.6547619047619048,0.2261904761904762,,,19.0,27.0,8.0,6.6,177.0,,,54.0,0.0,,102.0,,,0.0,6.167,0.6953,39.6521,2.3814,457.0,0.0
18102,Bolvir,170242,2019,369.0,0.5176151761517616,0.4823848238482385,0.11653116531165311,0.6802168021680217,0.2032520325203252,,,8.0,34.0,26.0,7.5,281.0,,3.0,578.0,28.0,,166.0,,,0.2331,31.7251,11.0194,124.0509,14.5514,332.0,0.0
18103,Bonastre,430304,2019,688.0,0.5188953488372093,0.4811046511627907,0.1816860465116279,0.6613372093023255,0.1569767441860465,,,-4.0,60.0,64.0,46.9,437.0,,,232.0,56.0,,264.0,,,0.0,16.6182,5.8474,35.2788,8.1654,336.0,0.0
18104,Bordils,170255,2019,1779.0,0.4985947161326588,0.5014052838673412,0.16582349634626195,0.671725688589095,0.16245081506464307,,,-5.0,107.0,112.0,65.9,1132.0,17.7,,0.0,87.0,,622.0,87.0,494.0,0.0,21.1508,4.9145,16.8746,11.4418,805.0,0.0
18105,Borrassà,170268,2019,714.0,0.5238095238095238,0.47619047619047616,0.19187675070028012,0.6302521008403361,0.17787114845938376,,,17.0,67.0,50.0,20.2,448.0,,,0.0,32.0,,260.0,,,0.0,9.4097,0.8821,33.5028,6.1355,1229.0,0.0
18106,Borredà,80240,2019,445.0,0.5685393258426966,0.4314606741573034,0.0853932584269663,0.6561797752808989,0.25842696629213485,,,10.0,44.0,34.0,18.2,355.0,,,92.0,141.0,,223.0,,,0.0,8.5091,2.2214,44.6687,4.2999,1059.0,0.0
18107,Bossòst,250595,2019,1109.0,0.48872858431018934,0.5112714156898106,0.13615870153291254,0.6816952209197475,0.18214607754733994,,,6.0,89.0,83.0,27.3,815.0,16.4,,223.0,139.0,,413.0,0.0,213.0,0.0,13.548,2.866,11.6794,8.142,4914.0,0.0
18108,Bot,430326,2019,573.0,0.5148342059336823,0.4851657940663176,0.08551483420593368,0.5514834205933682,0.36300174520069806,,,-16.0,16.0,32.0,11.2,386.0,,,73.0,146.0,,251.0,,,0.0,7.4513,0.8409,38.604,4.3983,429.0,0.0
18109,Botarell,430332,2019,1068.0,0.5140449438202247,0.4859550561797753,0.18071161048689138,0.6816479400749064,0.13764044943820225,,,5.0,61.0,56.0,45.2,762.0,18.8,1.0,52.0,0.0,,409.0,0.0,287.0,0.0,10.5699,1.2852,28.204,6.231999999999999,521.0,0.0
18110,Bovera,250560,2019,247.0,0.5384615384615384,0.46153846153846156,0.06882591093117409,0.5425101214574899,0.38866396761133604,,,5.0,14.0,9.0,4.9,169.0,,,53.0,63.0,,125.0,,,0.0,3.4195,0.086,32.629,2.3341000000000003,218.0,0.0
18111,Bràfim,430347,2019,692.0,0.5158959537572254,0.4841040462427746,0.18352601156069365,0.5910404624277457,0.2254335260115607,,,2.0,29.0,27.0,17.9,425.0,,,67.0,60.0,,275.0,,,0.0,10.2615,1.8051,48.078,5.1294,217.0,0.0
18112,Breda,170274,2019,3740.0,0.4909090909090909,0.509090909090909,0.13288770053475935,0.6505347593582887,0.21657754010695188,,,35.0,209.0,174.0,187.8,2418.0,15.7,2.0,200.0,0.0,,1461.0,304.0,1056.0,0.4624,27.536,4.8663,8.9112,18.0611,1492.0,0.0
18113,Brunyola,170280,2019,,,,,,,,,,,,,,,,,,,,,,0.1377,3.7938,1.0743,9.1058,2.2995,2000.0,0.0
18114,Cabacés,430350,2019,298.0,0.5201342281879194,0.4798657718120805,0.15100671140939598,0.5738255033557047,0.2751677852348993,,,6.0,18.0,12.0,13.0,205.0,,1.0,66.0,42.0,,128.0,,,0.1049,3.9719,0.5055,35.0958,2.2616,495.0,0.0
18115,Cabanabona,250609,2019,75.0,0.48,0.52,0.05333333333333334,0.6133333333333333,0.3333333333333333,,,-1.0,7.0,8.0,1.7,48.0,,,0.0,42.0,,26.0,,,0.3012,2.8283,0.3539,33.0891,2.1292,66.0,0.0
18116,Cabanelles,170314,2019,279.0,0.5519713261648745,0.44802867383512546,0.16487455197132617,0.6272401433691757,0.2078853046594982,,,-11.0,34.0,45.0,13.1,155.0,,,28.0,21.0,,104.0,,,0.0,2.0301,0.4549,9.399,1.313,344.0,0.0
18117,Cabanes,170307,2019,948.0,0.5274261603375527,0.47257383966244726,0.14978902953586498,0.6286919831223629,0.22151898734177214,,,21.0,105.0,84.0,48.3,2407.0,,,0.0,0.0,,346.0,,,0.0,4.1149,0.0,4.2918,3.7081,2541.0,0.0
18118,Cabó,250616,2019,92.0,0.532608695652174,0.4673913043478261,0.06521739130434782,0.5978260869565217,0.33695652173913043,,,2.0,4.0,2.0,2.7,58.0,,,50.0,15.0,,38.0,,,0.0,3.0257,0.1031,13.4683,2.0888,0.0,0.0
18119,Cabra del Camp,430363,2019,1163.0,0.5227858985382631,0.4772141014617369,0.14445399828030955,0.6638005159071367,0.19174548581255374,,,18.0,92.0,74.0,90.8,732.0,13.0,,432.0,128.0,,413.0,0.0,338.0,0.0,49.8078,22.4006,41.9601,21.4762,302.0,0.0
